Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,7537471.77,7267824.51,7102888.05,6939887.19,6824826.5,6725392.71,6657467.43,6607607.39,6558857.82,6515315.02,6481856.15,6450788.12,6418975.62,6387195.23,6383400.04,6381329.98,6373362.29,6362726.06,6363876.35,6369010.79,6370309.94,6374866.62,6380615.7,6388954.51,6394396.78,6406837.42,6420170.04,6431080.59
