Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100123,42976.78,46805.79,49143.08,51369.83,54068.47,57038.57,60587.61,65530.1,70600.23,75869.43,81248.36,86827.56,92464.63,97850.38,102813.27,107289.28,111181.24,114528.42,117315.31,119605.25,121470.07,122955.25,123645.61,124102.4,124376.99,124513.7,124524.09,124418.4
100124,20273.7,20299.23,47725.75,46622.73,47281.8,48289.37,59623.83,62008.68,65485.68,131257.52,134793.84,138190.9,150299.34,152725.16,154228.83,156315.11,159078.32,161423.96,164099.19,166417.18,168485.02,170331.02,171360.79,171279.36,171122.29,170927.37,170691.11,170403.85
100125,76676.68,80411.26,83527.13,86528.78,89698.66,93122.03,97342.89,103735.01,110087.72,116424.51,122606.96,128947.65,135230.55,141211.66,146742.98,151661.41,155829.96,159251.92,162069.45,164351.31,166166.86,167593.84,167818.31,167897.73,167873.15,167812.45,167692.37,167490.96
100126,0.0,0.0,527.04,1054.08,1844.64,2635.2,3425.76,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36,4743.36
100127,33037.25,32919.91,33524.63,34398.87,35588.55,36833.48,38497.64,41615.11,44650.08,47610.64,50487.51,53288.39,56187.02,59014.67,61718.08,64291.47,66647.41,68859.72,70786.1,72448.23,73927.31,75295.61,75209.01,75049.47,74846.44,74627.48,74377.07,74082.04
100128,55876.47,74289.85,79225.97,80609.45,82277.97,84093.69,86242.97,89507.94,92875.52,96253.72,99561.51,102970.25,106325.05,109460.83,112341.88,114875.52,117011.22,118777.93,120192.41,121262.75,122055.85,122632.27,122582.74,122439.72,122218.88,121952.62,121639.15,121268.09
100129,64544.42,69916.04,72197.0,73573.55,75932.93,78397.09,81404.57,86084.86,90941.18,95750.53,100509.37,105202.35,110016.43,114788.75,119365.95,123697.81,127651.78,130748.52,133194.72,135305.23,137141.72,138702.73,138744.49,138680.03,138541.36,138378.37,138170.18,137879.86
100130,77655.49,79826.05,82745.05,85978.38,89868.0,93947.27,98856.12,106358.71,113232.31,119811.19,125956.87,132125.64,138201.98,143884.75,149034.51,153593.22,157363.91,160514.37,163127.22,165269.29,166977.28,168355.4,168269.26,168061.25,167769.53,167439.28,167054.84,166588.38
100131,62179.46,64801.33,67177.74,69629.55,72662.81,75830.37,79625.57,85494.4,90833.25,95924.23,100661.81,105411.47,110050.03,114317.03,118151.54,121508.47,124260.96,126566.42,128382.6,129767.75,130808.96,131579.73,131146.56,130617.77,130025.84,129406.63,128743.17,128016.61
100132,60761.35,62367.83,63372.46,64214.71,65511.89,66937.32,68729.22,71866.91,75018.02,78092.73,81082.78,83986.98,86923.9,89765.63,92613.5,95296.27,97714.41,99908.32,101765.71,103132.67,104230.18,105237.47,104966.15,104650.06,104291.24,103938.12,103558.87,103126.16
100134,115918.11,128786.42,135088.83,139656.91,144915.74,150459.97,157011.68,166429.6,175439.7,184291.54,192828.0,201490.55,210216.21,218609.17,226361.93,233445.22,239531.5,244617.83,249008.44,252810.77,256039.98,258761.75,259931.24,260885.25,261703.16,262470.57,263156.15,263731.68
100135,89809.26,101590.2,117049.43,119563.34,122513.66,125630.04,129344.85,134900.2,140219.71,145417.92,150359.29,155395.3,160313.02,164913.37,169151.04,172874.12,175979.68,178529.22,180602.66,182231.4,183485.21,184462.17,184402.61,184238.34,183981.41,183679.16,183316.42,182869.44
100136,55062.82,61878.2,65300.64,67918.3,70904.29,74002.7,77619.01,82882.44,87751.23,92441.07,96861.16,101300.12,105739.42,109950.94,113776.55,117233.86,120174.44,122660.8,124766.81,126574.0,128096.84,129314.52,129651.21,129879.85,130040.52,130164.88,130241.47,130252.21
100138,53150.28,70029.42,78351.41,84185.73,90026.08,95922.66,101951.88,108461.86,115060.42,121650.57,128127.85,134609.25,141083.44,147501.17,153825.48,159923.55,165785.28,171467.66,175062.44,178523.3,181819.48,185111.05,188166.13,191191.63,192675.59,193157.63,193617.4,194042.18
100139,61296.29,72871.17,76897.76,78789.53,80713.73,82633.96,84944.06,88764.0,92678.49,96452.52,100057.66,103537.39,107116.73,110636.48,113924.06,117001.94,119782.58,122266.29,124327.68,126123.29,127734.44,129041.75,128896.21,128656.54,128356.63,128021.01,127630.52,127154.33
100140,76557.53,83829.68,86846.03,87911.57,88609.33,89239.92,89885.13,90293.73,91066.12,91756.68,92356.72,92889.4,93357.06,93769.02,94114.31,94354.73,94508.66,94557.22,94490.21,94354.55,94170.81,93838.86,93228.46,92592.99,91918.15,91210.53,90463.67,89658.54
