Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
LAKE DISTRICT NATIONAL PARK,315.24,321.06,332.58,370.48,389.15,417.11,448.98,473.75,497.41,517.61,522.97,501.28,502.82,510.97,520.24,529.39,538.87,547.83,556.96,564.86,570.73,565.54,571.76,582.04,591.54,600.9,609.93,616.15
