Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
LAKE DISTRICT NATIONAL PARK,209252.79,210545.35,213248.1,217429.76,239186.26,261973.6,283064.07,302540.22,320886.58,338034.75,355833.34,371851.24,389952.53,407654.8,427054.89,447036.33,467472.77,487888.96,508199.4,528398.91,548736.84,568821.74,588997.54,609212.84,629373.19,649597.64,669930.68,685200.44
