Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,1206795.37,1208599.91,1231045.86,1253555.16,1276086.32,1298977.44,1321775.19,1322675.69,1323044.41,1323413.02,1323379.88,1323346.37,1323312.42,1323278.0,1322894.51,1322260.71,1320601.74,1316178.91,1304404.0,1273767.08,1199123.59,1043445.4,803241.47,563036.95,407356.97,332710.49,302069.36,290289.04
