Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,520.92,612.21,775.79,1017.82,1333.27,1679.07,2012.05,2352.69,2674.45,2989.36,3259.64,3529.77,3817.23,3990.31,4209.83,4425.19,4621.2,4832.74,5047.67,5266.51,5540.56,5752.36,5984.0,6254.19,6447.0,6636.93,6817.12,6975.13
