Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,4878.0,6452.0,8173.0,10638.0,14889.0,20993.0,29169.0,39934.0,52618.0,67001.0,82866.0,99844.0,117340.0,135505.0,153447.0,170723.0,187108.0,202827.0,217062.0,230038.0,241679.0,252060.0,261256.0,268449.0,274456.0,279573.0,283801.0,287065.0
