Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,107499.0,139471.0,170515.0,222622.0,302381.0,410772.0,534615.0,674613.0,815765.0,960267.0,1105927.0,1252408.0,1397735.0,1530817.0,1656373.0,1774308.0,1883626.0,1984613.0,2070864.0,2147365.0,2214542.0,2273470.0,2323687.0,2363500.0,2397822.0,2427491.0,2452859.0,2475161.0
