Local authority,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
PENDLE,2123.0,2725.0,3383.0,4341.0,5687.0,7396.0,9414.0,11653.0,13893.0,16170.0,18453.0,20731.0,22992.0,25079.0,27055.0,28922.0,30659.0,32269.0,33650.0,34880.0,35925.0,36824.0,37581.0,38162.0,38662.0,39079.0,39407.0,39686.0
PRESTON,4725.0,6053.0,7464.0,9463.0,12204.0,15658.0,19736.0,24257.0,28775.0,33361.0,37957.0,42541.0,47047.0,51193.0,55117.0,58743.0,62072.0,65157.0,67716.0,69947.0,71859.0,73530.0,74933.0,76003.0,76927.0,77746.0,78431.0,79007.0
RIBBLE VALLEY,2877.0,3645.0,4482.0,5705.0,7427.0,9609.0,12186.0,15052.0,17923.0,20842.0,23772.0,26698.0,29584.0,32245.0,34766.0,37147.0,39354.0,41400.0,43152.0,44711.0,46049.0,47229.0,48260.0,49028.0,49652.0,50151.0,50564.0,50929.0
RICHMONDSHIRE,5.0,6.0,7.0,9.0,12.0,16.0,21.0,26.0,32.0,37.0,43.0,49.0,54.0,60.0,65.0,70.0,74.0,78.0,82.0,85.0,88.0,91.0,93.0,95.0,97.0,98.0,99.0,100.0
ROCHDALE,6759.0,8651.0,10711.0,13704.0,17890.0,23188.0,29426.0,36323.0,43202.0,50181.0,57171.0,64138.0,70981.0,77275.0,83230.0,88849.0,94069.0,98901.0,103017.0,106598.0,109752.0,112493.0,114710.0,116343.0,117719.0,118911.0,119921.0,120745.0
ROSSENDALE,2481.0,3170.0,3924.0,5030.0,6592.0,8574.0,10911.0,13503.0,16096.0,18732.0,21375.0,24013.0,26625.0,29035.0,31318.0,33474.0,35480.0,37338.0,38930.0,40344.0,41592.0,42684.0,43580.0,44257.0,44818.0,45304.0,45707.0,46036.0
SALFORD,7215.0,9262.0,11458.0,14598.0,18937.0,24406.0,30846.0,37962.0,45054.0,52247.0,59450.0,66628.0,73668.0,80139.0,86260.0,92035.0,97377.0,102306.0,106473.0,110080.0,113188.0,115774.0,117984.0,119693.0,121015.0,122097.0,123048.0,123862.0
SEFTON,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
SOUTH LAKELAND,4548.0,5812.0,7175.0,9173.0,12001.0,15583.0,19812.0,24539.0,29296.0,34151.0,39039.0,43933.0,48871.0,53457.0,57813.0,61937.0,65783.0,69359.0,72445.0,75187.0,77543.0,79585.0,81333.0,82733.0,83928.0,84918.0,85754.0,86458.0
SOUTH RIBBLE,4217.0,5386.0,6688.0,8615.0,11353.0,14840.0,18957.0,23519.0,28078.0,32708.0,37348.0,41976.0,46547.0,50760.0,54748.0,58514.0,62014.0,65256.0,68032.0,70503.0,72672.0,74546.0,76174.0,77439.0,78512.0,79386.0,80056.0,80622.0
ST HELENS,2067.0,2646.0,3293.0,4250.0,5611.0,7344.0,9387.0,11644.0,13897.0,16183.0,18473.0,20755.0,23003.0,25074.0,27033.0,28882.0,30600.0,32190.0,33551.0,34715.0,35736.0,36631.0,37407.0,38027.0,38570.0,39029.0,39399.0,39688.0
STAFFORDSHIRE MOORLANDS,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
STOCKPORT,11524.0,14653.0,17960.0,22676.0,29171.0,37313.0,46893.0,57503.0,68091.0,78844.0,89624.0,100376.0,110884.0,120542.0,129636.0,138083.0,145886.0,153062.0,159173.0,164526.0,169162.0,173210.0,176597.0,179121.0,181259.0,182997.0,184410.0,185630.0
TAMESIDE,6755.0,8671.0,10782.0,13877.0,18242.0,23778.0,30293.0,37488.0,44660.0,51935.0,59221.0,66483.0,73633.0,80214.0,86430.0,92271.0,97700.0,102725.0,107021.0,110816.0,114112.0,117011.0,119426.0,121240.0,122801.0,124145.0,125276.0,126179.0
TRAFFORD,8564.0,10847.0,13290.0,16785.0,21599.0,27643.0,34751.0,42587.0,50377.0,58266.0,66155.0,74009.0,81561.0,88466.0,94986.0,101128.0,106821.0,112075.0,116529.0,120306.0,123589.0,126360.0,128593.0,130244.0,131581.0,132685.0,133607.0,134413.0
WARRINGTON,958.0,1219.0,1494.0,1884.0,2418.0,3087.0,3873.0,4743.0,5611.0,6492.0,7375.0,8255.0,9112.0,9900.0,10644.0,11347.0,12000.0,12604.0,13119.0,13555.0,13900.0,14205.0,14472.0,14661.0,14823.0,14949.0,15051.0,15145.0
WEST LANCASHIRE,3941.0,5042.0,6251.0,8019.0,10505.0,13662.0,17388.0,21515.0,25637.0,29822.0,34015.0,38197.0,42318.0,46113.0,49705.0,53096.0,56247.0,59165.0,61661.0,63881.0,65836.0,67500.0,68886.0,69970.0,70833.0,71533.0,72100.0,72585.0
WIGAN,10769.0,13791.0,17176.0,22193.0,29337.0,38446.0,49192.0,61080.0,72953.0,85002.0,97072.0,109105.0,120986.0,131932.0,142291.0,152070.0,161158.0,169574.0,176777.0,183152.0,188718.0,193484.0,197604.0,200861.0,203684.0,206041.0,207968.0,209552.0
WYRE,4151.0,5333.0,6624.0,8509.0,11164.0,14529.0,18495.0,22891.0,27285.0,31751.0,36230.0,40701.0,45142.0,49241.0,53124.0,56793.0,60207.0,63371.0,66085.0,68504.0,70637.0,72491.0,74013.0,75109.0,76046.0,76843.0,77495.0,78049.0
