Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100125,0.05,0.07,0.1,0.14,0.2,0.25,0.3,0.36,0.42,0.49,0.55,0.61,0.68,0.74,0.8,0.86,0.92,0.98,1.05,1.11,1.18,1.24,1.3,1.35,1.39,1.43,1.46,1.48
100126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100127,0.02,0.02,0.03,0.04,0.06,0.08,0.09,0.11,0.13,0.15,0.17,0.2,0.22,0.24,0.26,0.28,0.31,0.33,0.35,0.38,0.4,0.42,0.44,0.46,0.48,0.49,0.51,0.52
100128,0.03,0.04,0.05,0.08,0.11,0.13,0.16,0.19,0.22,0.25,0.28,0.31,0.34,0.37,0.4,0.42,0.45,0.48,0.5,0.53,0.56,0.58,0.61,0.63,0.65,0.66,0.67,0.68
100129,0.05,0.06,0.09,0.13,0.17,0.22,0.27,0.31,0.36,0.41,0.46,0.51,0.56,0.6,0.64,0.68,0.72,0.76,0.81,0.85,0.89,0.93,0.97,1.0,1.03,1.05,1.06,1.08
100130,0.07,0.1,0.14,0.2,0.27,0.34,0.42,0.5,0.58,0.67,0.76,0.85,0.94,1.03,1.11,1.21,1.29,1.39,1.48,1.57,1.67,1.76,1.84,1.92,1.98,2.03,2.08,2.11
100131,0.06,0.09,0.12,0.18,0.24,0.3,0.37,0.44,0.52,0.6,0.68,0.76,0.84,0.92,1.0,1.08,1.16,1.24,1.32,1.4,1.49,1.57,1.64,1.71,1.77,1.82,1.86,1.89
100132,2.04,2.06,2.33,2.62,2.92,3.21,3.5,3.55,3.6,3.64,3.69,3.73,3.78,3.82,3.86,3.9,3.93,3.97,4.01,4.05,4.09,4.13,4.16,4.19,4.22,4.24,4.25,4.27
100134,0.03,0.04,0.06,0.08,0.11,0.15,0.18,0.23,0.28,0.34,0.4,0.46,0.54,0.61,0.69,0.77,0.85,0.94,1.02,1.11,1.21,1.29,1.37,1.45,1.51,1.57,1.63,1.68
100135,0.05,0.07,0.1,0.14,0.19,0.24,0.29,0.35,0.41,0.48,0.55,0.61,0.69,0.75,0.82,0.89,0.97,1.04,1.11,1.19,1.27,1.34,1.4,1.47,1.52,1.56,1.6,1.63
100136,0.02,0.02,0.03,0.05,0.06,0.08,0.1,0.13,0.16,0.19,0.23,0.28,0.32,0.37,0.42,0.47,0.53,0.58,0.64,0.7,0.76,0.82,0.87,0.92,0.97,1.01,1.04,1.07
100138,0.02,0.03,0.04,0.05,0.07,0.09,0.11,0.13,0.15,0.17,0.19,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.47,0.48,0.49,0.5
