BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
200430,234030.72,259253.35,273392.13,284066.11,296397.83,310114.75,323492.81,336940.22,390788.83,404903.19,418891.91,469978.04,494667.41,518373.09,540932.66,561868.96,580311.57,604105.36,619617.38,632939.02,644803.37,655893.55,666562.64,675771.3,684451.12,692573.36,699688.82,697438.27
205308,357439.62,377908.12,389260.95,399048.06,410768.32,424008.22,438923.76,455510.79,474618.75,494192.99,513808.17,535720.01,566474.41,596008.19,623526.16,648873.22,671460.57,691356.78,709140.6,724406.93,737825.69,750453.49,762456.29,773766.51,784424.93,794411.53,803359.17,802640.85
205309,65004.02,73092.29,75156.58,76728.29,78651.11,80806.43,83193.57,86066.29,89353.52,92704.56,96054.26,99863.61,105446.14,110788.92,115763.06,120815.43,124957.91,128652.78,131907.47,134697.48,137208.53,139514.17,141742.47,143908.87,145986.78,147969.27,149649.48,149420.79
205317,434795.39,461442.65,475767.05,486986.12,502273.19,518814.79,536555.78,556477.11,577161.64,597292.71,616844.31,639077.54,674727.91,709186.96,741670.95,772014.53,799348.22,829043.71,851323.34,870699.75,887922.75,904414.74,920304.69,935427.9,949684.54,962942.95,974671.0,972462.63
300009,157603.8,169910.57,177106.44,182701.94,189079.38,196002.92,203379.08,211803.28,221142.81,230569.46,239884.92,250641.82,266715.59,282098.81,296348.86,309508.01,321268.79,331727.03,341026.6,349047.98,356138.07,362765.95,369030.8,374901.17,380381.24,385447.35,389880.2,389146.73
300024,398591.56,420444.28,448783.12,464397.73,481309.47,499444.65,518599.38,539428.05,560640.92,578852.26,596707.65,617085.11,646309.15,674029.2,700023.66,723951.28,745170.83,763806.24,780446.23,794759.31,807208.18,818702.38,829423.37,839356.6,848381.58,856436.69,863184.5,862085.91
300289,359184.79,396147.32,416511.04,435286.38,455931.24,500739.36,522796.86,547048.06,587111.72,610914.84,647352.78,687146.13,735376.28,771152.67,801094.36,828892.8,853070.2,874652.04,894353.02,911579.42,926813.23,941008.59,968560.34,981036.24,992742.75,1004406.34,1013573.8,1011049.15
301101,426638.37,475566.87,496266.18,508843.39,523991.29,540037.67,557059.05,575848.77,595647.74,615000.58,633845.43,656113.63,691413.67,725252.56,757165.24,786800.23,813353.58,837033.37,858361.72,876714.36,892979.62,908325.99,923198.48,937499.18,950971.43,963451.28,974334.39,972777.22
301290,260686.22,288300.15,301052.38,311784.46,331124.17,356873.68,369024.63,382434.61,397014.31,410557.27,421739.36,434608.89,454013.75,472533.06,489217.12,504633.09,518357.17,530589.68,541594.55,551208.86,559652.21,567377.9,574579.85,581232.72,587316.77,592753.87,597304.32,595983.51
301672,127837.92,131967.94,135404.15,138598.78,142557.49,146870.66,152776.59,157980.79,163534.57,168917.24,174130.98,180378.04,190720.23,200753.78,210200.31,219031.63,227033.71,234251.97,240821.25,246524.85,251613.07,256522.12,261221.98,265684.09,269921.78,273905.78,277439.33,276722.78
303021,271106.57,288603.66,299160.01,307870.32,320124.27,332957.94,346015.18,360285.39,375120.87,389382.73,403112.16,419578.48,447014.93,473914.81,499439.39,523607.86,545791.64,566074.05,584792.72,601429.38,614777.1,627695.54,640351.81,652600.97,664336.42,675464.58,685367.49,683976.24
303188,316989.09,328655.12,350928.57,371576.21,379327.2,387109.47,395591.23,406573.23,417548.32,427939.13,438052.53,450694.92,473517.24,501567.77,522764.34,552825.36,570931.01,590530.04,605448.0,618948.74,631229.35,642990.5,654360.06,665579.25,676328.15,687851.47,697058.93,695876.85
303846,336954.82,340252.74,345684.16,348973.89,351310.73,353802.35,356414.08,381524.67,434448.59,439067.33,445032.24,451550.08,501119.18,508658.83,515537.47,521750.3,527135.32,538821.64,542350.62,545135.43,547320.59,549100.88,551249.24,553267.43,554204.14,554812.15,554937.71,552756.87
304200,431485.28,447055.76,463009.93,473229.96,486048.47,500086.17,515050.49,531859.57,549257.46,566082.18,582422.69,602360.7,635927.7,668213.89,698588.89,726891.44,752337.43,775255.34,796073.84,814147.89,830179.17,845389.48,860015.61,873927.08,886959.88,898967.38,909400.05,906887.03
304881,249984.83,281363.9,297748.77,314090.99,332256.0,351727.61,376973.61,390319.26,405562.03,421284.88,437227.33,455507.66,482137.68,507789.07,532116.41,554656.42,579057.34,596723.94,612494.17,626136.07,638269.18,649780.08,660945.99,671864.73,682267.81,692104.13,700857.14,700442.41
304882,111081.35,117737.16,122644.76,128697.16,135863.45,143603.65,151833.5,161102.11,170344.08,179453.55,188371.81,198647.22,214386.05,229635.02,244002.48,256415.91,267694.11,277950.55,287244.06,295428.04,302811.58,309804.03,316525.85,322939.78,329026.48,334748.96,339821.5,339170.3
304899,211742.63,225301.56,259506.1,291320.34,323816.57,356798.02,389053.84,422152.75,456196.01,490083.03,523818.0,559041.82,599948.22,640411.55,680212.07,719199.96,757021.75,766985.14,776105.74,784173.71,791446.15,798437.71,805193.18,811685.93,817852.93,823641.02,828771.4,827874.51
400001,246803.62,270884.52,283085.34,292416.71,303125.6,314775.51,327343.23,340462.44,354346.1,368331.59,381943.16,396990.44,418514.95,439110.78,458476.15,476492.61,492788.49,507547.64,520821.49,532411.46,542803.84,552486.92,561758.7,570596.7,578929.88,586728.12,593496.38,592193.13
400016,368833.64,397748.0,411671.55,422607.35,434311.74,447122.78,460979.69,476982.81,498371.76,516034.96,549846.52,570138.73,600589.59,628402.52,658902.8,682857.4,706146.31,729633.37,746440.46,760918.21,773617.13,785371.38,796412.84,806680.66,816136.18,824738.46,831979.48,828884.06
400071,397734.77,419752.47,441884.04,450902.69,460512.12,470749.26,506912.53,517821.38,532864.72,585225.29,598019.73,612267.75,646376.14,699446.64,717478.48,734718.62,749773.61,843504.33,855027.49,864869.18,873473.45,881511.09,889043.5,896034.31,902560.79,908586.78,913655.74,911813.22
400094,295563.05,303162.01,312261.57,319682.92,327639.15,336107.12,371017.38,380159.39,391409.73,402583.01,413809.08,427449.98,449955.1,471516.64,491994.35,511129.2,528162.32,543354.47,556826.07,568592.21,579142.62,590467.64,599886.84,609091.57,617726.85,625742.63,632658.68,630686.93
400102,308755.03,326761.79,335307.5,342381.81,351318.88,361190.35,371953.19,384468.78,396738.05,446944.37,458028.81,471914.82,497147.26,523583.76,546718.66,568621.58,588471.55,624002.56,640681.42,655653.38,669347.14,682447.43,695182.28,707551.71,719467.21,731079.66,741182.28,739545.07
