BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
400094,161.0,303.0,534.0,837.0,1312.0,1800.0,2210.0,2551.0,2834.0,3097.0,3354.0,4041.0,6095.0,8171.0,10252.0,12293.0,14217.0,16020.0,17781.0,19407.0,20973.0,22621.0,24333.0,26094.0,27866.0,29636.0,31372.0,31416.0
400102,469.0,733.0,1095.0,1534.0,2164.0,2794.0,3340.0,3766.0,4059.0,4300.0,4532.0,5453.0,8604.0,11776.0,14957.0,18070.0,21018.0,23858.0,26640.0,29271.0,31835.0,34498.0,37271.0,40176.0,43146.0,46150.0,49087.0,49219.0
400107,355.0,561.0,849.0,1193.0,1650.0,2111.0,2526.0,2851.0,3076.0,3261.0,3433.0,3898.0,5367.0,6861.0,8353.0,9789.0,11095.0,12325.0,13518.0,14631.0,15704.0,16835.0,18051.0,19368.0,20736.0,22130.0,23472.0,23579.0
400113,443.0,712.0,1066.0,1498.0,2113.0,2737.0,3273.0,3653.0,3897.0,4099.0,4296.0,5080.0,7791.0,10525.0,13270.0,15944.0,18447.0,20858.0,23204.0,25401.0,27522.0,29743.0,32104.0,34607.0,37169.0,39759.0,42281.0,42410.0
400119,107.0,234.0,459.0,726.0,1086.0,1454.0,1794.0,2105.0,2383.0,2649.0,2909.0,3348.0,4364.0,5420.0,6495.0,7543.0,8507.0,9361.0,10199.0,10977.0,11724.0,12517.0,13343.0,14200.0,15070.0,15946.0,16813.0,16942.0
400128,187.0,386.0,725.0,1129.0,1710.0,2306.0,2823.0,3271.0,3658.0,4021.0,4379.0,5056.0,6776.0,8544.0,10333.0,12073.0,13689.0,15156.0,16584.0,17883.0,19117.0,20454.0,21862.0,23330.0,24825.0,26328.0,27815.0,27979.0
400217,342.0,715.0,1354.0,2101.0,3153.0,4209.0,5113.0,5906.0,6605.0,7258.0,7882.0,9214.0,12792.0,16475.0,20195.0,23830.0,27256.0,30406.0,33520.0,36403.0,39182.0,42147.0,45222.0,48394.0,51611.0,54848.0,58062.0,58371.0
400400,236.0,402.0,668.0,1000.0,1514.0,2037.0,2481.0,2817.0,3069.0,3284.0,3483.0,4018.0,5668.0,7335.0,9012.0,10641.0,12169.0,13609.0,15002.0,16240.0,17411.0,18666.0,20015.0,21452.0,22922.0,24401.0,25853.0,25906.0
400421,579.0,995.0,1643.0,2415.0,3524.0,4622.0,5555.0,6299.0,6892.0,7417.0,7909.0,9346.0,13820.0,18360.0,22911.0,27350.0,31536.0,35497.0,39383.0,42992.0,46475.0,50151.0,53993.0,57994.0,62065.0,66165.0,70194.0,70369.0
401010,194.0,349.0,585.0,900.0,1440.0,1984.0,2405.0,2713.0,2944.0,3153.0,3360.0,4187.0,6977.0,9776.0,12587.0,15347.0,17980.0,20512.0,22972.0,25249.0,27430.0,29733.0,32123.0,34575.0,37038.0,39495.0,41907.0,41883.0
401044,146.0,294.0,525.0,829.0,1343.0,1873.0,2295.0,2626.0,2893.0,3132.0,3366.0,4114.0,6520.0,8957.0,11405.0,13810.0,16116.0,18329.0,20501.0,22515.0,24445.0,26509.0,28668.0,30901.0,33162.0,35434.0,37687.0,37792.0
401053,132.0,258.0,463.0,721.0,1114.0,1519.0,1851.0,2118.0,2334.0,2530.0,2727.0,3286.0,5020.0,6785.0,8557.0,10302.0,11965.0,13541.0,15090.0,16530.0,17918.0,19389.0,20927.0,22519.0,24129.0,25745.0,27342.0,27425.0
401212,288.0,549.0,989.0,1523.0,2293.0,3067.0,3739.0,4298.0,4770.0,5209.0,5627.0,6583.0,9231.0,11934.0,14659.0,17321.0,19829.0,22136.0,24402.0,26477.0,28470.0,30589.0,32804.0,35106.0,37442.0,39787.0,42098.0,42260.0
609001_609004,139.0,251.0,409.0,605.0,941.0,1273.0,1515.0,1666.0,1748.0,1804.0,1849.0,2307.0,4088.0,5867.0,7649.0,9395.0,11085.0,12747.0,14373.0,15878.0,17321.0,18857.0,20472.0,22152.0,23855.0,25564.0,27251.0,27237.0
609036,129.0,242.0,407.0,615.0,1031.0,1455.0,1776.0,2019.0,2186.0,2316.0,2433.0,2921.0,4608.0,6312.0,8022.0,9689.0,11305.0,12873.0,14414.0,15792.0,17088.0,18500.0,19983.0,21537.0,23128.0,24730.0,26327.0,26365.0
609051,319.0,556.0,921.0,1369.0,2154.0,2960.0,3610.0,4126.0,4504.0,4814.0,5102.0,5975.0,8763.0,11598.0,14445.0,17216.0,19870.0,22403.0,24892.0,27122.0,29220.0,31499.0,33904.0,36444.0,39053.0,41688.0,44305.0,44437.0
609311_609302,235.0,458.0,817.0,1241.0,1953.0,2674.0,3235.0,3657.0,3965.0,4209.0,4442.0,5219.0,7778.0,10378.0,12984.0,15528.0,17973.0,20305.0,22593.0,24639.0,26566.0,28660.0,30873.0,33195.0,35565.0,37950.0,40324.0,40378.0
609351,155.0,266.0,426.0,626.0,998.0,1368.0,1641.0,1822.0,1928.0,1999.0,2056.0,2463.0,4009.0,5554.0,7101.0,8609.0,10065.0,11488.0,12877.0,14114.0,15283.0,16542.0,17876.0,19279.0,20708.0,22144.0,23564.0,23533.0
609595,7.0,16.0,31.0,47.0,72.0,97.0,117.0,134.0,147.0,159.0,169.0,190.0,245.0,301.0,359.0,413.0,463.0,509.0,553.0,591.0,625.0,664.0,706.0,750.0,797.0,844.0,891.0,892.0
609609,465.0,839.0,1411.0,2087.0,3160.0,4255.0,5159.0,5839.0,6317.0,6701.0,7049.0,8140.0,11692.0,15297.0,18913.0,22421.0,25755.0,28911.0,32007.0,34754.0,37346.0,40138.0,43121.0,46299.0,49566.0,52868.0,56136.0,56215.0
609621,13.0,20.0,27.0,36.0,64.0,96.0,123.0,143.0,153.0,157.0,160.0,176.0,240.0,304.0,368.0,427.0,484.0,542.0,598.0,639.0,672.0,709.0,753.0,806.0,866.0,927.0,989.0,989.0
609621_11/33KV,13.0,20.0,27.0,36.0,64.0,96.0,123.0,143.0,153.0,157.0,160.0,176.0,240.0,304.0,368.0,427.0,484.0,542.0,598.0,639.0,672.0,709.0,753.0,806.0,866.0,927.0,989.0,989.0
609621_132/11KV,1.0,2.0,2.0,3.0,5.0,8.0,11.0,13.0,14.0,14.0,14.0,16.0,23.0,30.0,38.0,45.0,51.0,58.0,65.0,70.0,74.0,79.0,84.0,91.0,98.0,105.0,112.0,112.0
609657_609659,286.0,494.0,786.0,1136.0,1827.0,2567.0,3198.0,3697.0,4019.0,4251.0,4453.0,4976.0,6667.0,8380.0,10092.0,11722.0,13255.0,14724.0,16151.0,17303.0,18318.0,19446.0,20697.0,22120.0,23637.0,25184.0,26724.0,26782.0
609904,561.0,929.0,1498.0,2197.0,3236.0,4299.0,5206.0,5915.0,6459.0,6932.0,7366.0,8592.0,12441.0,16353.0,20266.0,24074.0,27659.0,31063.0,34388.0,37445.0,40378.0,43499.0,46812.0,50314.0,53900.0,57520.0,61076.0,61294.0
609918,7.0,17.0,33.0,52.0,77.0,102.0,124.0,145.0,165.0,184.0,202.0,233.0,305.0,380.0,456.0,529.0,598.0,658.0,718.0,773.0,827.0,884.0,944.0,1005.0,1066.0,1128.0,1190.0,1198.0
