BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
205309,0.38,0.55,0.65,0.71,0.76,0.79,0.82,0.84,0.85,0.87,0.88,0.89,0.9,0.9,0.9,0.89,0.88,0.87,0.86,0.85,0.84,0.83,0.82,0.81,0.8,0.79,0.78,0.77
205317,407.11,1012.98,1677.96,2378.52,3104.79,3852.4,4618.32,5400.5,6113.83,6873.75,7617.16,8409.87,9169.89,9880.9,10540.91,11147.69,11700.31,12198.84,12686.97,13161.8,13616.61,14059.68,14486.02,14905.33,15316.28,15717.43,16107.22,16484.0
300009,494.5,1075.15,1675.41,2294.02,2929.28,3580.27,4245.7,4925.49,5542.02,6201.05,6846.27,7536.18,8198.47,8816.93,9391.06,9919.95,10402.29,10839.55,11267.24,11685.54,12089.54,12484.71,12867.23,13245.77,13619.25,13986.49,14346.22,14697.08
300024,1806.49,3686.13,5555.49,7452.4,9386.16,11359.71,13371.44,15423.12,17273.73,19254.73,21191.07,23263.39,25248.13,27095.86,28805.68,30374.75,31798.47,33082.73,34335.1,35555.39,36726.31,37868.82,38968.44,40050.87,41112.12,42147.92,43153.67,44124.48
300289,1358.56,2558.62,3675.0,4773.56,5874.14,6983.2,8106.88,9246.43,10260.87,11350.02,12408.21,13542.71,14624.73,15626.33,16545.68,17384.83,18143.24,18822.39,19489.64,20143.13,20770.0,21381.04,21970.44,22552.91,23126.4,23688.77,24237.72,24770.84
301101,1094.2,2401.07,3758.84,5160.97,6601.62,8078.54,9589.09,11132.79,12534.64,14012.8,15458.77,17004.57,18487.77,19873.48,21159.59,22342.22,23419.35,24393.97,25348.9,26283.28,27185.41,28068.85,28924.71,29772.6,30610.17,31434.89,32244.07,33034.79
301290,670.21,1562.37,2515.21,3508.34,4532.42,5581.95,6655.61,7751.12,8745.92,9769.01,10766.07,11829.59,12846.78,13791.94,14662.7,15459.69,16181.95,16830.12,17463.48,18080.91,18672.48,19245.56,19795.74,20336.23,20865.17,21380.53,21880.18,22361.79
301672,29.12,42.49,49.8,54.64,58.19,60.97,63.26,65.19,65.98,67.06,67.79,68.8,69.39,69.55,69.34,68.81,68.02,67.01,66.04,65.09,64.13,63.19,62.25,61.35,60.47,59.62,58.78,57.93
303021,110.09,160.75,188.53,206.99,220.6,231.34,240.26,247.89,251.23,255.69,258.88,263.14,265.86,266.97,266.65,265.12,262.56,259.15,255.92,252.76,249.52,246.39,243.27,240.29,237.44,234.66,231.94,229.23
303188,91.65,133.65,156.62,171.81,182.98,191.74,199.01,205.24,207.87,211.46,214.01,217.44,219.64,220.47,220.13,218.84,216.74,213.95,211.32,208.8,206.27,203.8,201.36,199.07,196.89,194.8,192.78,190.8
