BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300289,0.31,5.02,12.68,20.45,28.3,42.22,50.1,56.1,62.15,68.18,69.18,70.13,71.17,72.17,73.27,74.41,75.57,76.77,77.97,79.18,80.4,81.57,82.71,83.83,84.88,85.9,86.86,87.6
301101,20.27,20.32,20.43,20.59,20.82,21.08,21.34,21.64,21.94,22.25,22.56,22.86,23.19,23.47,23.77,24.08,24.37,24.68,24.99,25.45,26.48,27.45,28.41,29.35,30.22,31.07,31.88,32.49
301290,0.17,0.88,4.6,8.4,12.25,22.36,30.35,36.38,42.45,48.5,49.36,50.16,51.06,51.93,52.88,53.88,54.9,55.96,57.02,58.08,59.15,60.18,61.2,62.2,63.15,64.09,65.0,65.68
301672,0.06,0.07,0.1,6.13,12.18,18.24,24.31,30.38,30.46,30.54,30.62,30.71,30.81,30.89,30.99,31.08,31.18,31.28,31.38,31.48,31.59,31.68,31.77,31.86,31.93,32.0,32.14,32.53
303021,0.26,8.71,17.21,25.76,34.38,43.03,43.28,43.56,43.84,44.13,44.41,44.69,44.98,45.23,45.5,45.77,46.04,46.31,46.58,46.86,47.15,47.41,47.65,47.88,48.06,48.23,48.44,48.87
303188,0.24,0.92,5.99,11.15,16.38,27.57,36.75,42.56,48.42,54.25,55.14,55.97,56.89,57.77,58.75,59.76,60.79,61.86,62.92,63.99,65.08,66.11,67.13,68.14,69.08,70.01,70.9,71.57
303846,30.05,34.06,38.08,42.1,46.14,50.19,50.24,50.3,50.36,50.43,50.5,50.57,50.64,50.71,50.79,50.87,50.95,51.03,51.11,51.19,51.28,51.36,51.44,51.51,51.57,51.62,51.79,52.34
304200,0.4,0.47,1.54,2.71,3.96,5.26,6.56,6.99,7.43,7.87,8.3,8.74,9.2,9.59,10.01,10.44,10.85,11.28,11.71,12.14,12.6,13.0,13.38,13.75,14.03,14.3,14.67,15.55
304881,18.17,25.62,33.11,40.67,48.27,55.91,56.54,57.19,57.88,58.56,59.27,59.93,60.67,61.38,62.17,62.99,63.82,64.69,65.55,66.42,67.3,68.15,68.97,69.79,70.56,71.32,72.04,72.59
304882,0.11,0.45,0.82,1.23,1.67,2.14,2.6,3.09,3.59,4.09,4.62,5.11,5.67,6.2,6.79,7.41,8.04,8.69,9.35,10.01,10.67,11.31,11.94,12.55,13.14,13.72,14.27,14.69
304899,0.11,0.51,0.92,7.39,13.89,20.41,26.93,33.46,34.03,34.58,35.15,35.69,36.29,36.87,37.52,38.19,38.87,39.58,40.29,41.01,41.72,42.42,43.1,43.77,44.41,45.05,45.65,46.11
