BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300289,19.94,20.36,20.79,21.23,21.83,25.33,26.33,27.49,30.33,31.45,34.77,38.15,41.33,43.23,44.63,45.91,46.97,47.87,48.69,49.41,50.01,50.52,52.54,52.8,53.01,53.27,53.39,53.44
301101,23.35,23.95,24.67,25.42,26.34,27.69,29.45,31.44,33.23,34.58,35.73,36.91,38.27,39.59,40.81,41.93,42.92,43.77,44.52,45.19,45.76,46.26,46.65,46.95,47.2,47.4,47.56,47.66
301290,16.06,16.32,16.6,16.87,17.2,17.66,18.26,18.93,19.57,20.25,20.94,21.66,22.51,23.34,24.1,24.8,25.36,25.79,26.17,26.52,26.81,27.06,27.27,27.42,27.54,27.64,27.71,27.75
301672,5.69,5.81,5.95,6.11,6.32,6.64,7.22,7.7,8.11,8.53,8.96,9.4,9.93,10.29,10.62,10.92,11.19,11.42,11.62,11.79,11.95,12.08,12.18,12.25,12.31,12.36,12.4,12.42
303021,13.67,14.17,14.6,15.04,15.6,16.39,17.31,18.25,19.05,19.87,20.7,21.54,22.56,23.58,24.46,25.21,25.87,26.46,26.98,27.43,27.78,28.09,28.34,28.52,28.67,28.79,28.89,28.95
303188,19.9,20.22,22.21,24.18,24.54,25.22,26.16,26.85,27.47,28.11,28.78,29.46,30.33,31.79,32.53,34.36,34.94,35.78,36.18,36.53,36.84,37.11,37.32,37.51,37.67,37.95,38.05,38.09
303846,17.21,17.32,17.55,17.68,17.78,17.92,18.11,20.86,26.58,26.79,27.19,27.59,32.68,33.02,33.33,33.62,33.88,34.91,35.05,35.16,35.25,35.31,35.41,35.5,35.48,35.44,35.39,35.33
304200,23.55,23.87,24.2,24.51,24.93,25.55,26.38,27.35,28.3,29.29,30.32,31.38,32.64,33.88,35.04,36.1,37.04,37.85,38.58,39.24,39.81,40.32,40.71,41.02,41.27,41.48,41.65,41.74
304881,11.99,12.37,12.75,13.18,13.74,14.58,16.22,17.55,18.81,20.16,21.54,22.57,23.72,24.84,25.9,26.87,28.21,28.92,29.52,30.04,30.47,30.83,31.1,31.31,31.48,31.62,31.73,31.8
304882,5.38,5.67,5.95,6.29,6.72,7.35,8.01,8.54,9.05,9.57,10.08,10.61,11.22,11.83,12.39,12.91,13.38,13.78,14.13,14.44,14.72,14.97,15.16,15.31,15.43,15.53,15.61,15.65
304899,13.19,13.34,13.59,13.82,14.09,14.51,15.08,15.69,16.17,16.68,17.2,17.74,18.37,18.99,19.57,20.09,20.55,20.94,21.29,21.58,21.83,22.05,22.23,22.37,22.48,22.54,22.58,22.6
400001,12.61,12.94,13.29,13.67,13.97,14.43,15.04,15.78,16.49,17.23,18.0,18.8,19.67,20.43,21.13,21.76,22.32,22.81,23.22,23.58,23.89,24.14,24.33,24.46,24.56,24.63,24.68,24.7
400016,22.53,22.99,23.64,24.03,24.51,25.24,26.21,27.17,28.61,29.62,32.53,33.62,34.85,36.06,37.69,38.71,39.82,41.1,41.75,42.3,42.77,43.16,43.42,43.61,43.74,43.83,43.87,43.86
400071,20.25,20.62,22.3,22.87,23.55,24.55,28.76,30.23,31.38,36.68,37.55,38.42,40.93,45.67,46.49,47.3,47.97,57.73,58.2,58.59,58.91,59.17,59.34,59.44,59.51,59.54,59.54,59.5
