BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300024,73.0,116.0,136.0,158.0,181.0,202.0,225.0,256.0,290.0,325.0,361.0,401.0,441.0,481.0,525.0,565.0,600.0,622.0,640.0,659.0,683.0,704.0,718.0,723.0,726.0,728.0,727.0,715.0
300289,84.0,135.0,160.0,186.0,214.0,240.0,269.0,309.0,352.0,397.0,444.0,497.0,550.0,604.0,665.0,721.0,772.0,808.0,838.0,871.0,911.0,948.0,976.0,992.0,1007.0,1020.0,1031.0,1024.0
301101,66.0,105.0,125.0,146.0,168.0,188.0,211.0,242.0,276.0,311.0,348.0,389.0,430.0,473.0,520.0,564.0,604.0,631.0,654.0,679.0,709.0,737.0,758.0,770.0,780.0,789.0,797.0,790.0
301290,47.0,76.0,89.0,104.0,119.0,132.0,148.0,168.0,191.0,214.0,239.0,265.0,292.0,320.0,350.0,377.0,402.0,418.0,431.0,446.0,463.0,479.0,490.0,495.0,499.0,502.0,504.0,498.0
301672,26.0,43.0,51.0,60.0,70.0,79.0,89.0,103.0,118.0,134.0,152.0,171.0,190.0,211.0,233.0,255.0,275.0,290.0,303.0,317.0,334.0,350.0,363.0,371.0,379.0,387.0,394.0,394.0
303021,54.0,87.0,104.0,122.0,141.0,159.0,179.0,206.0,237.0,269.0,303.0,340.0,379.0,419.0,464.0,506.0,546.0,574.0,600.0,627.0,660.0,691.0,717.0,733.0,749.0,764.0,777.0,778.0
303188,55.0,88.0,106.0,124.0,144.0,162.0,183.0,212.0,243.0,276.0,311.0,350.0,390.0,432.0,478.0,523.0,564.0,594.0,620.0,649.0,684.0,716.0,743.0,761.0,777.0,793.0,807.0,808.0
303846,24.0,38.0,45.0,52.0,60.0,67.0,75.0,86.0,97.0,110.0,122.0,136.0,149.0,163.0,179.0,193.0,205.0,213.0,220.0,227.0,236.0,244.0,249.0,252.0,253.0,255.0,255.0,252.0
304200,86.0,138.0,163.0,190.0,218.0,245.0,273.0,313.0,356.0,402.0,449.0,501.0,554.0,609.0,669.0,725.0,776.0,811.0,840.0,873.0,912.0,948.0,976.0,991.0,1004.0,1017.0,1027.0,1020.0
304881,47.0,75.0,90.0,106.0,123.0,139.0,157.0,182.0,209.0,238.0,268.0,302.0,337.0,373.0,414.0,453.0,489.0,515.0,539.0,564.0,595.0,624.0,647.0,663.0,678.0,693.0,706.0,707.0
