Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,310.19,310.19,315.33,320.47,325.62,330.76,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.9,335.79,335.6,335.07,333.66,329.86,319.97,295.86,245.56,167.95,90.34,40.04,15.93,6.04,0.0
