Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,9.82,15.82,18.18,20.9,25.23,29.41,32.33,35.0,38.49,41.95,45.35,53.43,73.92,94.0,114.84,134.86,154.26,171.83,187.83,203.29,219.39,233.47,247.84,263.58,279.49,295.53,307.13,305.56
