BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
200430,234030.72,242257.56,247646.04,252288.05,258090.26,265323.56,274013.24,284037.58,294184.9,305355.75,316651.19,328559.91,340898.95,353448.99,366017.14,378364.94,390343.42,409315.01,420267.31,430372.94,439602.46,447894.76,454830.36,460601.41,465587.13,469818.58,473365.72,476188.0
205308,357439.62,365104.15,371323.65,376835.33,383703.33,392289.71,402992.18,416015.29,429105.96,443014.79,457571.04,472946.37,488886.6,505386.66,522068.67,538613.51,554838.67,570934.81,586161.02,600425.02,613610.08,625709.7,635443.71,643797.34,651103.61,657403.03,662791.34,667272.67
205309,65004.02,68418.53,69187.94,70344.4,71769.53,73554.44,75703.41,78164.66,80373.72,82720.9,85176.22,87755.22,90401.39,93108.47,95843.41,99013.57,101665.36,104239.69,106636.29,108868.61,110917.25,112742.9,114305.15,115631.76,116777.61,117749.68,118562.05,119171.36
205317,434795.39,445875.42,453627.94,460848.24,470345.56,482074.98,496540.14,513760.02,528529.57,543811.0,559323.38,575178.08,591153.36,607274.03,623152.74,638513.98,653227.99,667764.03,681251.12,693754.66,705229.74,715805.49,724030.57,731057.11,737334.17,742871.91,747734.29,751837.78
300009,157603.8,161412.49,165111.76,168477.87,172383.71,177007.83,182498.68,188960.23,195290.5,202002.09,208955.31,216158.09,223582.62,231123.85,238694.1,246169.8,253490.85,260836.56,267726.2,274190.85,280197.86,285724.86,290220.71,294130.1,297611.76,300680.25,303369.88,305659.72
300024,398591.56,408265.86,416929.47,424899.91,433921.89,444454.23,456986.94,471785.33,484821.55,498322.94,512451.12,527140.68,542391.65,558073.64,573761.77,589109.65,603925.73,618540.26,632156.06,644858.09,656594.2,667441.11,676211.32,683958.95,690944.54,697199.54,702777.96,707595.21
300289,359184.79,381357.45,395106.11,409062.77,425261.49,443240.24,463813.51,486818.47,505885.83,525637.72,540167.25,555161.5,570537.45,590135.17,605599.96,620718.86,635311.21,649836.62,663433.63,676141.13,687819.1,698469.37,721154.77,728516.99,735087.34,740887.99,746701.28,750980.18
301101,426638.37,440944.99,448513.75,456236.57,465699.64,476832.01,490336.37,506350.42,520978.91,536250.5,551888.36,567887.09,584201.17,600755.31,617161.12,633073.96,648431.07,663822.46,678128.34,691483.76,703866.75,715329.24,724413.2,732344.67,739502.34,745905.28,751609.83,756499.2
301290,260686.22,272369.79,278142.35,284606.56,292273.31,301061.34,311297.59,322803.11,332894.67,343336.61,352187.37,361313.19,370679.31,380167.73,389506.06,398538.36,407149.22,415559.97,423282.26,430391.76,436846.43,442658.64,447434.15,451522.55,455153.19,458340.46,461118.25,463432.99
301672,127837.92,130115.13,132457.32,134912.34,138029.71,141778.33,146327.91,151670.22,156142.43,160748.36,166606.98,171347.56,176105.84,180876.44,185577.55,190124.06,194452.61,198765.23,202739.93,206402.82,209853.93,213034.76,215548.66,217704.19,219630.99,221331.51,222827.69,224088.25
303021,271106.57,278806.57,284840.3,290590.06,299662.38,310131.07,322354.98,336491.1,349107.63,361974.18,374866.87,387878.28,400872.38,413866.15,426629.16,438992.01,450902.34,462706.65,473833.13,484341.52,492362.45,499814.03,505477.87,510376.29,514820.0,518811.11,522382.1,525423.45
303188,316989.09,321856.5,325965.0,330813.58,337679.34,346160.84,356450.99,369290.08,378738.64,388432.48,398183.41,408067.47,417976.17,427858.06,437471.4,446736.19,455619.53,467709.25,476037.11,483803.67,490944.97,497545.35,502779.68,507256.58,511318.7,514971.09,518222.5,529113.8
303846,336954.82,338454.5,343051.3,345782.5,347431.04,349167.38,351222.02,375836.53,380694.11,385656.12,391100.56,396575.38,403154.63,408631.05,414073.74,419415.26,424606.34,429704.03,434409.08,524125.88,527816.32,531140.44,534547.15,536906.69,538934.66,540641.28,542047.41,543119.2
304200,431485.28,438933.03,445641.68,452643.96,461844.41,473103.02,486946.48,503154.26,516211.03,529779.23,543684.37,557899.66,572291.67,586877.29,601200.72,615055.7,628318.3,641449.2,653599.87,664843.1,675151.91,684607.36,692228.89,698785.67,704671.17,709896.39,714512.91,718417.33
304881,249984.83,260358.95,266371.18,271538.68,277696.9,284987.97,293976.76,305168.25,315563.42,326622.69,338268.83,350580.94,363470.48,376974.52,390775.2,404530.57,422358.33,435874.49,448727.69,460941.66,472397.26,483055.28,491433.84,498850.44,505453.27,511278.05,516393.61,520742.47
304882,111081.35,114766.86,117983.6,121660.57,126443.29,132189.91,139018.05,146898.14,152690.2,158796.82,165142.97,171779.67,178616.32,185541.09,192414.88,199089.98,205479.41,211728.52,217466.87,222750.11,227577.59,231951.45,235512.18,238541.75,241211.45,243534.08,245539.7,247189.98
304899,211742.63,217006.77,220822.5,223815.72,227301.4,231492.86,236631.35,242766.89,248760.2,254932.41,261212.9,267628.37,274119.15,280715.28,287271.1,293667.28,299849.87,306009.42,311785.57,317214.73,322273.19,326983.43,330729.37,334009.31,336969.02,339614.96,341971.46,343994.63
400001,246803.62,256166.17,261912.72,266884.93,272951.26,280355.08,289320.91,299762.44,308235.8,317244.24,326685.89,336454.03,346248.07,356282.9,366373.31,376277.2,385814.63,395182.87,403826.14,411807.43,419090.25,425570.63,430973.34,435533.92,439462.51,442786.62,445555.61,447692.03
400016,368833.64,380191.7,385889.53,391046.77,397607.51,405759.28,415946.97,428128.43,442719.21,454096.75,465857.86,478028.54,490578.76,503346.21,520704.59,533287.86,545431.7,557385.77,568504.59,578838.06,588322.64,596811.94,604810.33,610676.85,615766.98,620106.49,623757.37,626631.33
