BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300289,0.31,4.93,12.46,20.04,27.66,36.25,38.43,38.69,38.94,39.18,39.4,39.61,39.84,40.01,40.22,40.44,40.65,40.87,41.11,41.37,41.67,41.94,42.23,42.56,42.85,43.14,43.44,43.71
301101,20.27,20.32,20.41,20.53,20.7,20.88,21.05,21.23,21.4,21.57,21.71,21.85,22.01,22.1,22.22,22.34,22.45,22.58,22.71,22.85,23.03,23.19,23.36,23.56,23.73,23.91,24.08,24.25
301290,0.17,0.79,4.38,8.01,11.65,16.3,18.45,18.62,18.79,18.95,19.1,19.23,19.39,19.51,19.66,19.81,19.97,20.13,20.31,20.49,20.7,20.89,21.09,21.31,21.52,21.72,21.92,22.1
301672,0.06,0.07,0.09,0.12,0.16,0.2,0.24,0.28,0.32,0.35,0.38,0.42,0.45,0.47,0.5,0.53,0.56,0.59,0.62,0.66,0.71,0.75,0.8,0.85,0.9,0.95,1.01,1.06
303021,0.26,0.31,0.39,0.51,0.67,0.84,1.01,1.18,1.34,1.5,1.63,1.77,1.92,2.01,2.12,2.24,2.34,2.46,2.58,2.72,2.89,3.03,3.19,3.37,3.52,3.68,3.83,3.98
303188,0.24,0.84,4.28,7.76,11.28,15.75,17.85,18.05,18.26,18.46,18.64,18.8,18.99,19.13,19.3,19.48,19.66,19.85,20.05,20.26,20.5,20.71,20.95,21.2,21.43,21.66,21.89,22.09
303846,30.05,34.06,38.07,42.09,46.12,50.16,50.19,50.22,50.25,50.28,50.3,50.33,50.36,50.37,50.4,50.42,50.44,50.46,50.49,50.52,50.56,50.59,50.63,50.67,50.72,50.76,50.8,50.84
304200,0.4,0.47,0.6,0.78,1.02,1.29,1.55,1.81,2.05,2.3,2.5,2.71,2.94,3.08,3.26,3.43,3.59,3.77,3.96,4.17,4.43,4.65,4.89,5.18,5.42,5.66,5.9,6.14
304881,18.17,18.26,18.37,18.49,18.64,18.8,18.95,19.1,19.25,19.4,19.53,19.65,19.79,19.9,20.03,20.16,20.3,20.44,20.59,20.76,20.94,21.11,21.29,21.49,21.67,21.85,22.04,22.2
304882,0.11,0.18,0.25,0.34,0.44,0.54,0.64,0.74,0.85,0.94,1.04,1.12,1.21,1.29,1.38,1.47,1.57,1.67,1.78,1.89,2.02,2.15,2.27,2.42,2.55,2.68,2.82,2.94
