BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300009,93.46,118.36,145.5,171.66,196.65,221.22,245.37,269.13,288.64,319.29,353.31,382.4,413.97,446.13,478.89,512.24,546.1,580.42,612.97,643.63,672.26,698.61,723.01,747.49,772.01,796.56,821.12,845.66
300024,449.42,563.33,686.11,802.71,912.52,1019.33,1123.35,1224.81,1306.34,1437.6,1583.15,1705.85,1838.9,1973.97,2111.11,2250.26,2391.12,2533.53,2667.76,2793.39,2909.99,3016.45,3114.38,3212.49,3310.69,3408.9,3507.05,3605.04
300289,366.16,450.81,539.36,620.6,694.55,764.26,830.23,892.6,943.18,1028.79,1123.44,1200.92,1284.68,1369.08,1454.1,1539.77,1625.9,1712.46,1792.98,1867.32,1935.36,1995.83,2050.62,2105.31,2159.84,2214.18,2268.29,2322.12
301101,253.42,323.14,399.67,474.12,545.85,616.82,686.99,756.35,814.29,903.86,1003.3,1084.94,1173.45,1263.51,1355.04,1447.96,1542.19,1637.63,1727.93,1812.77,1891.84,1964.46,2031.54,2098.77,2166.09,2233.44,2300.77,2368.01
301290,167.4,216.62,270.96,324.48,376.51,428.14,479.28,529.68,574.11,641.1,715.52,772.8,834.77,897.82,961.88,1026.94,1092.86,1159.59,1222.67,1281.91,1337.12,1387.3,1433.69,1480.13,1526.56,1572.96,1619.29,1665.51
301672,6.51,7.8,9.11,10.24,11.19,12.04,12.8,13.48,13.89,14.78,15.76,16.46,17.2,17.92,18.61,19.28,19.92,20.55,21.07,21.5,21.84,22.09,22.26,22.43,22.58,22.73,22.88,23.01
303021,28.02,33.42,38.78,43.31,47.1,50.4,53.29,55.81,57.4,60.98,64.91,67.66,70.63,73.49,76.25,78.9,81.47,83.93,86.0,87.69,89.02,89.96,90.61,91.23,91.82,92.38,92.91,93.41
303188,13.7,16.34,18.97,21.2,23.07,24.7,26.12,27.37,28.17,29.94,31.89,33.26,34.74,36.17,37.54,38.87,40.16,41.4,42.44,43.3,43.98,44.46,44.81,45.13,45.45,45.74,46.02,46.29
303846,90.24,116.1,144.81,173.07,200.57,228.01,255.32,282.47,305.15,339.77,378.24,411.59,447.67,484.49,522.03,560.3,599.21,638.71,676.32,711.91,745.31,776.09,804.74,833.44,862.17,890.91,919.63,948.3
304200,151.53,194.88,242.32,288.77,333.67,378.02,421.7,464.63,502.08,559.19,622.62,677.69,737.36,798.34,860.61,924.11,988.7,1054.3,1116.81,1175.98,1231.54,1282.87,1330.66,1378.57,1426.56,1474.59,1522.62,1570.61
304881,37.28,44.63,51.99,58.29,63.62,68.33,72.51,76.21,78.54,83.61,89.16,93.12,97.38,101.5,105.49,109.36,113.1,116.72,119.79,122.32,124.35,125.87,126.97,128.02,129.04,130.01,130.94,131.83
304882,25.27,30.24,35.22,39.48,43.09,46.27,49.09,51.59,53.16,56.59,60.34,63.01,65.89,68.67,71.36,73.97,76.5,78.94,81.01,82.72,84.08,85.1,85.84,86.55,87.23,87.88,88.5,89.1
304899,23.86,28.56,33.27,37.29,40.7,43.7,46.37,48.73,50.21,53.45,56.99,59.52,62.24,64.87,67.41,69.88,72.27,74.57,76.53,78.14,79.43,80.4,81.09,81.76,82.4,83.02,83.61,84.17
400001,37.17,44.38,51.59,57.7,62.8,67.27,71.19,74.63,76.64,81.31,86.42,89.98,93.8,97.47,101.0,104.4,107.67,110.8,113.41,115.51,117.14,118.23,118.94,119.61,120.23,120.81,121.35,121.85
400016,156.49,200.92,249.9,297.77,343.98,389.74,434.96,479.58,516.7,573.85,637.24,691.83,750.88,811.0,872.22,934.49,997.67,1061.69,1122.45,1179.67,1233.15,1281.91,1327.09,1372.2,1417.22,1462.1,1506.81,1551.29
400071,22.04,26.53,31.1,35.06,38.48,41.53,44.29,46.8,48.35,51.59,55.14,57.59,60.21,62.74,65.18,67.54,69.81,71.99,73.83,75.34,76.53,77.41,78.03,78.62,79.18,79.71,80.22,80.7
400094,65.61,84.21,104.64,124.65,144.02,163.22,182.21,200.98,216.93,241.34,268.46,291.94,317.36,343.34,369.85,396.9,424.39,452.31,478.91,504.08,527.7,549.51,569.82,590.19,610.59,631.02,651.46,671.89
