BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300289,69.28,76.72,80.31,83.44,86.89,93.03,98.52,102.2,107.44,110.7,119.29,122.41,128.05,134.22,140.52,146.37,151.49,156.03,160.18,163.79,166.94,169.93,172.79,175.61,178.12,180.37,182.28,181.58
301101,82.71,92.39,100.48,107.19,109.51,111.9,114.29,117.18,120.35,123.61,126.74,131.03,138.55,145.71,152.53,158.83,164.41,169.31,173.73,177.46,180.71,183.8,186.78,189.61,192.2,194.5,196.45,195.78
301290,49.55,56.2,58.71,60.47,62.94,65.52,67.35,69.35,71.53,73.6,75.4,77.78,81.74,85.44,88.79,91.86,94.61,96.99,99.13,100.96,102.53,103.95,105.23,106.37,107.35,108.13,108.72,108.25
301672,24.5,25.38,25.83,26.03,26.57,26.92,27.17,27.38,27.7,28.04,28.36,29.08,34.29,36.27,38.26,40.19,41.95,43.52,44.99,46.27,47.42,48.59,49.75,50.91,52.01,53.06,53.98,53.49
303021,51.42,55.87,57.68,59.22,61.96,64.72,67.2,68.84,70.72,72.6,74.47,77.34,83.38,89.34,95.17,101.02,106.46,111.46,116.18,120.39,123.77,127.17,130.62,134.11,137.48,140.7,143.56,142.53
303188,64.8,67.51,70.1,71.92,72.56,73.01,73.39,73.83,74.54,75.27,76.02,77.58,86.71,91.21,95.75,100.16,104.22,107.96,111.49,114.75,117.77,120.78,123.78,126.83,129.78,132.77,135.34,134.51
303846,59.46,60.15,98.79,136.91,137.28,137.66,137.94,140.42,145.4,145.63,146.24,147.12,152.38,156.09,157.38,158.52,159.44,160.86,161.37,161.71,161.92,162.04,162.09,162.08,161.98,161.85,161.53,160.73
304200,85.34,89.07,91.34,92.92,95.19,97.28,99.13,100.87,102.85,104.82,106.66,109.85,116.93,123.65,130.16,136.19,141.58,146.35,150.73,154.47,157.77,160.93,164.0,166.97,169.68,172.09,174.06,172.69
304881,52.51,59.5,62.86,66.61,70.57,74.64,79.33,80.55,81.89,83.21,84.56,86.56,90.98,94.88,98.76,102.43,105.77,108.74,111.47,113.85,116.02,118.12,120.22,122.34,124.38,126.88,129.16,128.59
304882,28.82,29.76,30.27,30.9,31.58,32.27,32.97,33.7,34.48,35.22,35.94,37.03,40.03,42.96,45.8,48.33,50.66,52.8,54.88,56.74,58.39,59.95,61.42,62.77,64.21,65.74,67.11,66.67
304899,42.07,44.73,51.78,58.48,65.37,72.3,78.91,85.28,91.78,98.3,104.84,111.9,120.75,129.55,138.35,147.02,155.49,157.7,159.79,161.65,163.35,165.05,166.75,168.45,170.09,171.63,173.01,172.46
400001,51.36,57.43,59.77,61.1,62.78,64.6,66.45,68.1,69.8,71.5,73.19,75.37,79.02,82.55,86.03,89.32,92.35,95.11,97.65,99.87,101.9,104.11,106.35,108.62,110.82,112.9,114.7,113.9
400016,72.68,79.97,82.55,84.1,85.93,87.82,89.52,91.24,93.58,95.63,99.54,102.82,109.46,115.74,121.26,126.7,131.01,134.79,138.27,141.23,143.8,146.21,148.49,150.63,152.54,154.21,155.5,154.13
400071,69.31,73.94,77.11,78.33,79.6,80.88,82.09,83.29,84.41,85.42,91.57,93.31,103.01,109.27,112.45,117.41,120.36,123.48,125.83,127.82,129.59,131.32,133.02,134.69,136.27,137.75,138.98,138.07
400094,57.36,58.84,60.61,61.92,63.24,64.59,68.97,70.22,71.72,73.2,77.2,79.49,86.24,90.34,94.36,98.13,101.48,104.43,107.03,109.46,111.48,113.37,115.7,118.1,120.34,122.41,124.15,123.1
400102,66.67,70.91,72.1,72.53,73.29,74.07,74.67,75.13,75.82,76.46,77.11,79.78,84.92,90.12,99.47,105.21,109.59,113.63,117.45,120.91,124.15,127.35,130.58,133.96,137.27,140.47,143.32,142.34
400107,34.05,36.39,37.24,37.78,38.48,39.19,39.78,40.29,40.64,40.95,41.24,41.97,44.41,46.78,49.16,51.41,53.43,55.27,57.0,58.56,60.0,61.43,62.91,64.44,65.93,67.33,68.54,67.96
400113,70.26,83.62,121.88,153.12,158.52,171.39,181.0,184.14,187.23,189.58,191.37,194.25,199.72,205.05,210.41,215.53,220.24,224.58,228.65,232.35,235.82,239.2,242.62,246.07,249.41,252.59,255.27,253.99
400119,39.91,43.48,48.03,52.13,56.37,60.58,61.49,62.2,62.89,63.51,64.08,64.9,68.06,69.86,71.69,73.44,74.99,76.67,77.92,79.01,80.0,81.0,82.0,83.03,84.03,84.98,85.81,85.49
400128,48.45,50.26,51.12,51.72,52.69,53.69,54.5,64.06,64.68,65.29,65.95,68.56,71.67,74.73,77.81,82.13,84.81,87.17,89.41,91.36,93.13,94.96,96.82,98.73,100.61,102.41,104.01,103.57
400217,86.82,97.98,104.48,105.94,108.24,110.58,112.41,114.03,116.14,118.34,120.51,123.79,131.02,138.15,145.2,151.84,157.88,163.24,168.26,172.62,176.57,180.49,184.36,188.21,191.92,195.46,198.63,197.64
400400,63.48,71.07,75.67,87.97,103.52,109.5,113.31,117.61,121.93,126.18,129.82,131.56,135.79,139.03,142.2,145.18,148.25,151.1,153.52,155.59,157.44,159.24,161.08,162.97,164.79,166.51,167.99,167.33
400421,125.26,141.59,153.32,163.55,171.64,178.2,181.34,183.82,186.81,189.3,191.53,195.38,204.77,213.66,222.41,230.65,238.17,244.99,251.35,256.96,262.08,267.1,272.09,277.08,281.88,286.41,290.37,288.53
401010,59.55,66.21,69.44,71.48,73.46,75.54,77.3,79.18,80.55,81.88,83.2,85.53,90.6,95.64,101.57,107.14,112.21,116.8,121.0,124.67,127.93,131.08,134.1,137.06,139.94,142.58,144.81,143.42
401044,56.23,60.17,61.63,62.43,63.52,64.84,65.68,66.54,67.39,68.14,68.86,70.4,74.51,78.52,82.46,86.25,90.64,94.69,98.51,101.91,105.02,108.13,111.23,114.31,117.26,120.04,122.46,121.18
401053,46.62,51.47,52.9,53.45,54.26,55.09,55.74,56.17,56.89,57.53,58.15,59.34,62.41,65.95,69.62,73.16,76.45,79.47,82.33,84.87,87.23,89.56,91.88,94.18,96.38,98.46,100.25,99.35
