BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300289,19.94,20.51,21.15,21.92,22.91,26.69,29.77,31.2,34.13,35.4,43.21,44.82,47.03,49.15,51.21,53.1,54.69,56.07,57.29,58.31,59.16,59.78,60.15,60.51,60.71,60.86,60.95,60.88
301101,23.35,24.19,25.3,26.62,28.19,30.01,32.14,34.2,35.42,36.66,37.91,39.33,41.13,42.85,44.44,45.9,47.18,48.28,49.24,50.06,50.75,51.34,51.86,52.31,52.7,53.03,53.27,53.2
301290,16.06,16.42,16.86,17.34,17.92,18.59,19.35,20.25,21.04,21.84,22.65,23.58,24.53,25.35,26.09,26.77,27.36,27.87,28.32,28.69,29.0,29.26,29.47,29.63,29.77,29.86,29.91,29.86
301672,5.69,5.86,6.08,6.35,6.86,7.26,7.74,8.34,8.82,9.3,9.64,9.97,13.45,13.88,14.32,14.75,15.11,15.41,15.67,15.88,16.07,16.23,16.38,16.51,16.63,16.74,16.83,16.82
303021,13.67,14.14,14.7,15.31,16.01,16.67,17.26,17.84,18.61,19.34,20.06,20.94,22.57,24.16,25.67,27.09,28.26,28.96,29.56,30.07,30.5,30.87,31.2,31.48,31.73,31.95,32.14,32.16
303188,19.9,20.38,22.58,24.87,25.63,26.5,27.14,28.05,28.8,29.42,30.05,30.83,36.52,37.76,38.99,40.2,41.23,42.15,42.93,43.47,43.81,44.09,44.34,44.57,44.77,45.1,45.23,45.21
303846,17.21,17.38,17.68,17.92,18.12,18.34,18.59,20.99,25.67,25.68,26.06,26.5,30.55,33.21,33.66,34.06,34.41,35.35,35.52,35.64,35.73,35.78,35.79,35.79,35.76,35.78,35.7,35.55
304200,23.55,24.01,24.53,25.15,25.97,26.92,27.99,29.23,30.32,31.39,32.47,33.82,35.93,37.96,39.86,41.18,42.24,43.15,43.95,44.64,45.22,45.71,46.15,46.52,46.84,47.12,47.32,47.29
304881,11.99,12.45,12.98,13.64,14.46,15.47,17.22,18.77,20.16,21.07,22.04,23.14,25.02,26.41,27.73,28.94,30.01,30.93,31.72,32.39,32.93,33.37,33.76,34.13,34.46,34.76,35.0,34.98
304882,5.38,5.76,6.18,6.73,7.41,8.05,8.59,9.23,9.73,10.24,10.76,11.39,12.34,13.26,14.14,14.97,15.72,16.4,16.99,17.33,17.63,17.9,18.13,18.35,18.54,18.72,18.83,18.81
304899,13.19,13.41,13.77,14.17,14.63,15.18,15.82,16.39,16.92,17.45,18.0,18.63,19.57,20.29,20.89,21.43,21.9,22.31,22.65,22.93,23.15,23.34,23.49,23.61,23.7,23.78,23.83,23.79
400001,12.61,13.02,13.53,13.98,14.49,15.1,15.82,16.64,17.32,18.03,18.78,19.63,20.6,21.54,22.42,23.23,23.94,24.57,25.11,25.57,25.97,26.3,26.59,26.84,27.07,27.27,27.43,27.37
400016,22.53,23.24,24.01,24.71,25.58,26.58,27.6,28.67,30.09,31.12,34.03,35.45,37.88,40.5,42.32,44.0,44.98,45.81,46.51,47.1,47.57,47.94,48.24,48.47,48.65,48.79,48.87,48.74
400071,20.25,20.77,22.68,23.61,24.69,25.95,27.49,28.55,29.32,30.11,36.0,37.16,44.77,49.02,50.2,52.79,53.6,54.83,55.4,55.87,56.23,56.52,56.76,56.95,57.12,57.26,57.34,57.18
400094,14.46,15.07,15.91,16.46,16.9,17.41,20.83,21.41,22.02,22.65,25.62,26.35,29.58,30.48,31.36,32.18,32.84,33.4,33.79,34.26,34.5,34.69,34.83,35.03,35.2,35.34,35.43,35.33
400102,16.14,16.66,17.18,17.81,18.63,19.61,20.77,22.19,23.17,24.06,24.94,27.0,28.68,30.52,36.32,38.47,39.27,39.98,40.6,41.12,41.57,41.95,42.29,42.57,42.81,43.06,43.24,43.23
400107,8.91,9.31,9.83,10.5,11.01,11.48,12.02,12.63,13.09,13.51,13.9,14.36,15.09,15.65,16.17,16.64,17.05,17.43,17.76,18.06,18.31,18.5,18.66,18.8,18.92,19.03,19.11,19.1
400113,22.83,23.37,24.02,24.79,25.7,26.51,27.48,28.66,29.61,30.49,31.26,32.22,33.74,34.82,35.73,36.56,37.29,37.92,38.47,38.92,39.29,39.6,39.86,40.06,40.22,40.34,40.42,40.32
400119,10.2,10.48,10.9,11.44,12.03,12.66,13.34,14.08,14.72,15.34,15.93,16.68,19.17,20.34,20.81,21.26,21.64,22.28,22.54,22.75,22.92,23.07,23.2,23.3,23.39,23.46,23.52,23.46
400128,17.0,17.37,17.66,17.92,18.23,18.54,18.82,27.74,27.99,28.23,28.5,30.19,30.79,31.36,31.9,33.76,34.23,34.62,34.99,35.32,35.6,35.87,36.12,36.37,36.6,36.82,37.0,36.93
400217,26.41,27.26,28.47,29.96,31.61,33.21,34.59,36.32,37.96,39.68,41.49,43.46,45.82,48.13,50.26,52.2,53.9,55.29,56.42,57.36,58.14,58.78,59.33,59.8,60.21,60.56,60.85,60.81
400400,18.77,19.17,19.74,20.34,20.85,21.47,22.27,23.26,24.24,25.2,26.19,27.3,29.58,30.91,32.17,33.33,34.34,35.21,35.95,36.56,37.08,37.5,37.87,38.19,38.47,38.62,38.74,38.74
400421,35.78,36.79,38.09,39.56,41.35,43.47,45.49,47.68,49.61,51.43,53.14,55.02,57.38,59.68,61.8,63.74,65.43,66.9,68.16,69.17,69.98,70.65,71.23,71.73,72.16,72.53,72.79,72.63
401010,13.69,14.66,15.88,17.03,18.06,19.24,20.53,22.09,23.06,23.89,24.74,25.75,27.19,28.57,29.87,31.06,32.12,33.04,33.85,34.55,35.14,35.66,36.11,36.52,36.88,37.2,37.45,37.33
401044,16.56,16.84,17.23,17.7,18.32,19.06,19.93,20.9,21.61,22.31,23.01,23.89,25.37,26.36,27.2,27.96,28.62,29.2,29.7,30.11,30.45,30.74,30.99,31.19,31.36,31.5,31.62,31.55
401053,11.81,12.27,12.75,13.27,13.81,14.43,15.17,15.99,16.53,17.03,17.53,18.11,18.95,19.78,20.55,21.27,21.93,22.51,22.99,23.38,23.71,23.99,24.24,24.44,24.61,24.75,24.87,24.84
401212,26.53,27.14,28.04,29.08,30.35,31.88,33.76,36.07,37.79,39.62,43.26,45.44,47.95,51.71,53.66,55.43,56.95,58.25,59.38,60.26,60.91,61.43,61.86,62.18,62.44,62.64,62.78,62.6
609001_609004,22.53,22.9,23.72,24.45,25.17,26.03,26.91,27.66,28.28,28.88,34.44,40.71,45.06,54.9,54.95,55.01,54.93,55.17,54.81,54.42,54.0,53.57,53.1,52.76,52.42,52.09,51.7,51.13
609036,16.12,16.63,17.4,18.32,19.36,20.31,21.11,22.0,23.09,23.65,24.86,26.8,31.17,32.42,33.82,34.4,34.92,35.36,35.76,36.08,36.33,36.55,36.76,36.93,37.08,37.2,37.3,37.12
609051,25.41,26.4,27.69,29.2,33.37,35.16,39.73,41.93,44.14,46.12,50.92,56.11,63.4,65.38,67.55,69.3,70.7,72.12,72.89,73.45,73.8,74.06,74.23,74.61,74.81,74.94,74.94,74.61
609311_609302,10.34,10.91,11.6,12.49,13.58,14.86,16.36,19.21,20.9,24.74,25.59,29.65,35.13,37.68,39.37,40.97,42.32,43.51,44.48,45.5,46.2,46.84,47.44,48.09,48.72,49.3,49.51,49.49
609351,14.28,14.64,15.12,15.7,16.29,16.98,17.8,18.77,19.22,19.55,19.88,20.24,20.78,21.3,21.77,22.2,22.57,22.89,23.17,23.39,23.57,23.72,23.84,23.94,24.02,24.08,24.11,23.98
609595,1.08,1.15,1.25,1.37,1.53,1.73,1.98,2.31,2.7,3.15,3.66,4.22,4.84,5.44,6.0,6.5,6.94,7.31,7.62,7.86,8.05,8.19,8.31,8.4,8.48,8.54,8.59,8.6
609609,40.69,42.02,43.84,45.7,47.19,49.04,51.66,58.0,59.68,61.38,63.28,65.56,73.16,77.59,80.4,82.42,84.07,86.19,87.24,88.09,88.74,89.25,89.68,90.17,90.4,90.58,90.62,90.15
609621,2.85,2.91,2.96,3.01,3.07,3.14,3.21,3.23,3.25,3.27,3.28,3.31,3.42,3.53,3.64,3.73,3.8,3.82,3.84,3.85,3.85,3.84,3.84,3.83,3.83,3.82,3.8,3.77
609621_11/33KV,2.85,2.91,2.96,3.01,3.07,3.14,3.21,3.23,3.25,3.27,3.28,3.31,3.42,3.53,3.64,3.73,3.8,3.82,3.84,3.85,3.85,3.84,3.84,3.83,3.83,3.82,3.8,3.77
609621_132/11KV,2.13,2.13,2.16,2.18,2.19,2.19,2.19,2.19,2.2,2.2,2.19,2.19,2.19,2.2,2.2,2.19,2.19,2.18,2.17,2.16,2.15,2.13,2.11,2.1,2.08,2.05,2.03,2.01
609657_609659,17.44,18.38,19.61,20.79,22.36,24.13,26.1,28.28,30.59,32.96,36.28,42.36,48.52,56.73,59.16,61.28,63.05,65.97,67.32,68.38,69.22,69.91,70.5,70.89,71.23,71.59,71.75,71.58
609904,34.8,35.62,38.25,39.33,40.64,41.85,44.36,48.32,50.04,51.87,54.32,56.58,61.17,64.35,105.47,107.01,107.7,107.88,108.59,109.39,109.63,110.54,110.82,110.71,111.1,110.52,109.56,108.91
609918,0.92,0.97,1.0,1.05,1.11,1.2,1.31,1.42,1.56,1.72,1.86,2.0,2.17,2.34,2.49,2.64,2.76,2.86,2.95,3.02,3.08,3.12,3.16,3.19,3.22,3.24,3.26,3.26
