BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
200430,234030.72,262380.36,276987.54,287327.73,299437.61,312710.09,325345.07,337873.63,389125.54,400861.05,455978.56,470610.74,494906.13,518641.2,541526.86,562893.27,581722.08,598690.45,614443.93,627820.81,639536.95,650298.32,660481.57,669091.14,677077.26,684428.93,690732.49,687689.67
205308,357439.62,380367.75,392111.48,401635.48,414564.69,428740.61,444205.87,460918.27,478920.75,496480.83,513968.21,534555.5,564769.04,594363.77,622301.48,648226.74,671396.0,691758.55,709793.82,725024.39,738097.28,750103.48,761261.25,771564.61,781110.72,789914.35,797650.72,795751.22
205309,65004.02,74168.04,76439.21,77975.88,79834.89,81882.34,84098.5,86728.38,89528.93,92406.77,95361.91,98904.66,104343.62,109640.36,114625.05,119655.13,123829.62,127535.77,130763.72,133475.99,135853.06,137978.09,139985.57,141900.43,143707.68,145406.61,146805.16,146322.73
205317,434795.39,465237.1,480890.37,492823.9,512009.71,532405.28,554377.41,578455.08,602149.81,624779.17,645983.79,669663.97,705590.66,740126.84,772596.92,802774.19,829728.87,858688.02,880165.98,898590.46,914639.43,929701.41,943898.92,957078.15,969210.01,980189.8,989599.49,986517.88
300009,157603.8,171941.24,180015.89,187108.26,195733.99,204874.95,214403.18,224920.56,235770.72,246219.61,256739.51,269238.26,286749.68,303032.52,317922.79,331324.8,343154.61,353476.31,362488.28,370093.4,376583.66,382398.9,387632.94,392262.33,396348.62,399891.72,402759.17,401690.15
300024,398591.56,423698.79,454027.09,471430.59,490839.01,511462.75,533056.0,556385.72,579046.79,599203.82,618980.16,642668.0,673946.37,703361.47,730588.6,755289.18,776745.3,795069.46,811092.27,824601.3,835892.28,845775.57,854330.36,861515.08,867362.41,871857.86,874934.8,873682.1
300289,359184.79,399985.64,421847.71,441598.02,463199.91,508655.17,548245.27,573264.26,612652.67,636366.3,711100.28,733662.73,767757.78,800356.16,831086.38,859469.79,883841.4,905250.45,924371.88,940813.5,954964.15,967755.01,979595.01,991169.66,1000767.7,1009161.52,1015952.77,1013103.25
301101,426638.37,482698.26,521996.64,560749.95,577804.84,595747.96,614581.23,635199.02,655735.42,676147.18,695882.58,720057.92,756320.89,790999.64,823455.7,853293.11,879643.47,902688.83,923134.17,940456.1,955391.27,969035.51,981740.9,993395.14,1003879.22,1013074.02,1020598.9,1018457.91
301290,260686.22,291912.56,306114.02,317771.11,338039.54,364703.94,377956.51,393193.69,408427.78,422954.52,435371.59,449928.62,470195.05,489378.13,506489.62,522079.77,535699.68,547536.64,557984.33,566923.04,574496.44,581115.24,586928.22,591881.2,596022.06,599293.58,601610.18,599992.5
301672,127837.92,132308.72,135796.86,138953.16,144297.37,148441.2,152777.35,157768.49,162751.58,167576.8,172301.57,178164.13,214795.42,224605.75,234124.2,243322.15,251428.15,258510.73,264865.54,270311.47,275095.17,279660.04,283981.13,288037.01,291849.86,295395.22,298488.17,297349.98
303021,271106.57,290664.26,302139.06,313539.02,329002.34,344994.59,361360.98,376966.21,391779.76,406022.77,418740.94,434338.6,461024.66,487271.32,512190.5,535765.53,557337.98,576972.13,594987.1,610847.92,623340.67,635342.31,647022.89,658245.32,668920.42,678962.47,687788.42,685396.81
303188,316989.09,329719.0,351718.06,371730.96,379325.84,386916.85,395512.06,406529.41,417071.99,427053.32,436866.55,449074.65,509975.58,531634.07,552680.04,572968.57,590918.96,607133.02,621640.14,634721.25,646465.51,657668.52,668476.1,679024.74,689095.82,699961.54,708441.3,706630.01
303846,336954.82,340972.19,468284.28,670199.26,672987.22,675912.82,678920.4,700769.98,743258.17,745011.22,749975.78,755826.36,794500.4,820769.95,827224.19,832897.16,837539.48,846911.51,849127.88,850496.45,851129.54,851217.08,850862.08,850088.47,848899.21,847882.71,845788.94,842191.14
304200,431485.28,450592.03,469841.54,483194.58,499405.34,515588.74,532678.36,551634.66,570181.58,588148.46,605225.21,626683.89,660871.13,693622.37,724179.85,752355.61,777322.43,799389.22,819140.84,836002.18,850568.83,863986.36,876448.87,887816.66,898028.75,906974.67,914285.59,911082.82
304881,249984.83,285702.79,302878.68,321480.43,341643.99,362890.26,389963.24,402052.69,415119.45,428759.9,443051.04,460345.21,490677.46,516453.58,541228.89,564346.8,585020.5,603169.27,619247.03,632953.13,644886.68,655964.51,666507.7,676657.03,686199.96,695114.82,702928.03,701619.84
304882,111081.35,118047.77,122904.06,129268.56,136674.12,144551.56,152787.35,161953.49,170849.53,179741.5,188660.19,198688.92,214404.69,229791.28,244385.07,257062.11,268600.84,279089.24,288565.2,296864.73,304289.72,311257.1,317891.21,324160.28,330053.88,335538.87,340346.22,339435.61
304899,211742.63,227145.01,261703.37,294556.0,328055.95,361986.39,394871.53,427667.18,460746.14,493675.84,526543.71,561060.87,601408.13,641427.06,680846.06,719474.04,756924.96,766481.33,775139.41,782673.19,789333.99,795646.88,801667.42,807380.95,812739.27,817697.57,821995.3,820294.21
