BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
205309,0.38,0.62,0.71,0.77,0.82,0.87,0.91,0.95,0.97,1.0,1.02,1.06,1.09,1.11,1.12,1.13,1.12,1.12,1.11,1.1,1.09,1.09,1.08,1.07,1.06,1.05,1.04,1.03
205317,407.11,1610.9,2928.81,4373.26,5932.77,7602.43,9368.54,11237.43,13030.72,14934.96,16813.16,19127.74,21372.04,23482.14,25453.45,27280.61,28957.97,30492.19,31997.81,33462.11,34872.44,36249.4,37579.86,38860.83,40089.14,41261.47,42374.3,43423.9
300009,494.5,1604.49,2753.79,4002.06,5346.54,6785.39,8307.55,9921.23,11467.93,13113.22,14738.54,16747.54,18698.99,20533.14,22248.65,23843.2,25310.56,26659.84,27983.02,29275.8,30529.92,31758.74,32952.37,34108.4,35224.27,36297.3,37324.65,38303.32
300024,1806.49,5312.11,8805.42,12573.49,16622.59,20951.18,25526.1,30374.3,35012.08,39946.6,44816.91,50848.3,56698.29,62186.49,67309.76,72060.48,76417.9,80412.41,84319.28,88123.63,91794.62,95383.25,98852.48,102193.61,105397.46,108454.36,111354.07,114085.77
300289,1358.56,3515.85,5519.32,7644.84,9909.62,12314.33,14848.23,17525.23,20070.45,22778.52,25439.48,28750.03,31951.27,34943.25,37721.22,40289.09,42640.12,44786.88,46897.39,48959.77,50949.71,52893.04,54775.15,56591.97,58339.2,60012.33,61606.58,63116.89
301101,1094.2,3594.66,6194.47,9020.37,12063.8,15320.87,18733.57,22351.07,25817.98,29506.66,33148.3,37650.34,42021.93,46132.64,49977.32,53546.34,56827.72,59841.09,62800.03,65691.86,68496.37,71246.85,73920.39,76511.86,79015.88,81426.77,83738.54,85944.83
301290,670.21,2403.36,4251.26,6265.47,8434.79,10751.39,13138.25,15661.69,18072.4,20631.75,23149.41,26259.57,29270.41,32087.79,34705.94,37126.01,39341.0,41361.18,43339.44,45265.83,47121.73,48925.03,50664.11,52334.96,53933.38,55454.93,56894.92,58248.39
301672,29.12,47.38,54.24,59.11,63.16,66.76,70.01,73.08,75.01,77.12,78.68,81.84,84.2,85.71,86.53,86.77,86.52,85.89,85.23,84.52,83.73,82.93,82.09,81.2,80.26,79.28,78.24,77.15
303021,110.09,179.25,205.31,223.95,239.47,253.31,265.91,277.88,285.63,294.02,300.47,313.01,322.6,329.02,332.78,334.32,333.98,332.15,330.27,328.19,325.8,323.39,320.81,318.06,315.14,312.04,308.75,305.28
303188,91.65,149.03,170.57,185.89,198.62,209.95,220.25,230.07,236.33,243.16,248.39,258.65,266.51,271.72,274.72,275.96,275.69,274.22,272.71,271.11,269.33,267.49,265.54,263.49,261.32,259.03,256.63,254.09
