BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300289,20.42,21.85,24.44,27.09,29.31,31.31,33.45,35.5,37.55,39.77,41.88,44.26,46.74,48.68,50.86,53.09,55.45,57.72,60.24,62.59,64.93,66.37,67.66,69.1,70.66,72.59,74.6,75.87
301101,35.26,36.29,40.8,45.35,49.66,53.84,58.09,59.53,60.92,62.06,63.21,64.38,65.41,65.61,65.56,64.85,63.48,61.35,58.96,56.54,54.78,53.56,53.01,53.18,53.65,54.48,55.44,55.68
301290,10.22,10.99,12.25,13.51,14.61,15.6,16.67,17.85,19.04,20.33,21.56,22.94,24.38,25.53,26.83,28.17,29.61,30.99,32.55,34.1,35.79,37.36,38.85,40.37,41.7,43.01,44.23,45.01
301672,4.39,4.57,4.85,5.13,5.71,6.28,6.84,7.39,7.94,8.45,8.98,9.43,10.0,10.4,10.94,11.49,12.1,12.76,13.43,14.09,14.79,15.43,16.05,16.67,17.23,17.79,18.31,18.68
303021,56.11,56.86,57.86,58.9,60.3,61.63,62.96,64.32,65.62,66.43,67.31,68.01,68.54,68.1,67.33,65.68,63.06,59.42,55.27,51.09,47.61,44.73,43.03,42.26,41.97,42.14,42.5,42.28
303188,8.88,9.81,13.57,17.34,21.03,24.62,28.25,29.68,31.09,32.57,33.98,35.48,37.12,38.33,39.8,41.31,43.07,45.23,47.48,49.46,51.03,51.35,50.46,49.59,49.64,50.76,52.35,53.46
303846,31.12,31.34,31.68,32.04,32.43,32.8,33.16,33.54,33.91,34.04,34.25,34.37,34.54,34.52,34.52,34.42,34.18,33.63,32.62,30.59,26.1,11.55,9.58,9.98,10.33,10.68,11.0,11.21
304200,11.77,13.06,15.36,17.74,20.38,22.9,25.48,27.68,29.77,31.97,33.95,36.16,38.43,39.96,41.85,43.69,45.66,47.77,50.07,52.35,54.82,56.81,58.96,61.24,63.35,65.56,67.65,69.07
304881,6.47,7.11,10.71,14.32,17.84,21.29,24.78,25.76,26.71,27.64,28.53,29.49,30.45,31.02,31.61,32.04,32.34,32.39,32.44,32.46,32.67,32.81,33.15,33.71,34.32,35.07,35.83,36.22
304882,5.55,6.04,6.82,7.63,8.35,8.99,9.67,10.41,11.14,11.93,12.68,13.51,14.39,15.08,15.87,16.7,17.57,18.42,19.37,20.31,21.32,22.25,23.11,23.99,24.77,25.55,26.28,26.75
304899,40.44,40.87,41.71,42.58,43.37,44.11,44.87,45.48,46.06,46.68,47.26,47.89,48.58,49.06,49.64,50.23,50.87,51.46,52.14,52.8,53.52,54.13,54.66,55.22,55.72,56.27,56.79,57.12
400001,31.24,33.71,38.03,42.41,48.11,53.73,57.79,60.58,63.38,66.22,69.03,71.97,74.97,77.56,80.27,82.89,85.21,86.55,87.97,89.35,90.93,92.33,94.08,96.05,97.95,99.9,101.81,103.05
400016,31.89,33.03,34.66,36.34,37.83,39.19,40.6,42.12,43.56,44.88,46.1,47.41,48.65,49.09,49.51,49.5,49.08,48.1,47.0,45.83,45.05,44.18,43.76,43.86,44.22,44.98,45.85,46.16
400071,12.3,13.19,14.67,16.18,17.69,19.06,20.48,22.02,23.57,25.16,26.76,28.43,30.27,31.79,33.51,35.31,37.23,39.06,41.04,42.89,44.67,45.53,47.14,48.93,50.59,52.26,53.87,54.91
400094,18.05,18.72,21.11,23.51,25.96,29.12,32.3,34.11,35.85,37.53,38.35,39.22,40.16,40.66,41.3,41.82,42.45,43.5,44.57,45.63,46.88,47.99,49.44,51.09,52.68,54.33,55.92,56.97
400102,51.5,52.39,53.77,55.21,56.57,57.81,59.1,60.49,61.86,62.9,64.02,65.1,66.11,66.42,66.53,66.11,65.1,63.27,61.0,58.15,54.48,46.04,44.24,44.16,44.46,45.18,46.06,46.35
400107,2.28,6.81,11.62,16.47,21.21,25.88,26.57,27.31,28.05,28.82,29.56,30.34,31.21,31.82,32.58,33.37,34.21,35.02,35.93,36.82,37.8,38.63,39.46,40.31,41.04,41.77,42.43,42.86
400113,12.68,13.36,14.61,15.92,17.01,17.99,19.05,20.23,21.44,22.68,23.93,25.29,26.68,27.74,28.77,29.73,30.62,31.27,31.99,32.67,33.54,34.44,35.37,36.46,37.55,38.72,39.91,40.59
400119,53.14,53.44,54.73,56.03,57.77,59.47,61.21,62.19,63.18,64.2,65.21,66.25,67.34,68.29,69.32,70.36,71.42,72.4,73.3,73.84,73.64,71.89,68.55,65.22,63.35,62.94,63.29,63.58
400128,41.48,42.22,43.43,44.68,50.33,55.97,65.64,75.48,85.42,95.33,105.36,111.59,117.92,123.88,129.86,135.68,140.31,141.42,142.43,143.25,144.03,144.26,144.1,144.27,145.23,147.02,149.21,150.63
400217,37.76,39.55,44.2,48.92,54.96,60.75,66.71,71.18,75.7,80.37,85.02,89.91,95.06,99.53,104.34,109.2,113.84,117.1,120.64,123.95,127.29,129.8,131.55,133.44,135.69,138.59,141.69,143.69
400400,64.39,65.1,66.27,67.48,68.64,69.69,70.8,72.0,73.21,74.03,74.95,75.8,76.46,76.38,75.79,74.38,72.02,68.61,64.69,60.59,56.89,53.42,50.24,47.96,46.83,46.75,47.24,47.09
400421,29.16,30.83,35.88,40.99,45.89,50.56,55.36,57.96,60.54,63.24,65.79,68.6,71.57,73.78,76.3,78.82,81.41,83.75,86.33,88.71,91.12,92.0,94.36,97.14,99.65,102.22,104.65,106.17
401010,52.69,53.73,59.54,65.36,71.01,76.51,82.11,83.87,85.66,87.15,88.77,90.41,91.93,92.72,93.13,92.87,92.07,90.94,89.56,88.13,87.43,87.43,88.19,89.75,91.64,93.89,96.29,97.52
401044,14.65,15.46,18.1,20.79,23.73,26.56,29.42,30.92,32.4,33.79,35.16,36.54,38.05,39.09,40.3,41.42,42.51,43.44,44.42,45.33,46.43,47.28,48.46,49.85,51.16,52.54,53.87,54.68
401053,38.78,39.44,40.56,41.69,42.64,43.49,44.39,45.38,46.38,47.21,48.09,49.03,49.98,50.58,51.16,51.59,51.83,51.67,51.2,49.94,46.98,36.49,35.44,36.31,37.18,38.17,39.15,39.71
401212,21.4,22.52,26.24,30.0,33.59,37.02,40.53,42.22,43.89,45.6,47.25,49.03,50.9,52.23,53.74,55.18,56.6,57.8,59.11,60.31,61.6,62.33,63.16,64.21,65.33,66.72,68.16,69.01
609001_609004,10.82,11.29,14.6,17.95,21.61,25.18,28.8,30.0,31.2,32.44,33.68,34.99,36.37,37.6,38.91,40.26,41.68,43.06,44.52,45.89,47.18,47.87,48.97,50.19,51.37,52.62,53.85,54.69
609036,48.39,49.04,52.03,55.05,59.45,63.79,68.12,70.5,72.88,75.21,77.56,79.84,82.36,84.49,86.93,89.43,92.13,95.13,98.2,101.12,103.91,105.93,107.82,109.77,111.93,114.42,117.02,118.9
609051,56.75,58.12,61.67,65.31,70.85,76.22,81.6,85.71,89.84,93.9,98.02,102.01,106.45,110.12,114.37,118.75,123.41,128.28,133.31,138.11,142.83,146.61,149.65,152.71,156.01,159.84,163.82,166.6
609311_609302,190.92,192.7,199.34,206.05,216.56,226.77,237.13,244.06,251.1,257.94,264.99,271.99,279.42,286.05,293.02,299.9,307.09,314.98,322.91,330.39,337.51,341.22,349.13,358.13,366.99,376.01,384.95,391.19
609351,12.03,18.84,25.95,33.09,40.54,47.92,49.07,50.22,51.35,52.36,53.38,54.33,55.49,56.3,57.39,58.53,59.74,60.89,62.06,63.04,63.74,62.71,63.62,64.91,66.04,67.14,68.16,68.84
609595,10.71,10.78,10.92,11.06,11.31,11.55,11.79,12.06,12.34,12.54,12.79,13.01,13.19,13.29,13.28,13.14,12.84,12.36,11.79,11.22,10.76,10.45,10.29,10.28,10.37,10.54,10.75,10.82
609609,131.85,137.85,150.93,165.47,183.35,200.94,214.57,222.69,229.54,235.87,242.59,248.92,255.88,261.67,267.83,273.69,279.53,285.55,291.37,296.56,301.36,303.07,306.83,311.71,317.66,324.92,332.75,338.0
609621,1.05,1.12,1.26,1.39,1.57,1.73,1.9,2.08,2.27,2.46,2.66,2.86,3.08,3.29,3.52,3.75,4.0,4.24,4.5,4.75,5.01,5.25,5.48,5.71,5.93,6.14,6.35,6.49
609621_11/33KV,1.05,1.12,1.26,1.39,1.57,1.73,1.9,2.08,2.27,2.46,2.66,2.86,3.08,3.29,3.52,3.75,4.0,4.24,4.5,4.75,5.01,5.25,5.48,5.71,5.93,6.14,6.35,6.49
609621_132/11KV,0.03,0.05,0.09,0.13,0.16,0.19,0.22,0.26,0.29,0.32,0.36,0.4,0.44,0.47,0.5,0.54,0.58,0.62,0.66,0.71,0.76,0.8,0.84,0.89,0.92,0.96,0.99,1.01
609657_609659,25.83,28.41,39.74,51.18,63.27,74.89,86.6,91.83,97.29,102.6,108.33,113.79,120.16,125.67,131.9,138.41,145.26,151.7,158.63,165.29,172.44,179.25,185.8,192.48,198.6,204.62,210.43,214.15
609904,61.16,62.98,70.74,78.59,86.07,93.23,100.56,103.58,106.7,109.98,113.23,116.75,120.53,123.75,127.18,130.7,134.43,138.1,142.08,145.8,149.54,151.93,155.18,158.81,162.35,166.1,169.84,172.22
609918,8.59,8.61,8.66,8.7,8.74,8.79,8.84,8.9,8.96,9.02,9.08,9.14,9.21,9.28,9.34,9.41,9.52,9.71,9.91,10.11,10.32,10.52,10.72,10.92,11.12,11.31,11.51,11.64
