Local authority,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
PENDLE,123.0,247.0,462.0,810.0,1325.0,1851.0,2733.0,4957.0,7187.0,9413.0,11642.0,13865.0,16092.0,18346.0,20611.0,22845.0,24984.0,27044.0,28981.0,30809.0,32538.0,34367.0,34455.0,34543.0,34633.0,34726.0,34820.0,34914.0
PRESTON,597.0,955.0,1552.0,2418.0,3612.0,4801.0,6524.0,10349.0,14162.0,17944.0,21689.0,25406.0,29108.0,32831.0,36554.0,40173.0,43547.0,46755.0,49688.0,52355.0,54846.0,57437.0,57404.0,57370.0,57341.0,57330.0,57321.0,57317.0
RIBBLE VALLEY,178.0,399.0,808.0,1359.0,2034.0,2702.0,3584.0,5339.0,7086.0,8821.0,10538.0,12248.0,13960.0,15721.0,17498.0,19230.0,20833.0,22278.0,23578.0,24800.0,25958.0,27203.0,27322.0,27440.0,27559.0,27681.0,27803.0,27925.0
RICHMONDSHIRE,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,6.0,7.0,9.0,10.0,12.0,14.0,15.0,17.0,18.0,20.0,21.0,22.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0
ROCHDALE,710.0,1251.0,2212.0,3650.0,5658.0,7724.0,10673.0,16927.0,23162.0,29364.0,35518.0,41635.0,47729.0,53911.0,60144.0,66221.0,71871.0,77071.0,81857.0,86224.0,90298.0,94524.0,94680.0,94831.0,94985.0,95158.0,95332.0,95506.0
ROSSENDALE,171.0,323.0,597.0,1013.0,1606.0,2208.0,3130.0,5260.0,7366.0,9447.0,11501.0,13526.0,15532.0,17548.0,19557.0,21515.0,23334.0,25013.0,26560.0,27972.0,29288.0,30656.0,30590.0,30521.0,30453.0,30387.0,30321.0,30253.0
SALFORD,2029.0,2784.0,4151.0,5940.0,8263.0,10551.0,13595.0,19735.0,25692.0,31457.0,37016.0,42390.0,47585.0,52724.0,57722.0,62414.0,66546.0,70163.0,73293.0,75907.0,78167.0,80433.0,79314.0,78185.0,77061.0,75957.0,74847.0,73731.0
SEFTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOUTH LAKELAND,388.0,679.0,1214.0,2123.0,3289.0,4438.0,6060.0,9621.0,13168.0,16706.0,20237.0,23764.0,27286.0,30862.0,34457.0,37974.0,41322.0,44535.0,47333.0,49959.0,52448.0,55125.0,55267.0,55410.0,55556.0,55709.0,55865.0,56022.0
SOUTH RIBBLE,301.0,562.0,1023.0,1704.0,2608.0,3498.0,4881.0,8087.0,11292.0,14493.0,17678.0,20864.0,24044.0,27275.0,30517.0,33709.0,36748.0,39619.0,42281.0,44772.0,47149.0,49635.0,49764.0,49893.0,50025.0,50169.0,50316.0,50465.0
ST HELENS,141.0,267.0,496.0,827.0,1291.0,1755.0,2443.0,3989.0,5537.0,7084.0,8623.0,10168.0,11712.0,13286.0,14881.0,16452.0,17949.0,19355.0,20676.0,21897.0,23053.0,24270.0,24373.0,24477.0,24582.0,24691.0,24802.0,24914.0
STAFFORDSHIRE MOORLANDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0
STOCKPORT,1210.0,1899.0,3000.0,4650.0,6866.0,9072.0,12500.0,20336.0,28030.0,35575.0,42950.0,50168.0,57250.0,64260.0,71141.0,77740.0,83776.0,89359.0,94338.0,98834.0,102951.0,107059.0,106166.0,105263.0,104363.0,103494.0,102622.0,101746.0
TAMESIDE,790.0,1311.0,2185.0,3514.0,5394.0,7275.0,10023.0,16098.0,22032.0,27791.0,33383.0,38805.0,44069.0,49260.0,54334.0,59143.0,63471.0,67356.0,70764.0,73668.0,76204.0,78762.0,77764.0,76758.0,75750.0,74752.0,73748.0,72739.0
TRAFFORD,1044.0,1644.0,2576.0,3894.0,5654.0,7402.0,9959.0,15579.0,21017.0,26269.0,31331.0,36207.0,40904.0,45483.0,49896.0,54026.0,57648.0,60864.0,63631.0,65975.0,68005.0,69953.0,68736.0,67508.0,66275.0,65055.0,63825.0,62587.0
WARRINGTON,46.0,79.0,138.0,239.0,404.0,566.0,818.0,1440.0,2064.0,2689.0,3315.0,3942.0,4570.0,5206.0,5847.0,6481.0,7092.0,7679.0,8227.0,8729.0,9205.0,9717.0,9750.0,9784.0,9817.0,9852.0,9888.0,9924.0
WEST LANCASHIRE,319.0,574.0,1015.0,1650.0,2475.0,3259.0,4332.0,6687.0,8957.0,11138.0,13228.0,15230.0,17163.0,19052.0,20874.0,22576.0,24095.0,25449.0,26573.0,27512.0,28323.0,29165.0,28634.0,28100.0,27566.0,27033.0,26498.0,25960.0
WIGAN,1006.0,1772.0,3129.0,5109.0,7892.0,10676.0,14795.0,24073.0,33289.0,42435.0,51499.0,60512.0,69473.0,78520.0,87625.0,96530.0,104924.0,112772.0,120036.0,126645.0,132817.0,139276.0,139324.0,139369.0,139424.0,139512.0,139606.0,139706.0
WYRE,432.0,798.0,1445.0,2365.0,3525.0,4688.0,6322.0,9747.0,13162.0,16573.0,19982.0,23387.0,26808.0,30304.0,33831.0,37278.0,40483.0,43450.0,46139.0,48668.0,51079.0,53608.0,53852.0,54096.0,54346.0,54612.0,54881.0,55154.0
