Local authority,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
PENDLE,2123.0,2645.0,3452.0,4530.0,5944.0,7960.0,10221.0,12589.0,14869.0,17075.0,19165.0,21248.0,23442.0,25688.0,27792.0,29753.0,31521.0,33124.0,34526.0,35738.0,36742.0,37582.0,38262.0,38791.0,39221.0,39556.0,39789.0,39966.0
PRESTON,4725.0,5875.0,7615.0,9875.0,12754.0,16852.0,21427.0,26206.0,30795.0,35228.0,39423.0,43602.0,47969.0,52438.0,56619.0,60430.0,63817.0,66882.0,69480.0,71667.0,73492.0,75042.0,76290.0,77255.0,78040.0,78694.0,79190.0,79566.0
RIBBLE VALLEY,2877.0,3538.0,4572.0,5953.0,7762.0,10342.0,13231.0,16261.0,19181.0,22008.0,24690.0,27364.0,30163.0,33029.0,35713.0,38213.0,40461.0,42496.0,44277.0,45811.0,47096.0,48200.0,49134.0,49835.0,50371.0,50763.0,51054.0,51289.0
RICHMONDSHIRE,5.0,6.0,7.0,10.0,13.0,18.0,23.0,29.0,34.0,39.0,45.0,50.0,55.0,61.0,67.0,72.0,76.0,81.0,84.0,88.0,90.0,93.0,95.0,97.0,98.0,99.0,100.0,101.0
ROCHDALE,6759.0,8397.0,10928.0,14299.0,18697.0,24955.0,31948.0,39242.0,46235.0,52989.0,59378.0,65738.0,72372.0,79155.0,85497.0,91400.0,96714.0,101520.0,105700.0,109221.0,112246.0,114806.0,116788.0,118259.0,119422.0,120361.0,121082.0,121599.0
ROSSENDALE,2481.0,3077.0,4003.0,5249.0,6890.0,9228.0,11846.0,14588.0,17226.0,19780.0,22200.0,24612.0,27147.0,29742.0,32171.0,34435.0,36477.0,38327.0,39945.0,41337.0,42537.0,43562.0,44370.0,44986.0,45466.0,45857.0,46149.0,46362.0
SALFORD,7215.0,8990.0,11689.0,15233.0,19791.0,26267.0,33490.0,41012.0,48217.0,55171.0,61745.0,68290.0,75112.0,82088.0,88610.0,94678.0,100115.0,105015.0,109246.0,112788.0,115760.0,118154.0,120121.0,121664.0,122766.0,123586.0,124240.0,124738.0
SEFTON,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
SOUTH LAKELAND,4548.0,5642.0,7320.0,9571.0,12543.0,16771.0,21510.0,26511.0,31352.0,36062.0,40546.0,45029.0,49828.0,54757.0,59388.0,63715.0,67633.0,71196.0,74332.0,77036.0,79305.0,81222.0,82806.0,84095.0,85142.0,85954.0,86585.0,87069.0
SOUTH RIBBLE,4217.0,5228.0,6824.0,8989.0,11865.0,15972.0,20582.0,25408.0,30049.0,34538.0,38790.0,43023.0,47459.0,51995.0,56240.0,60194.0,63758.0,66984.0,69804.0,72237.0,74323.0,76079.0,77554.0,78714.0,79648.0,80354.0,80832.0,81192.0
ST HELENS,2067.0,2569.0,3359.0,4435.0,5864.0,7904.0,10191.0,12580.0,14873.0,17089.0,19186.0,21273.0,23454.0,25684.0,27769.0,29711.0,31460.0,33043.0,34424.0,35569.0,36548.0,37385.0,38085.0,38654.0,39128.0,39505.0,39781.0,39969.0
STAFFORDSHIRE MOORLANDS,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0
STOCKPORT,11524.0,14223.0,18323.0,23661.0,30486.0,40158.0,50912.0,62123.0,72871.0,83256.0,93084.0,102880.0,113056.0,123474.0,133168.0,142048.0,149988.0,157115.0,163320.0,168573.0,173006.0,176771.0,179795.0,182071.0,183882.0,185229.0,186197.0,186943.0
TAMESIDE,6755.0,8417.0,11000.0,14480.0,19065.0,25591.0,32889.0,40500.0,47796.0,54842.0,61508.0,68142.0,75076.0,82164.0,88785.0,94921.0,100447.0,105445.0,109809.0,113542.0,116705.0,119418.0,121589.0,123236.0,124577.0,125660.0,126489.0,127072.0
TRAFFORD,8564.0,10529.0,13559.0,17514.0,22573.0,29750.0,37729.0,46008.0,53913.0,61526.0,68710.0,75855.0,83159.0,90618.0,97574.0,104032.0,109824.0,115043.0,119565.0,123265.0,126397.0,128958.0,130922.0,132389.0,133485.0,134304.0,134901.0,135364.0
WARRINGTON,958.0,1184.0,1524.0,1966.0,2527.0,3322.0,4205.0,5124.0,6005.0,6855.0,7659.0,8460.0,9291.0,10140.0,10934.0,11673.0,12337.0,12937.0,13460.0,13888.0,14216.0,14497.0,14734.0,14902.0,15037.0,15131.0,15196.0,15252.0
WEST LANCASHIRE,3941.0,4894.0,6378.0,8367.0,10979.0,14704.0,18879.0,23244.0,27437.0,31491.0,35329.0,39150.0,43147.0,47235.0,51059.0,54620.0,57828.0,60731.0,63267.0,65453.0,67332.0,68888.0,70134.0,71122.0,71858.0,72406.0,72798.0,73098.0
WIGAN,10769.0,13387.0,17523.0,23157.0,30660.0,41377.0,53408.0,65988.0,78075.0,89758.0,100820.0,111827.0,123356.0,135140.0,146168.0,156436.0,165690.0,174064.0,181382.0,187657.0,193006.0,197463.0,201183.0,204169.0,206631.0,208555.0,209982.0,211034.0
WYRE,4151.0,5177.0,6757.0,8879.0,11668.0,15637.0,20080.0,24730.0,29200.0,33527.0,37629.0,41716.0,46026.0,50438.0,54572.0,58424.0,61899.0,65049.0,67807.0,70189.0,72242.0,73982.0,75353.0,76346.0,77146.0,77780.0,78246.0,78601.0
