Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,64754.58,100570.76,115570.87,130711.31,146136.18,159352.05,174098.61,197015.06,227829.98,260889.96,295481.44,333942.64,372228.62,411582.32,454740.62,495449.1,533033.81,560234.29,583850.44,609712.12,640110.13,666780.11,686107.4,697387.41,706983.54,716109.42,723400.59,719712.72
