Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,95.0,280.0,388.0,521.0,681.0,869.0,1095.0,1367.0,1688.0,2059.0,2481.0,2941.0,3421.0,3904.0,4378.0,4832.0,5261.0,5660.0,6026.0,6356.0,6649.0,6904.0,7122.0,7302.0,7445.0,7555.0,7636.0,7691.0
