Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,975484.36,975484.36,998467.69,1036195.29,1073922.89,1111650.49,1149378.09,1171181.86,1192985.62,1214789.32,1236592.89,1258396.08,1280198.25,1280193.87,1280181.97,1280149.65,1280061.97,1279825.0,1279190.88,1277537.86,1273507.6,1265099.84,1252125.99,1239152.14,1230744.38,1226714.13,1225061.1,1224051.18
