Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,520.92,544.16,622.81,784.02,1044.57,1397.25,1808.08,2243.1,2679.2,3098.28,3488.85,3848.75,4211.47,4512.49,4810.57,5109.95,5371.73,5649.36,5900.81,6141.08,6421.2,6635.03,6853.8,7069.58,7200.1,7332.34,7404.85,7455.79
