Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,23477.08,50762.48,78830.65,107671.33,137199.07,167370.09,198145.48,229499.82,257852.37,287044.32,315469.32,345824.34,374802.58,401729.73,426534.47,449167.96,469629.3,487951.14,505858.06,523275.9,539953.41,556177.54,571766.25,587101.89,602130.78,616795.72,631035.62,644785.25
