Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
ENTIRE NETWORK DATA,310.19,310.19,310.19,310.19,310.19,310.19,310.19,310.19,310.19,310.19,310.19,310.19,310.19,310.19,309.69,304.4,297.27,287.19,271.93,246.34,194.9,40.07,0.0,0.0,0.0,0.0,0.0,0.0
