Local authority,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
PENDLE,2123.0,3088.0,4556.0,6417.0,8599.0,11000.0,13564.0,16624.0,19569.0,22430.0,25177.0,27787.0,30176.0,32435.0,34506.0,36396.0,38069.0,39541.0,40725.0,41696.0,42441.0,43023.0,43466.0,43769.0,44045.0,44286.0,44482.0,44668.0
PRESTON,4725.0,6859.0,10052.0,13988.0,18452.0,23288.0,28435.0,34605.0,40529.0,46276.0,51790.0,57021.0,61748.0,66210.0,70296.0,73923.0,77074.0,79840.0,81954.0,83616.0,84892.0,85907.0,86667.0,87169.0,87639.0,88106.0,88532.0,88926.0
RIBBLE VALLEY,2877.0,4131.0,6035.0,8432.0,11230.0,14291.0,17558.0,21472.0,25243.0,28911.0,32436.0,35786.0,38827.0,41704.0,44340.0,46746.0,48865.0,50730.0,52226.0,53448.0,54401.0,55179.0,55817.0,56231.0,56566.0,56834.0,57076.0,57323.0
RICHMONDSHIRE,5.0,7.0,10.0,14.0,19.0,24.0,30.0,38.0,45.0,52.0,59.0,65.0,71.0,77.0,83.0,88.0,92.0,96.0,99.0,102.0,104.0,106.0,108.0,109.0,110.0,111.0,112.0,113.0
ROCHDALE,6759.0,9803.0,14425.0,20255.0,27050.0,34486.0,42397.0,51818.0,60849.0,69608.0,78006.0,85970.0,93160.0,99943.0,106151.0,111809.0,116804.0,121189.0,124677.0,127430.0,129658.0,131428.0,132674.0,133435.0,134111.0,134756.0,135365.0,135904.0
ROSSENDALE,2481.0,3592.0,5284.0,7435.0,9968.0,12752.0,15721.0,19264.0,22671.0,25983.0,29165.0,32187.0,34945.0,37552.0,39943.0,42124.0,44054.0,45752.0,47116.0,48228.0,49135.0,49869.0,50405.0,50759.0,51058.0,51341.0,51593.0,51816.0
SALFORD,7215.0,10495.0,15430.0,21577.0,28632.0,36299.0,44443.0,54155.0,63458.0,72474.0,81115.0,89306.0,96687.0,103647.0,110016.0,115818.0,120910.0,125361.0,128859.0,131592.0,133717.0,135261.0,136459.0,137277.0,137866.0,138367.0,138896.0,139413.0
SEFTON,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
SOUTH LAKELAND,4548.0,6586.0,9662.0,13558.0,18146.0,23176.0,28545.0,35007.0,41262.0,47372.0,53266.0,58887.0,64141.0,69138.0,73735.0,77942.0,81681.0,84990.0,87677.0,89880.0,91607.0,92981.0,94070.0,94887.0,95614.0,96234.0,96798.0,97313.0
SOUTH RIBBLE,4217.0,6103.0,9007.0,12733.0,17165.0,22072.0,27314.0,33551.0,39547.0,45370.0,50959.0,56264.0,61091.0,65650.0,69826.0,73635.0,77002.0,79962.0,82336.0,84280.0,85853.0,87093.0,88103.0,88815.0,89445.0,89964.0,90366.0,90744.0
ST HELENS,2067.0,2999.0,4434.0,6282.0,8484.0,10923.0,13524.0,16612.0,19574.0,22448.0,25205.0,27819.0,30191.0,32429.0,34478.0,36345.0,37995.0,39444.0,40605.0,41499.0,42217.0,42797.0,43265.0,43614.0,43941.0,44229.0,44473.0,44671.0
STAFFORDSHIRE MOORLANDS,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0
STOCKPORT,11524.0,16604.0,24186.0,33517.0,44106.0,55494.0,67563.0,82032.0,95905.0,109367.0,122285.0,134543.0,145530.0,155902.0,165338.0,173766.0,181144.0,187556.0,192641.0,196677.0,199843.0,202365.0,204251.0,205435.0,206499.0,207382.0,208160.0,208936.0
TAMESIDE,6755.0,9826.0,14520.0,20511.0,27582.0,35364.0,43646.0,53480.0,62903.0,72042.0,80804.0,89113.0,96641.0,103743.0,110233.0,116116.0,121311.0,125875.0,129524.0,132471.0,134808.0,136707.0,138128.0,139051.0,139900.0,140688.0,141410.0,142021.0
TRAFFORD,8564.0,12292.0,17898.0,24809.0,32658.0,41112.0,50069.0,60753.0,70954.0,80823.0,90265.0,99200.0,107045.0,114416.0,121145.0,127261.0,132637.0,137332.0,141030.0,143816.0,146004.0,147629.0,148730.0,149378.0,149903.0,150365.0,150814.0,151289.0
WARRINGTON,958.0,1382.0,2012.0,2785.0,3656.0,4590.0,5580.0,6767.0,7903.0,9005.0,10062.0,11064.0,11959.0,12803.0,13576.0,14279.0,14900.0,15444.0,15877.0,16204.0,16421.0,16596.0,16738.0,16815.0,16887.0,16941.0,16989.0,17047.0
WEST LANCASHIRE,3941.0,5713.0,8419.0,11852.0,15883.0,20320.0,25053.0,30693.0,36110.0,41367.0,46412.0,51198.0,55541.0,59640.0,63394.0,66816.0,69840.0,72498.0,74626.0,76365.0,77777.0,78862.0,79673.0,80249.0,80696.0,81065.0,81386.0,81698.0
WIGAN,10769.0,15628.0,23131.0,32803.0,44358.0,57179.0,70876.0,87136.0,102753.0,117909.0,132448.0,146243.0,158789.0,170632.0,181478.0,191366.0,200107.0,207788.0,213946.0,218943.0,222946.0,226052.0,228548.0,230369.0,232045.0,233497.0,234752.0,235860.0
WYRE,4151.0,6043.0,8920.0,12577.0,16880.0,21609.0,26648.0,32655.0,38430.0,44043.0,49434.0,54555.0,59247.0,63685.0,67755.0,71469.0,74757.0,77652.0,79980.0,81891.0,83449.0,84693.0,85603.0,86143.0,86634.0,87083.0,87476.0,87848.0
