Local authority,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
PENDLE,1453.9,2497.2,3411.77,4652.92,7010.05,9372.84,11025.42,12224.28,13243.79,14163.74,15057.11,19065.67,32565.59,45855.23,59008.0,71684.37,83722.59,95036.59,105727.15,115399.57,124465.13,133579.03,142715.3,151820.79,160584.07,168926.76,176322.62,173350.5
PRESTON,4034.52,6406.75,8621.11,11487.54,16443.49,21325.59,25015.18,27579.8,29545.97,31210.97,32733.6,38809.36,58964.39,78712.76,98293.91,116963.04,134429.01,150675.54,165831.36,179126.61,191591.07,204088.49,216991.64,230285.05,243303.3,255881.21,266966.99,263009.97
RIBBLE VALLEY,1455.46,2747.16,4255.85,6034.62,8848.05,11659.05,13889.1,15765.1,17407.03,18896.09,20295.45,23675.16,33155.87,42618.37,52062.94,61093.41,69512.05,77106.14,84255.12,90570.69,96480.32,102503.65,108616.71,114867.0,121011.63,126959.88,132245.1,130850.45
RICHMONDSHIRE,1.65,2.76,3.53,4.54,6.97,9.46,11.19,12.48,13.41,14.1,14.72,17.79,28.45,38.94,49.35,59.28,68.8,77.86,86.4,93.75,100.54,107.42,114.46,121.8,129.09,136.16,142.38,140.23
ROCHDALE,4950.29,8167.28,11656.85,16387.51,24414.73,32584.8,39190.54,44264.12,48517.15,52460.8,56297.61,67126.03,99360.74,131279.65,163188.99,193846.43,222513.2,248698.81,273301.44,295142.79,315644.28,336270.44,357420.05,379017.45,400113.78,420495.01,438688.07,433890.02
ROSSENDALE,1597.8,2703.98,3787.49,5234.74,7781.11,10331.14,12253.3,13769.45,15087.48,16317.3,17511.59,21365.68,33254.6,44909.61,56405.97,67401.52,77641.62,86980.53,95702.54,103440.37,110666.85,117839.18,125007.85,132151.29,138991.09,145468.37,151083.92,148517.57
SALFORD,9134.11,13343.54,18053.75,23961.58,33265.12,42445.65,49738.17,54986.61,59014.61,62529.94,65809.97,75645.04,105464.63,134380.73,162600.67,188931.57,212691.47,233509.02,252300.77,267987.65,282098.85,295898.4,309939.38,324198.24,337763.03,350412.41,360769.62,352900.52
SEFTON,0.07,0.13,0.17,0.23,0.33,0.44,0.51,0.56,0.6,0.63,0.66,0.78,1.16,1.54,1.92,2.28,2.63,2.96,3.26,3.52,3.77,4.02,4.28,4.56,4.83,5.1,5.34,5.27
SOUTH LAKELAND,4329.29,7145.16,9389.95,12200.87,17661.21,23162.22,27218.09,30329.67,32810.47,34884.7,36810.28,43661.25,65588.58,87267.36,108931.69,129661.96,149403.1,167877.96,185279.27,200592.14,214982.03,229459.5,244335.48,259894.95,275386.86,290534.51,303801.46,300295.0
SOUTH RIBBLE,2288.05,3899.35,5584.29,7682.31,11168.71,14561.15,17162.67,19164.6,20858.83,22408.19,23871.41,28935.91,44901.83,60758.2,76554.6,91834.7,106349.46,119860.3,132759.46,144439.68,155604.21,166894.61,178379.26,190074.59,201591.0,212834.31,223050.78,220890.38
ST HELENS,1055.37,1809.46,2648.11,3745.32,5616.19,7466.9,8902.99,9970.48,10861.0,11682.81,12458.37,14959.28,22690.08,30370.3,38074.14,45526.81,52607.1,59177.55,65422.52,70988.83,76265.81,81640.21,87174.03,92832.37,98394.99,103813.61,108761.91,107767.95
STAFFORDSHIRE MOORLANDS,0.19,0.32,0.46,0.64,0.95,1.26,1.51,1.7,1.85,1.98,2.11,2.49,3.67,4.84,6.01,7.14,8.19,9.17,10.09,10.91,11.67,12.44,13.24,14.07,14.88,15.67,16.38,16.2
STOCKPORT,7210.23,11050.87,14776.29,19655.78,27835.52,35873.65,42118.99,46569.43,49909.22,52786.47,55487.74,66445.97,102519.49,137474.18,171528.08,203653.37,233168.8,259976.1,284744.26,306446.34,326345.56,345852.16,365365.88,384879.37,403518.78,421069.34,436183.88,427171.37
TAMESIDE,5236.28,8326.25,11404.0,15643.08,23161.11,30602.54,36270.81,40124.04,43055.13,45586.2,48015.89,57119.34,86421.02,114682.73,142138.34,167829.3,191192.17,212012.05,230904.17,246720.06,260815.23,274612.49,288426.17,302120.51,314888.33,326544.57,336085.76,327487.63
TRAFFORD,7109.1,11103.15,14627.69,19169.54,26578.44,33885.66,39541.29,43608.08,46729.49,49432.48,51994.96,61082.09,89688.94,117203.27,143963.39,168941.31,191585.32,211650.28,229749.24,245301.4,259544.28,272995.14,286441.87,300028.34,312876.97,324807.51,334136.64,326169.46
WARRINGTON,641.56,1040.44,1329.8,1740.09,2585.34,3415.45,3998.38,4423.38,4782.97,5106.15,5418.0,6501.69,9917.45,13294.88,16696.36,19985.63,23137.48,26093.15,28874.16,31317.53,33660.08,36055.54,38550.24,41157.1,43755.09,46314.8,48592.36,48223.5
WEST LANCASHIRE,2833.05,4683.64,6386.71,8486.79,12124.86,15631.67,18143.31,19915.98,21267.64,22369.8,23339.02,26846.03,38112.12,48878.93,59236.73,68737.68,77256.1,84675.02,91280.5,96540.44,101119.38,105536.93,109906.1,114229.64,118195.55,121713.02,124321.11,120367.28
WIGAN,7147.66,11787.83,16752.84,23293.32,34618.38,45822.62,54398.37,60564.82,65500.01,69947.49,74173.32,88855.32,135390.8,181203.97,226813.03,270611.57,311804.08,349788.03,385465.35,416826.05,446159.08,475814.94,506242.71,537228.18,567426.08,596555.69,622672.35,614512.35
WYRE,3101.99,5265.29,7574.13,10376.57,14777.47,19162.49,22661.15,25534.5,28015.32,30280.71,32477.43,38192.21,54783.7,71328.51,87888.4,103787.65,118641.18,132254.02,145123.01,156719.73,167751.5,178970.54,190454.82,202285.34,214020.15,225533.56,235928.49,234137.03
