Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100502_T13,12543.19,12719.95,12983.11,13231.24,13459.93,13691.64,13938.24,14306.05,14714.84,15126.97,15522.16,15902.78,16256.56,16612.76,16984.19,17313.67,17611.07,17873.61,18115.83,18345.96,18558.52,18730.45,18808.29,18894.97,18971.9,19049.8,19120.98,19173.2
100508,67918.34,84818.76,90226.39,92591.15,94743.57,96954.48,97701.01,98682.93,99946.86,101179.79,102314.54,103390.74,104450.59,105495.9,106489.34,107317.4,108012.83,108590.8,109083.21,109501.72,109832.1,110052.08,110025.2,109980.27,109879.41,109753.41,109585.83,109351.04
100509,19634.26,23752.62,24838.04,24973.89,25016.0,25041.93,25069.59,25155.67,25344.02,25518.67,25673.14,25812.4,25924.87,26029.2,26127.28,26196.17,26244.48,26264.1,26261.02,26245.32,26218.65,26156.21,26027.44,25897.9,25761.02,25618.65,25467.36,25300.82
100601_T11_T12,78063.9,95323.52,101349.45,104065.63,106844.84,109951.05,113323.2,117263.57,120846.63,124493.82,128000.27,131547.8,135167.25,138740.9,142084.18,145008.05,147493.03,149610.71,151557.17,153267.23,154698.97,156104.46,157192.02,158206.94,159131.78,160021.4,160855.04,161620.3
100601_T14,45121.49,49656.74,51841.1,53044.43,54167.85,55378.63,56697.7,58342.9,60200.59,62081.29,63379.08,64633.51,65854.93,67048.52,68186.33,69168.87,70012.47,70720.34,71319.55,71837.52,72275.55,72587.25,72625.53,72650.04,72630.29,72591.52,72521.23,72396.63
100602,57601.58,60980.47,62344.34,62977.98,64491.16,66077.65,68033.32,71313.42,74557.9,77676.36,80605.47,83601.67,85745.71,87645.71,89417.28,90909.33,92091.99,92978.31,93641.57,94076.44,94317.74,94411.11,93688.63,92960.16,92197.51,91431.42,90640.62,89803.65
100603,47458.19,48473.07,49642.83,50883.53,52334.41,56334.65,67954.79,80443.14,92154.21,95890.01,100191.74,104633.01,109113.78,113374.72,117483.0,121145.45,124132.36,126617.67,128929.6,130904.18,132601.95,133987.66,134718.31,135024.14,135220.61,135346.1,135406.62,135393.68
100605,57771.16,59348.81,67766.46,80993.04,82565.13,84655.0,87261.8,90903.77,94345.87,97654.14,100736.95,103876.76,107144.27,110260.48,113080.16,115551.11,117597.62,119311.94,120687.03,121763.23,122591.62,123214.48,123087.49,122868.85,122550.59,122151.89,121683.96,121137.13
100607,107440.99,122015.05,126502.77,127506.98,128064.69,128596.17,129278.32,130722.64,132725.37,134639.66,136428.51,138150.94,139668.24,141141.25,142617.32,143885.44,145012.57,145892.71,146526.95,147090.76,147633.15,147691.4,146981.7,146306.51,145567.12,144786.66,143937.26,142940.12
100608,55334.97,56083.42,57741.27,59699.41,62818.15,66609.0,71163.25,77357.66,83318.24,89105.28,94568.59,100097.92,105794.24,111287.85,116253.02,120723.57,124615.58,128007.22,130924.13,133440.5,135602.82,137438.88,138040.94,137893.7,137624.07,137275.26,136835.24,136299.7
100609,73086.51,74435.57,76911.31,79623.82,82602.75,86036.08,90144.89,95821.09,101276.29,106553.68,111550.23,115384.52,119218.48,122828.2,126104.06,128945.53,131245.12,133116.62,134635.5,135826.13,136708.75,137357.35,136936.04,136429.56,135824.32,135157.17,134420.82,133597.71
100610_T11_T12,62749.64,71145.32,76000.41,78664.09,81331.2,84263.06,87605.77,91853.69,96546.49,101350.92,106171.4,110355.63,114468.5,118487.16,122339.57,125937.71,129223.3,132161.18,134212.24,135457.35,136534.04,137298.21,137245.57,137134.33,136940.25,136694.3,136388.12,135988.95
100610_T13,15065.33,20017.95,23788.45,27305.23,31442.76,35678.21,39431.31,42230.32,45034.84,47819.78,50560.51,53330.7,54297.64,55260.02,56159.98,56990.82,57719.27,58331.13,58891.28,59409.74,59878.04,60279.54,60551.39,60805.36,61037.29,61256.61,61459.42,61641.19
100611,98439.91,126500.4,138722.01,146394.43,156151.97,158588.27,161260.74,164626.22,168645.44,172699.29,176709.49,180685.88,184484.12,188213.33,191882.06,195349.61,198627.29,201613.61,204308.02,206894.06,209428.66,211447.01,212807.73,214157.72,215430.99,216643.29,217780.85,218783.28
100612,44672.38,51708.88,53678.05,53992.52,54122.62,54238.0,54403.32,54829.71,55458.17,56048.66,56592.49,57112.07,57555.25,57977.88,58395.98,58743.46,59046.24,59262.16,59387.83,59489.62,59587.68,59507.89,59157.94,58818.51,58456.45,58077.37,57672.73,57215.43
100613,61133.46,64126.92,65296.1,65902.61,67032.11,68619.28,70919.65,75115.94,79352.32,83541.12,87650.91,91713.03,95924.67,100127.39,104226.96,108087.93,111614.3,114803.87,117605.23,120084.09,122309.56,124295.97,124178.88,123991.75,123710.74,123399.29,123022.56,122536.48
100614,53177.35,55229.09,58770.87,61821.64,66596.51,71123.16,73929.21,78296.42,82587.34,86262.48,89815.27,93299.56,97032.72,100764.34,104362.3,107724.02,110765.29,113543.15,115944.32,117943.08,119666.71,121265.2,121093.58,120834.91,120486.86,120103.32,119662.61,119138.0
100615,80560.87,82812.26,84115.5,85192.59,87155.89,90165.54,94635.76,101825.43,109908.93,118521.42,127368.45,136187.65,144978.89,153355.17,161099.93,168046.01,174131.36,179402.67,183742.92,187310.27,190322.73,192797.78,192959.74,192915.94,192669.96,192309.23,191824.7,191181.94
100617,59219.45,71316.53,75287.47,77083.88,78991.92,81204.56,83602.0,86410.46,89293.45,92178.48,94903.36,97648.12,100524.25,103400.11,106110.07,108495.75,110537.12,112355.6,114077.31,115636.64,116974.33,118293.45,119371.03,120392.68,121332.26,122242.12,123102.88,123901.15
100618,27848.9,38275.05,41367.11,43035.39,44791.11,46875.09,49377.66,86346.14,88617.37,91304.72,94567.63,98000.23,101512.14,104875.25,108236.78,111292.15,113835.01,116078.03,118326.13,120362.85,122242.9,123836.12,125114.77,125959.34,126732.78,128268.4,128933.67,129539.76
100620,44005.05,46256.61,48410.85,50188.4,52443.73,55267.06,58694.71,63270.52,67833.67,72386.55,76784.47,81235.05,85780.0,90146.37,94067.02,97437.41,100170.3,102418.5,104281.14,105779.44,106954.52,107908.67,108093.8,108153.98,108109.16,107992.21,107805.15,107545.65
100621,50206.9,56249.81,59078.67,60996.8,63098.4,69112.19,86457.91,90958.95,102407.42,108600.39,118258.06,124857.27,130748.65,136228.09,141144.2,145499.41,149235.7,152291.14,154797.9,156863.01,158586.23,159828.47,160582.64,161180.36,161633.6,161980.75,162240.78,162405.12
100622,49806.7,63647.28,67975.36,70045.52,72873.37,76375.42,80674.42,88692.66,96538.94,104283.33,111767.82,119323.48,124834.12,130110.77,134914.02,139166.67,142758.13,145743.45,148270.61,150339.04,152005.51,153377.15,153674.21,153831.97,153861.22,153819.76,153692.99,153468.22
