Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
LAKE DISTRICT NATIONAL PARK,20038.85,30264.38,45193.49,64272.46,85961.9,110119.89,137480.63,170980.54,206062.82,241752.64,276989.19,311052.69,346991.25,381196.21,410292.35,436237.4,458445.57,477576.47,493062.73,505721.32,515967.07,524200.57,530756.77,535462.09,539364.19,542625.87,545408.24,547841.52
