time,apparent_power,real_power,reactive_power
2025-01-01T00:00:00,100445.25187683105,91983.766,40351.4
2025-01-01T00:30:00,93611.78359985352,85497.836,38121.992
2025-01-01T01:00:00,87959.16178512573,79402.72,37842.074
2025-01-01T01:30:00,86831.14847946167,78806.305,36458.39
2025-01-01T02:00:00,79970.63063812256,71174.19,36462.81
2025-01-01T02:30:00,74568.04334449768,65428,35771.074
2025-01-01T03:00:00,83854.43741798401,75562.57,36357.45
2025-01-01T03:30:00,79689.83888244629,71441.06,35307.86
2025-01-01T04:00:00,75313.69537734985,66534.37,35289.242
2025-01-01T04:30:00,68354.89177894592,60168.53,32436.693
2025-01-01T05:00:00,61446.31218147278,51713.953,33186.086
2025-01-01T05:30:00,67441.73031044006,57211.906,35709.73
2025-01-01T06:00:00,71369.9186000824,62309.902,34801.457
2025-01-01T06:30:00,80475.86192321777,71744.336,36457.016
2025-01-01T07:00:00,89991.31275367737,81627.1,37887.37
2025-01-01T07:30:00,98198.22509384155,90391.29,38370.65
2025-01-01T08:00:00,107510.0057811737,100796.25,37396.75
2025-01-01T08:30:00,107800.41138648987,100979.62,37736.53
2025-01-01T09:00:00,117181.06775856018,110845.805,38008.027
2025-01-01T09:30:00,125013.0103855133,119048.47,38153.836
2025-01-01T10:00:00,134513.05838012695,128810.77,38749.81
2025-01-01T10:30:00,131363.206615448,125498.94,38811.2
2025-01-01T11:00:00,136140.2652053833,129916.94,40691.055
2025-01-01T11:30:00,153081.98065567017,147578.14,40679.07
2025-01-01T12:00:00,170368.3366985321,165576.03,40124.137
2025-01-01T12:30:00,163902.4097480774,159462.7,37889.9
2025-01-01T13:00:00,188977.23448753357,184982.16,38652.26
2025-01-01T13:30:00,172562.0129737854,168036.9,39258.723
2025-01-01T14:00:00,192743.7554950714,188418.08,40605.19
2025-01-01T14:30:00,184110.32283210754,179319.64,41726.215
2025-01-01T15:00:00,175360.49800491333,170489.47,41044.457
2025-01-01T15:30:00,200878.82670783997,196601.14,41234.59
2025-01-01T16:00:00,210758.73887443542,206268.45,43273.223
2025-01-01T16:30:00,213745.9770374298,209644.97,41669.31
2025-01-01T17:00:00,221547.6614227295,217366.89,42836.883
2025-01-01T17:30:00,233445.24102592468,229264.44,43982.902
2025-01-01T18:00:00,213292.58217048645,208961.03,42766.934
2025-01-01T18:30:00,208891.96393585205,204120.72,44391.285
2025-01-01T19:00:00,190027.08700942993,184623.53,44993.82
2025-01-01T19:30:00,167554.80066490173,161338.23,45217.105
2025-01-01T20:00:00,172434.84408569336,166261.03,45727.92
2025-01-01T20:30:00,166080.78905677795,159807.73,45214.145
2025-01-01T21:00:00,157497.22791290283,151193.25,44113.242
2025-01-01T21:30:00,131744.5918521881,124378.47,43435.4
2025-01-01T22:00:00,125075.25315284729,117505.32,42852.293
2025-01-01T22:30:00,120279.58246231079,112342.58,42968.863
2025-01-01T23:00:00,111365.92350578308,102846.27,42720.17
2025-01-01T23:30:00,98167.30756950378,89457.58,40424.777
2025-01-02T00:00:00,87886.60461235046,79013.77,38482.195
2025-01-02T00:30:00,91478.77878570557,82941.336,38588.89
2025-01-02T01:00:00,82748.5856628418,73703.945,37617.25
2025-01-02T01:30:00,80726.15495300293,71377.91,37708.176
2025-01-02T02:00:00,76520.28585243225,67463.32,36111.69
2025-01-02T02:30:00,77734.23600387573,68487.016,36771.453
2025-01-02T03:00:00,74208.57563400269,64873.395,36032.7
2025-01-02T03:30:00,73376.02171707153,64156.707,35608.395
2025-01-02T04:00:00,73781.67515563965,64830.67,35223.848
2025-01-02T04:30:00,75847.34413528442,66384.16,36687.367
2025-01-02T05:00:00,72185.41742324829,62451.727,36201.05
2025-01-02T05:30:00,81428.35103988647,72601.35,36873.02
2025-01-02T06:00:00,80790.86827659607,72352.4,35948.508
2025-01-02T06:30:00,89114.3260345459,81476,36097.42
2025-01-02T07:00:00,100742.05745697021,92790.234,39229.25
2025-01-02T07:30:00,114454.59923171997,107278.93,39888.418
2025-01-02T08:00:00,124670.20257759094,118113.09,39899.336
2025-01-02T08:30:00,138356.03142356873,132229.25,40716.3
2025-01-02T09:00:00,134188.56191062927,127959.805,40408.633
2025-01-02T09:30:00,134494.89148330688,128097.91,40985.387
2025-01-02T10:00:00,152688.61729812622,147189.16,40609.93
2025-01-02T10:30:00,148026.87078857422,142244.83,40967.84
2025-01-02T11:00:00,143419.9629650116,138157.9,38492.57
2025-01-02T11:30:00,152248.04915237427,146544,41283.484
2025-01-02T12:00:00,154275.89451026917,146859.78,47257.324
2025-01-02T12:30:00,168910.51688575745,161438.05,49684.22
2025-01-02T13:00:00,163339.35948944092,155555.12,49823.184
2025-01-02T13:30:00,149122.71633911133,142155.03,45050.324
2025-01-02T14:00:00,148831.3933544159,141704.31,45504.65
2025-01-02T14:30:00,152473.4277381897,146044.98,43806.516
2025-01-02T15:00:00,156075.5781803131,150557.47,41134.35
2025-01-02T15:30:00,157453.88188171387,151878.8,41527.797
2025-01-02T16:00:00,184220.9499797821,178511.39,45508.67
2025-01-02T16:30:00,223554.08990097046,218548.36,47043.05
2025-01-02T17:00:00,233469.959608078,228657.34,47159.72
2025-01-02T17:30:00,254547.26112747192,250042.81,47674.96
2025-01-02T18:00:00,268153.4891052246,263867.53,47751.703
2025-01-02T18:30:00,239425.26651763916,234807.64,46795.586
2025-01-02T19:00:00,230307.89642333984,225386.25,47357.836
2025-01-02T19:30:00,206889.56376838684,201361.25,47507.258
2025-01-02T20:00:00,190395.37930107117,184348.7,47602.04
2025-01-02T20:30:00,168037.4007205963,161620.62,45992.832
2025-01-02T21:00:00,170219.88444519043,163542.2,47209.715
2025-01-02T21:30:00,159894.616230011,152999.5,46448.277
2025-01-02T22:00:00,136186.8332672119,128654.48,44664.07
2025-01-02T22:30:00,121484.44646453857,113399.3,43578.316
2025-01-02T23:00:00,116021.68714141846,108039.68,42290.18
2025-01-02T23:30:00,102081.25535202026,92893.67,42324.32
2025-01-03T00:00:00,93211.81377792358,83749.04,40921.15
2025-01-03T00:30:00,93894.12696456909,84973.69,39944.715
2025-01-03T01:00:00,90365.88138198853,81375.19,39294.68
2025-01-03T01:30:00,90964.16766738892,82173.44,39012.895
2025-01-03T02:00:00,83825.69770812988,73979.31,39418.387
2025-01-03T02:30:00,81572.52286529541,71432.03,39389.605
2025-01-03T03:00:00,87633.51153564453,78879.945,38178.344
2025-01-03T03:30:00,82284.69831085205,72809.234,38335.2
2025-01-03T04:00:00,79468.15858078003,70360.58,36940.18
2025-01-03T04:30:00,77155.47144317627,67918.39,36606.824
2025-01-03T05:00:00,73265.83859062195,64395.58,34944.137
2025-01-03T05:30:00,79541.23566436768,70930.234,35995.973
2025-01-03T06:00:00,82535.40117645264,73937.48,36678.902
2025-01-03T06:30:00,96289.17875671387,88300.875,38400.016
2025-01-03T07:00:00,111509.11616897583,104732.5,38280.363
2025-01-03T07:30:00,122058.04476547241,115496.3,39481.285
2025-01-03T08:00:00,128600.13244628906,122977.914,37608.867
2025-01-03T08:30:00,139458.36429595947,134380.19,37290.766
2025-01-03T09:00:00,147158.80810165405,141729.12,39605.176
2025-01-03T09:30:00,144568.59321403503,139624.42,37484.668
2025-01-03T10:00:00,141400.7107219696,136032.44,38591.93
2025-01-03T10:30:00,143335.03233528137,137738.7,39660.832
2025-01-03T11:00:00,170225.69939613342,164998.84,41858.93
2025-01-03T11:30:00,174011.8524017334,169280,40303.918
2025-01-03T12:00:00,168661.48349761963,163474.48,41506.492
2025-01-03T12:30:00,156380.9037284851,150324.14,43100.34
2025-01-03T13:00:00,148242.8747997284,141953.61,42721.47
2025-01-03T13:30:00,151112.955493927,144998.56,42550.477
2025-01-03T14:00:00,144507.23749351501,138066.34,42661.79
2025-01-03T14:30:00,150197.4880809784,143588.86,44062.742
2025-01-03T15:00:00,138129.65859985352,130783.36,44446.77
2025-01-03T15:30:00,158528.24008750916,152679.38,42663.918
2025-01-03T16:00:00,174285.43234825134,169029.58,42478.41
2025-01-03T16:30:00,209426.4626712799,204817.5,43694.79
2025-01-03T17:00:00,221278.6936378479,216376.62,46318.625
2025-01-03T17:30:00,231835.70301055908,227127.44,46485.723
2025-01-03T18:00:00,234660.99917030334,230041.7,46331.44
2025-01-03T18:30:00,225167.148147583,220442.44,45884.37
2025-01-03T19:00:00,211196.16994857788,206034.94,46405.01
2025-01-03T19:30:00,183747.66610336304,177497.12,47518.145
2025-01-03T20:00:00,177299.3535709381,171823.5,43723.523
2025-01-03T20:30:00,172279.24546813965,166472.73,44350.48
2025-01-03T21:00:00,169533.9382534027,162896.62,46972.797
2025-01-03T21:30:00,164162.20715904236,157491.16,46322.41
2025-01-03T22:00:00,153451.54318237305,146213.53,46572.285
2025-01-03T22:30:00,133980.97750854492,126744.43,43436.754
2025-01-03T23:00:00,117461.13242721558,109275.516,43081.086
2025-01-03T23:30:00,118659.27442932129,110854.42,42323.992
2025-01-04T00:00:00,112482.17406654358,105246.01,39692.793
2025-01-04T00:30:00,106867.8923034668,99066.32,40082.555
2025-01-04T01:00:00,95446.11937713623,87415.484,38320.938
2025-01-04T01:30:00,94303.58411026001,85777.91,39183.125
2025-01-04T02:00:00,89632.26021385193,80829.836,38736.027
2025-01-04T02:30:00,88036.75348854065,78811.82,39232.223
2025-01-04T03:00:00,88107.3415260315,79364.03,38265.582
2025-01-04T03:30:00,86621.85018920898,78424.445,36782.484
2025-01-04T04:00:00,94463.69653701782,86516.97,37923.664
2025-01-04T04:30:00,88848.43508720398,81084.48,36322.887
2025-01-04T05:00:00,85964.60814094543,78104.984,35909.953
2025-01-04T05:30:00,82597.9275932312,73618.13,37453.82
2025-01-04T06:00:00,85285.3415813446,76758.266,37172.004
2025-01-04T06:30:00,90757.80528259277,82424.53,37989.16
2025-01-04T07:00:00,96658.27980613708,88925.67,37882.02
2025-01-04T07:30:00,105884.43927764893,98636.02,38502.598
2025-01-04T08:00:00,123440.23608016968,116875.555,39718.965
2025-01-04T08:30:00,123197.40385437012,116857.15,39012.902
2025-01-04T09:00:00,130440.63712882996,124601.055,38591.94
2025-01-04T09:30:00,160471.54350852966,155984.28,37683.145
2025-01-04T10:00:00,167665.7972393036,163425.69,37468.15
2025-01-04T10:30:00,161116.1608734131,156837.62,36883.258
2025-01-04T11:00:00,148992.44631958008,144231.06,37365.074
2025-01-04T11:30:00,173991.9280948639,169297.81,40142.742
2025-01-04T12:00:00,162426.71676635742,157917.69,38005.805
2025-01-04T12:30:00,145063.64692115784,139683.45,39140.715
2025-01-04T13:00:00,165132.99307632446,160355.1,39435.383
2025-01-04T13:30:00,161689.17735671997,156883.52,39127.414
2025-01-04T14:00:00,164884.94392585754,159889.06,40280.67
2025-01-04T14:30:00,158130.3021144867,152880.23,40408.254
2025-01-04T15:00:00,160131.0286808014,154981.39,40282.957
2025-01-04T15:30:00,172553.66356658936,167192.1,42679.85
2025-01-04T16:00:00,199464.97907066345,194276.19,45200.023
2025-01-04T16:30:00,208607.1236591339,203618.34,45348.688
2025-01-04T17:00:00,207012.43278312683,201867,45867.844
2025-01-04T17:30:00,225904.36583137512,220886.52,47349.008
2025-01-04T18:00:00,235064.25018882751,230104.7,48031.54
2025-01-04T18:30:00,234648.71919250488,230014.94,46402.035
2025-01-04T19:00:00,215817.58494377136,210691.06,46760.082
2025-01-04T19:30:00,205659.2739086151,200105.56,47471.03
2025-01-04T20:00:00,195885.9875946045,189957.14,47828.887
2025-01-04T20:30:00,182388.53408241272,175922.23,48134.656
2025-01-04T21:00:00,165781.47448158264,159201.31,46243.273
2025-01-04T21:30:00,163609.50381278992,156556.34,47520.336
2025-01-04T22:00:00,152152.31045913696,145058.5,45916.844
2025-01-04T22:30:00,139917.6939792633,132631.38,44563.19
2025-01-04T23:00:00,129907.62568283081,122131.695,44270.086
2025-01-04T23:30:00,124438.43910598755,116772.8,43000.46
2025-01-05T00:00:00,130469.40160369873,122905.07,43779.094
2025-01-05T00:30:00,121963.43699645996,113970.75,43425.195
2025-01-05T01:00:00,116088.53781890869,108304.766,41792.656
2025-01-05T01:30:00,114027.00383377075,105714.69,42738.305
2025-01-05T02:00:00,112048.319065094,104432.43,40604.113
2025-01-05T02:30:00,107441.15246200562,99451.51,40657.086
2025-01-05T03:00:00,106150.74866485596,98491.97,39589.31
2025-01-05T03:30:00,105421.53495788574,97434.3,40252.43
2025-01-05T04:00:00,92331.00790405273,83791.945,38780.477
2025-01-05T04:30:00,86175.649061203,77180.516,38332.89
2025-01-05T05:00:00,80437.00831985474,71113.17,37590.28
2025-01-05T05:30:00,83563.48706245422,74234.31,38368.25
2025-01-05T06:00:00,84987.89918518066,75933.89,38170.508
2025-01-05T06:30:00,94232.30013847351,85886.27,38772.074
2025-01-05T07:00:00,103383.27200698853,95733.92,39027.125
2025-01-05T07:30:00,116637.91586494446,109611.45,39871.457
2025-01-05T08:00:00,126030.54510498047,119524.85,39968.844
2025-01-05T08:30:00,153392.61424064636,147706.05,41378.95
2025-01-05T09:00:00,156992.0816936493,151814.05,39987.586
2025-01-05T09:30:00,150722.921585083,145624.9,38868.832
2025-01-05T10:00:00,179678.7137966156,175409.81,38933.754
2025-01-05T10:30:00,177452.60495758057,172722.7,40697.59
2025-01-05T11:00:00,180342.3680744171,176200.44,38428.824
2025-01-05T11:30:00,179165.71418762207,175174.33,37607.26
2025-01-05T12:00:00,193859.9525089264,189850.08,39225.395
2025-01-05T12:30:00,195329.81983947754,190954.7,41110.117
2025-01-05T13:00:00,198816.9322052002,194192.73,42630.473
2025-01-05T13:30:00,205204.9352722168,200973,41459.848
2025-01-05T14:00:00,208039.64086151123,203730.2,42124.746
2025-01-05T14:30:00,223975.9219379425,219794.75,43075.293
2025-01-05T15:00:00,221654.3334312439,217073.33,44830.94
2025-01-05T15:30:00,222425.45114517212,217611.08,46027.176
2025-01-05T16:00:00,245206.61861228943,240470.16,47962.35
2025-01-05T16:30:00,261623.4213371277,257294.78,47394.22
2025-01-05T17:00:00,273613.94529151917,269668.75,46296.312
2025-01-05T17:30:00,258212.38188171387,253595.88,48608.273
2025-01-05T18:00:00,245587.32987594604,240757.55,48465.86
2025-01-05T18:30:00,228339.44875335693,223402.9,47223.348
2025-01-05T19:00:00,216449.56023597717,211463.11,46192.676
2025-01-05T19:30:00,207614.3282146454,202236.62,46947.414
2025-01-05T20:00:00,188588.04327392578,182819.72,46286.08
2025-01-05T20:30:00,175996.2169342041,169877.02,46005.086
2025-01-05T21:00:00,176677.23986053467,170203.72,47387.117
2025-01-05T21:30:00,165264.65215301514,158790.06,45805.258
2025-01-05T22:00:00,143836.9506855011,136958.67,43947.605
2025-01-05T22:30:00,124724.34076309204,117197.55,42671.97
2025-01-05T23:00:00,111795.71585273743,103718.62,41722.066
2025-01-05T23:30:00,98308.30571746826,89292.74,41125.766
2025-01-06T00:00:00,95312.56315612793,86533.266,39955.965
2025-01-06T00:30:00,85422.38840293884,76350.05,38309.98
2025-01-06T01:00:00,77808.7880191803,68859.22,36230.04
2025-01-06T01:30:00,76836.44820785522,66922.375,37752.293
2025-01-06T02:00:00,84619.81130981445,75695.96,37823.715
2025-01-06T02:30:00,75766.5154132843,66459.78,36382.176
2025-01-06T03:00:00,76245.27311134338,67257.08,35914.16
2025-01-06T03:30:00,82715.08110237122,73650.95,37647.332
2025-01-06T04:00:00,87177.74362945557,78296.164,38336.266
2025-01-06T04:30:00,84743.08870506287,76336.94,36797.6
2025-01-06T05:00:00,90716.30005645752,82405.95,37930.277
2025-01-06T05:30:00,96522.98558044434,88856.24,37699.54
2025-01-06T06:00:00,100066.29658317566,91627.4,40220.43
2025-01-06T06:30:00,115342.51493835449,108372.93,39486.746
2025-01-06T07:00:00,139048.07256889343,133224.88,39818.324
2025-01-06T07:30:00,148604.30401611328,143567.62,38361.14
2025-01-06T08:00:00,147758.71545791626,142033.12,40733.645
2025-01-06T08:30:00,145745.4771823883,139105.12,43491.453
2025-01-06T09:00:00,168500.6917743683,162705.36,43811.516
2025-01-06T09:30:00,170652.15295410156,164780.88,44378.156
2025-01-06T10:00:00,154896.30563926697,149077.62,42056.25
2025-01-06T10:30:00,167968.50289154053,162593.61,42151.34
2025-01-06T11:00:00,151099.1407146454,145026.03,42407.547
2025-01-06T11:30:00,157472.15958213806,151762.3,42020.08
2025-01-06T12:00:00,161837.4166469574,156395.05,41616.54
2025-01-06T12:30:00,158125.93704414368,152128.33,43136.812
2025-01-06T13:00:00,162465.94388961792,155966.36,45493.734
2025-01-06T13:30:00,158705.18626594543,152870.56,42637.14
2025-01-06T14:00:00,154170.28728866577,148188.27,42528.973
2025-01-06T14:30:00,149431.7039527893,143114.48,42989.266
2025-01-06T15:00:00,148809.82826805115,142639.22,42407.76
2025-01-06T15:30:00,162874.68166160583,156022.28,46746.22
2025-01-06T16:00:00,177599.51865386963,171519.53,46072.113
2025-01-06T16:30:00,211384.60857582092,206034.86,47255.555
2025-01-06T17:00:00,213889.85131263733,209024.25,45362.254
2025-01-06T17:30:00,247460.86007499695,243189.17,45781.01
2025-01-06T18:00:00,248957.4633026123,244677.28,45965.715
2025-01-06T18:30:00,244144.01618003845,239537.8,47201.074
2025-01-06T19:00:00,225281.45468711853,220045.56,48287.54
2025-01-06T19:30:00,200972.35237884521,195638.36,45994.8
2025-01-06T20:00:00,204623.34521102905,199078.58,47312.105
2025-01-06T20:30:00,181035.32489395142,174986.81,46404.785
2025-01-06T21:00:00,161801.16248512268,155401.34,45055.94
2025-01-06T21:30:00,143857.44700431824,137015.05,43838.82
2025-01-06T22:00:00,143546.51032829285,136656.83,43937.59
2025-01-06T22:30:00,129812.41514015198,122787.41,42125.004
2025-01-06T23:00:00,123569.28392410278,116020.65,42527.375
2025-01-06T23:30:00,111518.6912689209,102849.336,43109.543
2025-01-07T00:00:00,96333.8020401001,88013.445,39164.21
2025-01-07T00:30:00,86561.93577575684,78046.86,37438.707
2025-01-07T01:00:00,83292.21478843689,74511.88,37223.27
2025-01-07T01:30:00,84689.04153823853,75212.625,38926.79
2025-01-07T02:00:00,89438.82305526733,80694.93,38569.832
2025-01-07T02:30:00,84238.73887252808,74948.03,38457.223
2025-01-07T03:00:00,78100.9843711853,68810.016,36945.17
2025-01-07T03:30:00,81054.0610408783,71178.15,38774.113
2025-01-07T04:00:00,83169.91923904419,74833.92,36292.14
2025-01-07T04:30:00,75228.53723526001,66075.32,35963.668
2025-01-07T05:00:00,79462.44634056091,70710.42,36253.508
2025-01-07T05:30:00,88136.15392494202,79934.23,37128.18
2025-01-07T06:00:00,94891.69478034973,87503.84,36708.47
2025-01-07T06:30:00,115329.77774620056,108932.875,37875.94
2025-01-07T07:00:00,130489.55325317383,124386.695,39439.484
2025-01-07T07:30:00,148151.24138259888,142055.17,42060.895
2025-01-07T08:00:00,157679.7649154663,151689.75,43047.95
2025-01-07T08:30:00,131688.5201473236,124554.984,42754.2
2025-01-07T09:00:00,145756.6116580963,138278.02,46088.82
2025-01-07T09:30:00,146413.26354026794,138809.1,46571.203
2025-01-07T10:00:00,142622.8785018921,134435.16,47628.523
2025-01-07T10:30:00,137817.65305519104,130152.02,45322.793
2025-01-07T11:00:00,155434.5085144043,147997.44,47504.14
2025-01-07T11:30:00,154933.6857585907,146793.55,49559.055
2025-01-07T12:00:00,150895.691072464,143271.66,47357.613
2025-01-07T12:30:00,128513.07248687744,121607.98,41558.52
2025-01-07T13:00:00,136961.29214668274,130021.85,43043.152
2025-01-07T13:30:00,124986.01462364197,117707.76,42028.42
2025-01-07T14:00:00,131586.62489128113,124340.77,43062.875
2025-01-07T14:30:00,141556.40241241455,135181.73,42001.348
2025-01-07T15:00:00,146688.24163627625,140353.89,42640.637
2025-01-07T15:30:00,182965.90201187134,176777.3,47183.8
2025-01-07T16:00:00,201108.41056632996,195163.03,48538.484
2025-01-07T16:30:00,222054.7895374298,216881.02,47654.547
2025-01-07T17:00:00,226000.33673286438,221153.95,46551.92
2025-01-07T17:30:00,232368.79350090027,227264.83,48435.05
2025-01-07T18:00:00,221108.65273666382,215988.55,47307.36
2025-01-07T18:30:00,231735.50913619995,227204.94,45598.965
2025-01-07T19:00:00,235310.11111450195,230452.58,47565.324
2025-01-07T19:30:00,209175.57348823547,203597.89,47982.52
2025-01-07T20:00:00,189661.81629371643,183660.9,47331.586
2025-01-07T20:30:00,181236.53143501282,174793.89,47893.367
2025-01-07T21:00:00,151198.35895729065,143818.53,46660.22
2025-01-07T21:30:00,151085.84168243408,144043.16,45590.586
2025-01-07T22:00:00,145668.2116985321,138954.27,43714.277
2025-01-07T22:30:00,128592.50738143921,121052.99,43384.4
2025-01-07T23:00:00,110824.37679862976,102746.695,41535.043
2025-01-07T23:30:00,96720.17928886414,88179.96,39737.742
2025-01-08T00:00:00,93743.90875816345,85307.414,38865.992
2025-01-08T00:30:00,91999.36650657654,82778.695,40144.38
2025-01-08T01:00:00,89999.65247917175,80329.86,40583.88
2025-01-08T01:30:00,81543.11976623535,72129.555,38034.293
2025-01-08T02:00:00,82655.66975975037,73196.36,38396.004
2025-01-08T02:30:00,79475.3364315033,68978.15,39475.867
2025-01-08T03:00:00,83348.99690818787,73359.96,39564.773
2025-01-08T03:30:00,78530.55657196045,68013.47,39258.324
2025-01-08T04:00:00,81112.90948867798,71428.51,38435.3
2025-01-08T04:30:00,76200.54768371582,66882.39,36513.965
2025-01-08T05:00:00,78802.50408172607,69688.99,36786.945
2025-01-08T05:30:00,86162.73262405396,77826.77,36973.098
2025-01-08T06:00:00,91754.5217628479,83573.016,37874.05
2025-01-08T06:30:00,113653.48404312134,106864.1,38693.387
2025-01-08T07:00:00,142108.7926197052,136236.5,40429.24
2025-01-08T07:30:00,153900.11058425903,148391.03,40808.664
2025-01-08T08:00:00,149825.65574645996,144664.22,38987.055
2025-01-08T08:30:00,143388.7464942932,136989.78,42357.2
2025-01-08T09:00:00,144321.92865753174,137928.7,42479.32
2025-01-08T09:30:00,129154.97970199585,123395.875,38137.465
2025-01-08T10:00:00,140387.90813446045,135660.6,36124.312
2025-01-08T10:30:00,140356.42986106873,134661.88,39574.082
2025-01-08T11:00:00,143248.50238609314,136582.8,43188.8
2025-01-08T11:30:00,142816.33551216125,135927.1,43821.562
2025-01-08T12:00:00,142891.5921573639,135791.02,44483.805
2025-01-08T12:30:00,142524.86603927612,135629.16,43795.773
2025-01-08T13:00:00,143912.02032470703,137940.64,41024.99
2025-01-08T13:30:00,155784.42247390747,149875.56,42498.277
2025-01-08T14:00:00,164929.2017250061,159173.08,43192.293
2025-01-08T14:30:00,161325.85028076172,155468.23,43077.363
2025-01-08T15:00:00,158870.1569519043,153271.36,41804.516
2025-01-08T15:30:00,176121.61658287048,169868.03,46515.316
2025-01-08T16:00:00,193863.60648536682,187604.97,48861.805
2025-01-08T16:30:00,207149.24505233765,201383.27,48534.438
2025-01-08T17:00:00,219551.98119735718,214553.95,46579.773
2025-01-08T17:30:00,242723.76979255676,238009.34,47606.523
2025-01-08T18:00:00,241988.26608467102,236938.47,49178.09
2025-01-08T18:30:00,231171.28157043457,226105.22,48130.973
2025-01-08T19:00:00,225243.00145721436,220243.77,47192.113
2025-01-08T19:30:00,204592.6049003601,199286.22,46294.01
2025-01-08T20:00:00,194566.82424926758,188851.2,46813.168
2025-01-08T20:30:00,190925.51201438904,184803.47,47960.676
2025-01-08T21:00:00,173504.12999153137,167309.58,45947.645
2025-01-08T21:30:00,142788.35034179688,135062.97,46330.406
2025-01-08T22:00:00,146237.52608680725,139531.9,43775.14
2025-01-08T22:30:00,141475.73345947266,134398.55,44186.105
2025-01-08T23:00:00,122132.76857185364,114851.72,41539.094
2025-01-08T23:30:00,116734.03595352173,108917.3,41998.3
2025-01-09T00:00:00,108282.98917388916,100399.41,40560.63
2025-01-09T00:30:00,105902.16255187988,98133.13,39814.016
2025-01-09T01:00:00,94456.10857772827,85766.24,39574.094
2025-01-09T01:30:00,93314.88885116577,84422.516,39755.6
2025-01-09T02:00:00,91743.1141281128,83095.2,38884.266
2025-01-09T02:30:00,87056.62171173096,77710.73,39241.547
2025-01-09T03:00:00,79433.55379104614,69746.97,38013.81
2025-01-09T03:30:00,78346.89143371582,68959.25,37186.793
2025-01-09T04:00:00,85264.0708770752,76184.39,38287.07
2025-01-09T04:30:00,82908.76927566528,73632.055,38107.543
2025-01-09T05:00:00,87025.39806365967,77764.83,39064.7
2025-01-09T05:30:00,89216.26665878296,80773.16,37884.56
2025-01-09T06:00:00,101272.62409591675,93706.21,38409.516
2025-01-09T06:30:00,114946.14840698242,107842.2,39782.87
2025-01-09T07:00:00,142510.61088752747,136428.56,41188.84
2025-01-09T07:30:00,149870.6562423706,144090.97,41218.99
2025-01-09T08:00:00,142259.8506717682,136369.73,40511.223
2025-01-09T08:30:00,150875.5664615631,144887.4,42084.137
2025-01-09T09:00:00,149860.027551651,143473.58,43282.33
2025-01-09T09:30:00,141867.5940437317,135135.95,43182.062
2025-01-09T10:00:00,155415.1561756134,148823.75,44781.25
2025-01-09T10:30:00,154021.16377067566,148208.58,41913.445
2025-01-09T11:00:00,153330.31206321716,146689.36,44636.51
2025-01-09T11:30:00,146930.0903263092,140216.61,43906.19
2025-01-09T12:00:00,148643.97565078735,141793.55,44605.195
2025-01-09T12:30:00,145007.05345916748,138823.61,41893.31
2025-01-09T13:00:00,149219.38459587097,143544.64,40759.812
2025-01-09T13:30:00,155384.19524002075,149132.53,43631.848
2025-01-09T14:00:00,156609.7713317871,150709.4,42582.805
2025-01-09T14:30:00,153196.23676872253,146850.02,43636.66
2025-01-09T15:00:00,169300.35787582397,162494.62,47519.547
2025-01-09T15:30:00,174416.8247833252,167682.47,47998.105
2025-01-09T16:00:00,188559.80479621887,181521.8,51035.656
2025-01-09T16:30:00,231582.13525009155,226381.2,48804.06
2025-01-09T17:00:00,241659.89610481262,236683.62,48789
2025-01-09T17:30:00,242967.7880973816,238329.7,47247.223
2025-01-09T18:00:00,253731.4668560028,249068.2,48421.99
2025-01-09T18:30:00,241700.430727005,236785.97,48492.29
2025-01-09T19:00:00,239920.72244262695,234858.8,49023.473
2025-01-09T19:30:00,211626.9451560974,205452.78,50745.645
2025-01-09T20:00:00,214540.6996269226,208253.56,51557.4
2025-01-09T20:30:00,210830.05573654175,204346.06,51884.484
2025-01-09T21:00:00,188434.1093559265,181747.72,49751.2
2025-01-09T21:30:00,187544.78567886353,180994.05,49134.516
2025-01-09T22:00:00,164408.68894958496,157173.86,48234.77
2025-01-09T22:30:00,143414.82051086426,135515.47,46940.04
2025-01-09T23:00:00,127434.05282974243,119509.64,44236.684
2025-01-09T23:30:00,106529.79720306396,97398.086,43153.344
2025-01-10T00:00:00,98648.42531967163,90230.445,39874.54
2025-01-10T00:30:00,94035.95472717285,85762.72,38568.348
2025-01-10T01:00:00,94311.04774093628,84888.484,41091.586
2025-01-10T01:30:00,87845.41722869873,78496.78,39434.418
2025-01-10T02:00:00,87286.81890487671,77903.195,39371.07
2025-01-10T02:30:00,91043.28589248657,81047.44,41475.215
2025-01-10T03:00:00,90715.49216079712,81563.2,39708.24
2025-01-10T03:30:00,82672.41124343872,74063.9,36732.37
2025-01-10T04:00:00,86630.39977264404,77115.234,39472.355
2025-01-10T04:30:00,90232.06158065796,81731.72,38232.85
2025-01-10T05:00:00,96139.85739135742,87657.02,39485.676
2025-01-10T05:30:00,98641.848777771,90832.97,38465.383
2025-01-10T06:00:00,106397.421459198,98876.55,39291.73
2025-01-10T06:30:00,121974.71713638306,115211.69,40051.2
2025-01-10T07:00:00,143975.05606651306,138023.03,40969.023
2025-01-10T07:30:00,153947.4948577881,148664.75,39982.8
2025-01-10T08:00:00,153908.68310165405,148030.83,42127.844
2025-01-10T08:30:00,164983.17948532104,158905.05,44369.332
2025-01-10T09:00:00,175965.3690509796,170122.53,44968.176
