Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100127,7.6,9.06,10.4,11.57,12.6,13.51,14.32,15.04,15.22,15.92,16.69,17.15,17.64,18.1,18.52,18.9,19.26,19.58,19.81,19.95,20.01,19.98,19.89,19.8,19.71,19.61,19.51,19.41
100128,155.16,213.78,278.11,346.25,417.14,490.29,565.22,641.66,698.23,781.54,873.0,921.86,974.53,1026.5,1077.66,1127.85,1177.13,1225.65,1268.94,1306.9,1339.51,1366.83,1389.76,1412.26,1434.34,1455.98,1477.16,1497.89
100129,18.98,22.76,26.23,29.33,32.11,34.6,36.85,38.88,39.57,41.6,43.85,45.28,46.83,48.32,49.71,51.02,52.24,53.39,54.3,54.97,55.38,55.58,55.61,55.64,55.65,55.66,55.66,55.66
100130,344.97,445.59,550.13,655.93,762.03,868.33,974.61,1080.89,1152.22,1266.39,1391.8,1495.61,1607.05,1718.79,1830.47,1941.84,2052.79,2163.32,2265.49,2358.78,2442.75,2517.1,2583.29,2648.56,2712.88,2776.21,2838.53,2899.79
100131,247.06,322.41,401.43,481.99,563.24,644.96,726.92,808.97,864.83,952.75,1049.16,1129.15,1214.77,1300.43,1385.95,1471.16,1555.98,1640.38,1718.15,1789.02,1852.83,1908.96,1958.67,2007.48,2055.36,2102.29,2148.24,2193.19
100132,50.21,60.0,68.93,76.86,83.87,90.1,95.67,100.69,102.14,107.1,112.54,115.85,119.48,122.88,126.02,128.92,131.6,134.08,135.92,137.12,137.74,137.82,137.47,137.11,136.73,136.35,135.94,135.53
100134,268.38,351.63,439.72,530.48,623.26,717.71,813.57,910.85,979.73,1086.14,1203.88,1304.42,1412.86,1523.05,1634.37,1747.18,1861.02,1975.53,2084.18,2186.18,2280.37,2366.65,2446.19,2525.75,2605.31,2684.84,2764.3,2843.66
100135,549.37,678.72,805.3,926.45,1041.9,1152.69,1259.29,1362.52,1419.91,1528.4,1647.48,1738.59,1836.99,1934.24,2030.0,2123.76,2215.74,2306.33,2387.22,2458.07,2518.69,2569.78,2612.71,2654.98,2696.57,2737.47,2777.64,2817.06
100136,172.59,223.24,275.99,329.51,383.4,437.55,491.87,546.35,583.28,642.02,706.72,760.69,818.69,877.06,935.56,994.3,1053.09,1111.82,1166.58,1217.09,1262.99,1304.03,1341.01,1377.68,1414.01,1450.0,1485.62,1520.85
100138,148.23,185.65,223.4,260.82,297.44,333.8,369.71,405.81,429.31,469.25,513.22,549.12,588.34,628.34,668.55,708.06,747.15,786.39,823.09,856.51,885.99,913.44,938.36,963.38,988.5,1013.69,1038.96,1064.29
100139,24.05,28.81,33.17,37.07,40.55,43.66,46.46,49.01,49.82,52.35,55.12,56.87,58.78,60.58,62.27,63.84,65.32,66.7,67.78,68.56,69.03,69.23,69.23,69.21,69.19,69.16,69.12,69.08
100140,14.39,17.25,19.88,22.25,24.35,26.26,27.97,29.55,30.09,31.68,33.41,34.52,35.73,36.89,37.98,38.98,39.91,40.79,41.48,41.97,42.27,42.41,42.43,42.44,42.45,42.45,42.45,42.45
100502_T11_T12,6.01,7.43,8.83,10.19,11.48,12.74,13.96,15.16,15.89,17.22,18.66,19.76,20.96,22.18,23.38,24.49,25.54,26.57,27.5,28.28,28.89,29.46,29.93,30.39,30.85,31.3,31.74,32.18
100502_T13,1.86,3.15,4.76,6.68,8.87,11.33,14.05,17.06,19.77,23.49,27.68,29.38,31.24,33.13,34.98,36.71,38.34,39.95,41.4,42.63,43.6,44.5,45.27,46.02,46.76,47.49,48.22,48.93
100508,24.05,35.65,49.45,65.32,82.91,102.38,123.48,146.56,166.69,194.84,226.51,240.31,255.38,270.67,285.65,299.61,312.84,325.82,337.54,347.51,355.34,362.58,368.69,374.72,380.67,386.55,392.34,398.06
100509,6.54,8.09,9.62,11.12,12.54,13.93,15.27,16.6,17.42,18.89,20.48,21.71,23.05,24.41,25.73,26.97,28.14,29.29,30.33,31.21,31.9,32.53,33.06,33.59,34.1,34.61,35.12,35.62
100601_T11_T12,149.96,192.67,237.52,283.74,330.54,378.52,427.24,477.58,514.21,571.65,635.18,689.76,749.62,811.7,874.98,937.86,1000.79,1064.69,1125.97,1183.2,1235.07,1284.99,1331.7,1378.88,1426.49,1474.54,1522.99,1571.82
100601_T14,6.82,9.18,11.78,14.59,17.56,20.7,23.99,27.48,30.26,34.35,38.9,40.96,43.21,45.46,47.65,49.69,51.61,53.49,55.15,56.53,57.58,58.51,59.26,60.0,60.72,61.43,62.14,62.83
100602,197.79,270.49,349.77,433.28,519.76,608.61,699.29,791.43,858.72,958.58,1068.08,1131.35,1199.36,1266.54,1332.81,1398.01,1462.19,1525.43,1582.11,1632.14,1675.51,1712.03,1742.9,1773.1,1802.62,1831.43,1859.52,1886.88
100603,2.68,3.24,3.77,4.25,4.69,5.1,5.48,5.83,5.97,6.33,6.72,6.99,7.28,7.56,7.83,8.09,8.34,8.57,8.78,8.94,9.07,9.16,9.22,9.28,9.35,9.4,9.46,9.52
100605,181.61,234.56,289.55,345.15,400.86,456.63,512.36,568.03,605.27,664.96,730.51,784.69,842.82,901.05,959.24,1017.26,1075.07,1132.69,1185.87,1234.41,1278.15,1316.82,1351.24,1385.19,1418.68,1451.69,1484.2,1516.21
100607,15.04,18.43,21.74,24.9,27.86,30.71,33.41,36.06,37.56,40.44,43.56,45.9,48.45,51.01,53.5,55.82,58.01,60.15,62.04,63.61,64.82,65.89,66.75,67.6,68.44,69.27,70.08,70.88
100608,198.02,260.32,326.22,393.95,462.83,532.6,603.04,674.01,723.48,800.12,884.41,955.44,1031.63,1108.3,1185.24,1262.45,1339.78,1417.09,1489.21,1555.81,1616.57,1670.94,1720.0,1768.54,1816.55,1864.02,1910.92,1957.23
100609,249.32,322.0,397.45,473.73,550.15,626.6,702.97,779.2,830.16,911.85,1001.55,1075.61,1155.03,1234.55,1313.97,1393.1,1471.83,1550.21,1622.44,1688.22,1747.29,1799.4,1845.61,1891.12,1935.88,1979.9,2023.14,2065.58
100610_T11_T12,40.21,48.51,56.22,63.22,69.57,75.37,80.67,85.56,87.44,92.35,97.76,101.38,105.3,109.06,112.61,116.03,119.27,122.34,124.88,126.88,128.32,129.26,129.79,130.29,130.78,131.24,131.68,132.1
100610_T13,53.21,66.98,80.86,94.6,108.22,121.71,135.1,148.46,157.06,171.58,187.72,201.04,215.48,230.16,244.91,259.88,274.94,290.02,304.34,317.76,329.96,341.15,351.44,361.81,372.26,382.78,393.38,404.04
100611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100612,1.76,2.16,2.54,2.91,3.26,3.59,3.91,4.22,4.39,4.73,5.09,5.36,5.66,5.95,6.24,6.51,6.77,7.01,7.23,7.42,7.55,7.68,7.78,7.88,7.97,8.07,8.16,8.25
100613,19.42,32.23,47.42,64.52,83.18,103.14,124.19,146.19,164.05,188.55,215.58,222.35,229.72,236.63,243.11,249.18,254.84,260.16,264.22,267.07,268.76,269.41,269.21,268.98,268.72,268.41,268.07,267.69
100614,48.13,57.48,65.99,73.54,80.18,86.08,91.33,96.05,97.36,102.0,107.09,110.16,113.52,116.64,119.53,122.17,124.61,126.86,128.49,129.52,130.0,129.96,129.52,129.07,128.6,128.11,127.61,127.1
100615,23.37,27.86,31.94,35.52,38.66,41.43,43.88,46.06,46.59,48.7,51.03,52.38,53.87,55.24,56.49,57.63,58.68,59.63,60.29,60.68,60.81,60.69,60.38,60.07,59.75,59.42,59.09,58.76
100617,81.38,107.1,134.81,164.01,194.18,225.59,257.95,291.68,317.32,356.06,399.04,436.55,477.65,520.41,564.19,608.04,652.16,697.12,740.51,781.41,818.94,855.16,889.29,923.76,958.55,993.66,1029.06,1064.75
100618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100620,210.01,267.12,325.37,383.38,440.8,497.67,554.05,609.96,645.99,705.85,771.7,825.37,883.05,940.87,998.62,1056.11,1113.24,1170.1,1222.45,1269.97,1312.38,1349.92,1383.21,1416.15,1448.71,1480.9,1512.68,1544.06
100621,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
100622,239.88,309.53,381.8,454.86,528.13,601.48,674.86,748.2,797.44,876.36,963.15,1035.07,1112.28,1189.87,1267.57,1345.13,1422.39,1499.42,1570.76,1635.92,1694.53,1746.79,1793.47,1839.61,1885.19,1930.18,1974.57,2018.32
100623,450.73,559.6,666.92,770.32,869.54,965.23,1057.77,1147.66,1198.92,1293.33,1396.95,1477.1,1563.45,1648.77,1732.92,1815.68,1897.14,1977.47,2049.45,2112.93,2167.9,2214.28,2253.57,2292.22,2330.21,2367.53,2404.16,2440.09
100624,190.61,243.03,296.67,350.19,403.24,455.85,508.0,559.74,593.13,648.34,708.98,758.37,811.43,864.4,917.21,969.75,1021.97,1073.93,1121.59,1164.8,1203.44,1237.33,1267.22,1296.7,1325.75,1354.37,1382.54,1410.24
100625,147.35,187.65,228.91,270.24,311.47,352.58,393.67,434.77,462.15,506.97,556.55,597.72,642.19,687.38,732.95,778.63,824.24,869.98,912.88,952.38,987.99,1020.7,1050.49,1080.3,1110.13,1139.95,1169.75,1199.53
100626,6.43,8.68,11.18,13.91,16.8,19.89,23.14,26.62,29.44,33.57,38.17,40.38,42.8,45.23,47.62,49.84,51.94,53.99,55.83,57.39,58.6,59.7,60.62,61.52,62.41,63.29,64.16,65.01
100627,225.09,293.1,364.32,437.05,510.62,584.89,659.73,734.95,786.76,868.13,957.9,1033.32,1114.37,1196.3,1278.6,1361.27,1444.18,1527.18,1604.83,1676.54,1741.87,1800.78,1854.13,1907.1,1959.67,2011.82,2063.51,2114.73
100628,142.63,179.57,216.77,253.36,289.13,324.2,358.64,392.54,413.47,449.49,489.04,518.87,551.0,582.89,614.46,645.58,676.29,706.67,734.12,758.55,779.9,798.22,813.97,829.49,844.77,859.79,874.55,889.05
100629,110.24,144.44,180.78,218.51,257.46,297.44,338.51,380.65,411.71,459.2,512.12,558.28,608.38,660.33,713.53,767.54,822.04,877.36,930.67,980.97,1027.34,1071.69,1113.4,1155.53,1198.05,1240.95,1284.22,1327.83
100631,140.42,177.92,216.1,254.08,291.57,328.73,365.54,402.17,425.83,465.36,508.83,544.27,582.54,621.04,659.54,697.73,735.65,773.48,808.43,840.17,868.45,893.75,916.32,938.72,960.95,983.0,1004.86,1026.51
100632,206.95,269.97,336.1,403.64,471.95,540.81,610.09,679.69,727.57,802.71,885.35,954.54,1028.78,1103.54,1178.53,1253.54,1328.39,1403.14,1472.65,1536.43,1594.11,1645.81,1692.25,1738.17,1783.55,1828.37,1872.6,1916.23
100633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
100635,22.51,26.93,30.98,34.58,37.78,40.62,43.18,45.48,46.17,48.43,50.92,52.46,54.14,55.71,57.17,58.53,59.81,61.0,61.89,62.52,62.87,62.98,62.88,62.78,62.68,62.56,62.44,62.32
100637,173.23,224.75,278.7,333.84,389.8,446.43,503.74,561.69,602.28,665.98,736.49,796.33,860.95,926.88,993.66,1060.9,1128.34,1196.22,1260.4,1320.07,1374.48,1424.89,1471.28,1517.72,1564.19,1610.67,1657.16,1703.61
100638,235.34,304.29,376.0,448.63,521.59,594.74,667.96,741.22,790.49,869.15,955.65,1027.42,1104.46,1181.74,1259.03,1336.39,1413.65,1490.69,1562.1,1627.61,1686.9,1739.48,1786.5,1832.96,1878.86,1924.16,1968.85,2012.9
100639,129.5,171.16,215.74,262.28,310.39,359.9,410.75,462.89,501.4,559.79,624.67,668.21,715.35,763.35,811.71,860.04,908.11,956.27,1001.38,1042.69,1079.55,1113.61,1144.59,1175.71,1206.95,1238.3,1269.75,1301.29
100640,18.2,21.77,25.04,27.94,30.52,32.81,34.86,36.7,37.25,39.07,41.07,42.3,43.65,44.9,46.07,47.16,48.16,49.1,49.79,50.26,50.5,50.55,50.44,50.33,50.21,50.09,49.96,49.82
100641,28.25,34.21,39.78,44.87,49.53,53.79,57.74,61.4,62.95,66.71,70.83,73.67,76.73,79.71,82.58,85.3,87.86,90.3,92.34,93.94,95.08,95.92,96.45,96.98,97.48,97.97,98.44,98.9
100642,34.04,40.98,47.45,53.34,58.66,63.54,67.99,72.15,73.84,78.12,82.79,85.92,89.35,92.66,95.82,98.73,101.45,104.04,106.16,107.76,108.84,109.56,109.95,110.32,110.68,111.02,111.34,111.64
100644,6.54,8.15,9.72,11.22,12.67,14.06,15.4,16.7,17.45,18.84,20.37,21.54,22.8,24.08,25.33,26.54,27.7,28.83,29.85,30.72,31.42,32.05,32.57,33.1,33.61,34.12,34.62,35.11
100645,83.27,106.54,130.64,155.18,179.97,205.1,230.54,256.53,275.05,304.51,337.23,365.01,395.29,426.76,458.82,490.88,522.86,555.2,586.21,615.08,641.07,666.15,689.6,713.3,737.26,761.46,785.89,810.55
100647,14.56,17.57,20.39,22.97,25.32,27.48,29.47,31.32,32.11,34.02,36.11,37.42,38.86,40.23,41.54,42.76,43.9,44.97,45.85,46.5,46.93,47.21,47.33,47.46,47.57,47.68,47.78,47.88
200101,49.84,59.57,68.41,76.25,83.19,89.35,94.83,99.74,101.1,105.94,111.23,114.45,117.95,121.22,124.26,127.05,129.64,132.04,133.8,134.96,135.51,135.53,135.12,134.7,134.25,133.79,133.3,132.8
200102,383.53,481.31,579.13,674.87,768.44,859.88,949.37,1037.25,1090.63,1184.15,1286.8,1368.74,1456.94,1544.94,1632.72,1719.46,1805.73,1891.32,1969.62,2040.2,2102.32,2156.55,2203.98,2250.85,2297.15,2342.85,2387.91,2432.33
200103,62.3,74.45,85.49,95.28,103.93,111.61,118.44,124.56,126.24,132.26,138.86,142.85,147.22,151.27,155.04,158.51,161.73,164.7,166.88,168.31,168.99,169.0,168.48,167.94,167.38,166.79,166.18,165.55
200104,266.41,342.31,420.61,499.32,577.85,656.08,733.94,811.39,862.29,945.01,1035.77,1110.23,1190.05,1269.78,1349.34,1428.48,1507.25,1585.55,1657.51,1722.87,1781.4,1832.67,1877.88,1922.34,1966.0,2008.86,2050.88,2092.05
200105,251.58,330.62,414.12,499.85,587.01,675.16,764.03,853.46,915.54,1012.09,1118.07,1207.21,1302.77,1398.87,1495.39,1591.82,1688.31,1784.68,1874.37,1956.9,2031.68,2098.48,2158.46,2217.63,2275.97,2333.46,2390.06,2445.73
200106,8.54,10.21,11.72,13.05,14.23,15.28,16.21,17.04,17.26,18.08,18.97,19.51,20.1,20.64,21.15,21.61,22.04,22.43,22.72,22.9,22.99,22.98,22.9,22.82,22.73,22.64,22.55,22.46
200107,19.15,22.9,26.32,29.35,32.03,34.42,36.55,38.47,39.02,40.91,42.98,44.25,45.64,46.94,48.15,49.27,50.31,51.28,52.01,52.5,52.76,52.81,52.7,52.59,52.46,52.33,52.2,52.06
200108,31.56,37.97,43.87,49.18,54.01,58.37,62.32,65.94,67.23,70.91,74.92,77.58,80.47,83.25,85.93,88.42,90.79,93.04,94.9,96.33,97.28,97.89,98.2,98.5,98.78,99.04,99.29,99.53
200112,238.46,315.26,396.89,481.22,567.5,655.2,744.0,833.74,897.08,994.62,1101.82,1192.88,1290.64,1389.4,1489.04,1588.82,1689.06,1789.51,1883.72,1971.04,2050.61,2122.59,2187.92,2252.67,2316.83,2380.35,2443.22,2505.4
200113,4.11,4.94,5.69,6.37,6.98,7.53,8.03,8.48,8.63,9.09,9.58,9.91,10.26,10.59,10.91,11.21,11.49,11.76,11.97,12.13,12.23,12.29,12.31,12.33,12.35,12.36,12.38,12.39
200114,211.79,276.68,344.88,414.71,485.73,557.53,629.9,702.82,753.37,832.72,919.93,993.61,1072.85,1153.0,1233.97,1314.9,1396.29,1477.86,1554.44,1625.44,1689.87,1748.32,1801.4,1854.13,1906.47,1958.4,2009.9,2060.95
200115,28.74,34.62,40.07,45.0,49.47,53.52,57.22,60.62,61.89,65.3,69.05,71.51,74.19,76.75,79.19,81.49,83.65,85.69,87.34,88.6,89.45,89.98,90.23,90.46,90.68,90.88,91.08,91.26
200119,227.08,293.28,361.99,431.53,501.45,571.51,641.59,711.71,758.81,834.4,917.42,986.46,1060.63,1135.2,1210.1,1284.81,1359.59,1434.27,1503.71,1567.5,1625.04,1676.47,1722.61,1768.29,1813.49,1858.19,1902.37,1946.01
200201,1.83,2.19,2.52,2.81,3.07,3.3,3.5,3.69,3.74,3.92,4.12,4.25,4.38,4.5,4.62,4.73,4.83,4.92,4.99,5.04,5.06,5.07,5.05,5.04,5.03,5.02,5.0,4.98
200202,18.01,21.55,24.77,27.64,30.17,32.43,34.46,36.27,36.8,38.59,40.56,41.77,43.09,44.33,45.47,46.54,47.54,48.46,49.16,49.62,49.88,49.93,49.83,49.73,49.61,49.49,49.37,49.23
200204,7.0,8.39,9.65,10.77,11.77,12.66,13.46,14.18,14.39,15.1,15.89,16.37,16.9,17.4,17.87,18.3,18.71,19.09,19.38,19.58,19.69,19.73,19.71,19.68,19.65,19.62,19.59,19.55
200205,28.66,34.27,39.37,43.9,47.9,51.46,54.64,57.48,58.29,61.08,64.16,66.03,68.07,69.98,71.74,73.38,74.89,76.3,77.33,78.01,78.36,78.39,78.18,77.95,77.71,77.47,77.21,76.94
200208,317.28,425.58,542.16,663.98,789.6,918.35,1049.75,1183.22,1279.86,1425.46,1586.06,1723.92,1871.95,2022.22,2173.83,2326.61,2480.36,2634.77,2780.38,2915.98,3040.62,3154.16,3257.98,3361.12,3463.52,3565.15,3665.95,3765.88
200209,24.43,29.28,33.71,37.67,41.2,44.36,47.21,49.78,50.6,53.15,55.96,57.73,59.66,61.49,63.19,64.8,66.3,67.71,68.8,69.57,70.04,70.23,70.21,70.18,70.14,70.08,70.02,69.95
200211,35.7,42.98,49.72,55.81,61.31,66.3,70.85,75.02,76.56,80.75,85.34,88.35,91.62,94.75,97.72,100.53,103.16,105.66,107.67,109.2,110.22,110.85,111.13,111.4,111.66,111.9,112.12,112.33
200212,14.08,17.08,19.88,22.45,24.81,27.0,29.03,30.92,31.74,33.67,35.82,37.31,38.93,40.53,42.07,43.54,44.96,46.32,47.49,48.44,49.15,49.7,50.1,50.49,50.88,51.25,51.61,51.97
200213,22.12,26.43,30.35,33.83,36.9,39.63,42.06,44.24,44.85,46.99,49.34,50.76,52.32,53.76,55.1,56.34,57.49,58.56,59.35,59.86,60.12,60.14,59.97,59.8,59.62,59.43,59.24,59.03
200214,19.45,23.35,26.93,30.14,33.02,35.61,37.96,40.09,40.81,42.94,45.29,46.8,48.44,50.01,51.49,52.89,54.21,55.45,56.43,57.16,57.64,57.89,57.97,58.04,58.1,58.15,58.2,58.24
200216,3.71,4.43,5.09,5.66,6.17,6.62,7.02,7.38,7.48,7.83,8.21,8.44,8.69,8.92,9.14,9.34,9.52,9.69,9.81,9.89,9.92,9.92,9.88,9.84,9.8,9.76,9.72,9.68
200400,36.36,43.43,49.85,55.54,60.55,64.98,68.93,72.45,73.39,76.84,80.62,82.89,85.37,87.66,89.78,91.73,93.54,95.21,96.42,97.18,97.54,97.49,97.15,96.79,96.42,96.05,95.65,95.25
200402,140.64,179.55,219.43,259.26,298.79,337.99,376.85,415.41,440.35,481.45,526.59,563.35,602.85,642.28,681.56,720.67,759.6,798.36,833.99,866.35,895.35,920.73,943.13,965.23,987.01,1008.47,1029.59,1050.38
200403,139.05,179.45,221.39,263.81,306.45,349.13,391.68,434.26,462.88,508.71,559.08,600.73,645.66,690.82,735.94,781.07,826.21,871.48,913.75,952.55,987.64,1018.91,1046.99,1074.83,1102.41,1129.73,1156.76,1183.52
