Area,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
LAKE DISTRICT NATIONAL PARK,222.0,371.0,451.0,564.0,719.0,875.0,1132.0,1771.0,2409.0,3046.0,3683.0,4326.0,4873.0,5430.0,6054.0,6656.0,7251.0,7771.0,8213.0,8668.0,9162.0,9446.0,9420.0,9444.0,9471.0,9503.0,9530.0,9512.0
