BSP,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
300289,20.42,21.96,24.12,26.45,28.37,30.06,31.86,33.86,35.78,37.88,39.77,41.64,43.97,45.95,48.2,50.44,52.82,55.12,57.66,59.99,62.13,62.29,64.3,67.05,69.47,71.84,74.05,75.46
301101,35.26,36.37,38.13,40.01,41.67,43.2,44.8,44.66,44.97,44.68,42.52,33.51,32.36,33.53,34.96,36.41,37.98,39.56,41.34,43.09,45.0,46.56,48.25,50.03,51.57,53.07,54.44,55.32
301290,10.22,11.05,12.23,13.46,14.56,15.55,16.6,17.77,18.91,20.16,21.35,22.68,24.08,25.23,26.53,27.87,29.3,30.68,32.25,33.79,35.49,37.04,38.55,40.1,41.46,42.79,44.03,44.83
301672,4.39,4.6,4.84,5.1,5.69,6.27,6.82,7.37,7.91,8.39,8.9,9.33,9.87,10.27,10.81,11.36,11.96,12.62,13.3,13.97,14.67,15.31,15.95,16.58,17.16,17.73,18.27,18.65
303021,56.11,56.92,57.83,58.84,60.28,61.63,62.95,61.06,60.13,57.71,51.46,30.31,25.78,26.6,27.74,28.87,30.07,31.24,32.52,33.78,35.17,36.26,37.46,38.73,39.8,40.84,41.77,42.4
303188,8.88,9.88,11.23,12.68,14.05,21.32,28.63,36.04,43.4,50.83,52.19,53.64,55.23,56.43,57.9,59.38,61.11,63.24,65.54,67.73,69.9,71.07,73.1,75.49,77.65,79.79,81.81,83.18
303846,31.12,31.37,31.67,32.02,32.36,32.21,31.87,31.26,30.14,28.0,23.37,8.71,5.23,5.52,5.91,6.32,6.76,7.19,7.65,8.09,8.57,8.97,9.38,9.81,10.18,10.54,10.87,11.09
304200,11.77,13.16,14.82,16.64,18.78,20.78,22.82,24.96,26.95,29.06,30.88,32.73,34.89,36.51,38.5,40.49,42.65,45.02,47.62,50.2,52.94,55.02,57.52,60.24,62.64,65.03,67.22,68.73
304881,6.47,7.16,8.89,10.67,12.38,14.02,15.69,16.64,17.54,18.5,19.37,20.26,21.3,22.13,23.11,24.1,25.16,26.17,27.32,28.42,29.58,30.33,31.36,32.53,33.54,34.53,35.43,36.01
304882,5.55,6.09,6.8,7.59,8.3,8.94,9.61,10.33,11.03,11.79,12.5,13.3,14.14,14.83,15.62,16.44,17.31,18.16,19.1,20.03,21.03,21.9,22.79,23.73,24.55,25.36,26.1,26.59
304899,40.44,40.9,41.7,42.54,43.33,44.06,44.81,45.38,45.92,46.49,46.97,47.39,47.99,48.49,49.09,49.7,50.35,50.97,51.68,52.36,53.07,53.5,54.13,54.85,55.47,56.08,56.63,56.98
400001,31.24,33.78,36.61,39.55,43.84,48.03,50.66,53.41,56.13,58.94,61.65,64.3,67.3,70.09,73.11,76.18,79.11,81.24,83.55,85.84,88.28,90.57,92.84,95.15,97.27,99.37,101.38,102.76
400016,31.89,33.09,34.61,36.26,37.73,39.05,40.41,40.29,40.56,40.18,37.74,27.87,26.5,27.57,28.97,30.34,31.79,33.18,34.74,36.21,37.69,38.09,39.41,41.09,42.48,43.86,45.07,45.85
400071,12.3,13.27,14.65,16.13,17.66,19.01,20.38,21.83,23.24,24.62,25.82,26.36,27.88,29.42,31.16,32.98,34.92,36.8,38.87,40.86,42.95,44.63,46.52,48.53,50.34,52.11,53.79,54.88
400094,18.05,18.78,19.67,20.65,21.69,23.44,35.59,47.76,59.84,71.9,83.04,83.69,84.63,85.34,86.28,87.26,88.5,90.33,92.29,94.25,96.36,98.35,100.3,102.28,104.08,105.88,107.58,108.78
400102,51.5,52.48,53.74,55.14,56.46,57.43,58.34,57.31,56.59,54.58,49.08,30.02,26.22,27.4,28.8,30.24,31.76,33.18,34.74,36.2,37.62,38.07,39.5,41.13,42.55,43.94,45.21,46.03
400107,2.28,6.86,11.61,16.44,21.16,25.81,26.48,27.2,27.89,28.62,29.3,29.99,30.8,31.41,32.17,32.96,33.8,34.61,35.53,36.42,37.4,38.24,39.1,39.99,40.75,41.49,42.17,42.6
400113,12.68,13.53,14.56,15.81,16.86,17.8,18.8,19.42,20.16,20.78,20.8,18.63,19.11,20.37,21.71,23.1,24.58,25.98,27.54,29.05,30.63,31.93,33.38,34.92,36.31,37.67,38.97,39.8
400119,53.14,53.48,54.72,60.0,65.82,71.59,77.34,82.34,83.33,84.34,85.34,86.36,87.42,88.37,89.35,90.07,90.7,91.14,91.34,90.89,88.92,80.55,79.19,80.3,81.33,82.35,83.33,84.01
400128,41.48,42.29,43.42,44.64,53.29,61.91,74.56,86.32,98.48,107.3,114.95,113.95,118.59,124.96,131.57,138.15,143.85,146.29,148.75,150.89,152.43,150.85,152.55,155.45,158.18,160.9,163.54,165.39
400217,37.76,39.67,43.24,47.01,52.15,57.04,62.06,66.15,70.35,74.58,78.36,80.8,85.28,89.84,94.78,99.8,104.66,108.2,112.01,115.47,118.54,118.48,121.75,125.88,129.6,133.25,136.71,138.99
