Primary,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
100123,42976.78,45460.24,46959.64,48317.35,49936.36,52060.38,54669.75,57624.2,60853.91,64352.77,68085.48,72004.12,76369.1,80629.22,84567.45,88160.79,91349.56,94144.49,96605.14,98759.52,100614.7,102204.69,103483.31,104486.72,105287.54,105914.91,106397.23,106685.05
100124,20273.7,20656.28,20981.31,21329.24,21845.61,22626.29,33633.19,34880.66,36420.72,38158.04,40113.94,42215.22,70591.42,90045.6,89295.67,89049.41,89489.26,98838.19,99292.16,99564.21,99663.15,99610.13,99400.04,99505.45,99526.28,99483.08,99388.95,99174.52
100125,76676.68,78683.14,80636.51,82441.26,84086.76,86289.88,89034.38,92169.97,95684.44,99373.35,103161.01,107068.33,111483.32,115808.23,119838.04,123479.38,126650.73,129269.64,131602.34,133663.83,135446.53,137041.45,138243.07,139194.47,139988.81,140655.19,141202.22,141555.14
100126,0.0,0.0,527.04,1054.08,1581.12,2108.16,2635.2,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28,3689.28
100127,33037.25,33412.42,33777.49,34119.12,34603.19,35398.71,36416.32,37483.18,38529.04,39562.12,40578.15,41598.54,42997.66,44372.36,45613.1,46756.14,47765.13,48677.87,49501.92,50253.23,50927.32,51527.68,52006.06,52371.25,52666.94,52902.47,53085.07,53128.97
100128,55876.47,62446.64,64522.1,65226.09,65974.64,66998.09,68313.42,69852.43,71768.41,73758.87,75826.2,77974.79,80360.42,82654.43,84778.12,86677.67,88322.87,89727.35,90964.28,92038.1,92943.0,93732.8,94293.19,94713.24,95034.47,95273.54,95431.41,95476.28
100129,64544.42,67551.07,68931.31,69653.92,71195.11,73222.19,75659.11,78264.53,81260.28,84300.22,87383.3,90495.84,94119.18,97738.3,101124.61,104296.88,107174.56,109236.49,110868.05,112321.66,113587.11,114716.37,115583.7,116241.16,116775.81,117209.07,117545.08,117697.53
100130,77655.49,79662.48,81479.27,83218.49,85307.59,87840.78,90766.11,93900.99,96830.45,99767.83,102649.93,105555.57,109081.14,112510.19,115657.95,118524.02,121011.9,123145.96,125121.47,126942.67,128583.48,130118.75,131315.44,132288.02,133115.79,133816.35,134387.95,134761.89
100131,62179.46,63609.34,64875.35,66045.79,67467.35,69201.52,71226.13,73374.3,75325.15,77268.48,79163.28,81088.57,83512.4,85839.89,87950.93,89856.57,91503.65,92949.61,94267.74,95473.08,96557.06,97542.86,98314.86,98918.73,99413.35,99811.62,100116.02,100236.78
100132,60761.35,62115.23,62799.01,63134.4,63445.51,63987.08,64751.44,65650.45,66780.02,67901.1,69028.47,70183.67,71656.01,73102.45,74498.93,75766.9,76858.73,77747.47,78588.18,79365.46,80054.48,80713.76,81163.86,81509.27,81779.86,81985.0,82132.52,82115.46
100134,115918.11,121772.19,125318.99,128034.69,131142.93,135219.21,140054.16,145179.84,150380.53,155667.52,160963.91,166334.52,172627.19,178867.42,184672.79,190085.18,194896.69,198952.07,202704.82,206181.03,209321.67,212183.75,214670.82,216796.78,218706.85,220435.8,222007.84,223328.96
100135,89809.26,96597.15,110308.13,111711.16,113190.85,115030.22,117229.44,119673.46,122319.5,125035.5,127752.44,130532.46,133726.52,136819.43,139704.3,142293.38,144531.32,146410.0,148128.19,149677.86,151033.81,152285.38,153236.97,153996.91,154626.89,155145.97,155553.47,155768.36
