Local authority,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
PENDLE,123.0,219.0,409.0,636.0,897.0,1116.0,1321.0,1593.0,1897.0,2227.0,2583.0,2971.0,3434.0,3928.0,4425.0,4909.0,5351.0,5682.0,6008.0,6328.0,6639.0,6985.0,7195.0,7395.0,7585.0,7764.0,7916.0,7971.0
PRESTON,597.0,887.0,1436.0,2036.0,2689.0,3205.0,3627.0,4160.0,4749.0,5375.0,6025.0,6744.0,7617.0,8547.0,9476.0,10359.0,11139.0,11716.0,12283.0,12837.0,13384.0,14001.0,14359.0,14701.0,15025.0,15330.0,15604.0,15684.0
RIBBLE VALLEY,178.0,343.0,732.0,1169.0,1650.0,2073.0,2502.0,3074.0,3683.0,4314.0,4949.0,5619.0,6397.0,7227.0,8073.0,8897.0,9652.0,10180.0,10687.0,11177.0,11682.0,12250.0,12544.0,12830.0,13110.0,13385.0,13649.0,13787.0
RICHMONDSHIRE,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,7.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0
ROCHDALE,710.0,1134.0,2007.0,3012.0,4151.0,5203.0,6167.0,7258.0,8428.0,9667.0,10963.0,12380.0,14037.0,15862.0,17743.0,19572.0,21219.0,22310.0,23395.0,24462.0,25481.0,26595.0,27461.0,28300.0,29109.0,29886.0,30610.0,31044.0
ROSSENDALE,171.0,290.0,536.0,826.0,1160.0,1464.0,1748.0,2078.0,2428.0,2798.0,3183.0,3600.0,4090.0,4624.0,5168.0,5705.0,6186.0,6506.0,6826.0,7136.0,7441.0,7767.0,8012.0,8248.0,8475.0,8693.0,8891.0,8999.0
SALFORD,2029.0,2651.0,3971.0,5372.0,6853.0,8110.0,9148.0,10282.0,11466.0,12696.0,13957.0,15316.0,16861.0,18556.0,20223.0,21795.0,23130.0,23923.0,24696.0,25432.0,26118.0,26901.0,27382.0,27824.0,28225.0,28582.0,28880.0,28915.0
SEFTON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
SOUTH LAKELAND,388.0,632.0,1121.0,1696.0,2366.0,2855.0,3328.0,4141.0,5037.0,5990.0,6975.0,8070.0,9486.0,10956.0,12437.0,13876.0,15223.0,16326.0,17389.0,18400.0,19475.0,20719.0,21317.0,21899.0,22470.0,23032.0,23568.0,23700.0
SOUTH RIBBLE,301.0,499.0,908.0,1354.0,1842.0,2268.0,2653.0,3096.0,3567.0,4060.0,4560.0,5124.0,5826.0,6595.0,7368.0,8125.0,8823.0,9304.0,9799.0,10276.0,10744.0,11258.0,11631.0,11998.0,12357.0,12709.0,13049.0,13207.0
ST HELENS,141.0,233.0,441.0,669.0,919.0,1148.0,1366.0,1625.0,1901.0,2193.0,2490.0,2816.0,3193.0,3609.0,4037.0,4454.0,4841.0,5107.0,5378.0,5644.0,5900.0,6179.0,6368.0,6552.0,6732.0,6908.0,7075.0,7175.0
STAFFORDSHIRE MOORLANDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
STOCKPORT,1210.0,1795.0,2790.0,3904.0,5152.0,6172.0,6944.0,7797.0,8709.0,9682.0,10696.0,11854.0,13340.0,14943.0,16544.0,18096.0,19473.0,20425.0,21382.0,22328.0,23223.0,24210.0,25000.0,25762.0,26491.0,27185.0,27833.0,28090.0
TAMESIDE,790.0,1216.0,2012.0,2903.0,3893.0,4730.0,5434.0,6259.0,7174.0,8149.0,9189.0,10347.0,11731.0,13244.0,14762.0,16228.0,17535.0,18437.0,19342.0,20214.0,21035.0,21941.0,22565.0,23155.0,23708.0,24225.0,24681.0,24864.0
TRAFFORD,1044.0,1563.0,2440.0,3416.0,4494.0,5363.0,5994.0,6691.0,7425.0,8195.0,8995.0,9885.0,10964.0,12132.0,13289.0,14405.0,15368.0,15982.0,16591.0,17187.0,17762.0,18396.0,18864.0,19307.0,19720.0,20104.0,20450.0,20564.0
WARRINGTON,46.0,73.0,125.0,187.0,261.0,321.0,394.0,553.0,739.0,943.0,1158.0,1388.0,1642.0,1905.0,2172.0,2434.0,2686.0,2904.0,3120.0,3331.0,3542.0,3778.0,3852.0,3923.0,3990.0,4055.0,4118.0,4151.0
WEST LANCASHIRE,319.0,519.0,935.0,1378.0,1853.0,2232.0,2590.0,3188.0,3845.0,4536.0,5237.0,5982.0,6871.0,7796.0,8710.0,9589.0,10396.0,11033.0,11662.0,12261.0,12865.0,13539.0,13756.0,13957.0,14145.0,14321.0,14481.0,14479.0
WIGAN,1006.0,1582.0,2812.0,4159.0,5630.0,6932.0,8119.0,9499.0,10964.0,12501.0,14089.0,15841.0,17916.0,20190.0,22525.0,24798.0,26869.0,28284.0,29712.0,31107.0,32438.0,33905.0,34923.0,35912.0,36868.0,37792.0,38658.0,39112.0
WYRE,432.0,716.0,1309.0,1975.0,2718.0,3374.0,3993.0,4806.0,5668.0,6568.0,7495.0,8490.0,9683.0,10957.0,12259.0,13526.0,14680.0,15511.0,16319.0,17105.0,17886.0,18763.0,19287.0,19800.0,20305.0,20802.0,21286.0,21544.0
