Local authority,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051
PENDLE,2123.0,2896.0,3878.0,5063.0,6493.0,8534.0,10991.0,13623.0,16193.0,18732.0,21198.0,23580.0,26119.0,28589.0,30924.0,33112.0,35112.0,36948.0,38525.0,39903.0,41053.0,42020.0,42802.0,43372.0,43835.0,44187.0,44441.0,44649.0
PRESTON,4725.0,6434.0,8557.0,11036.0,13934.0,18067.0,23041.0,28358.0,33538.0,38648.0,43605.0,48388.0,53445.0,58359.0,62998.0,67252.0,71088.0,74605.0,77528.0,80020.0,82115.0,83904.0,85342.0,86379.0,87222.0,87909.0,88449.0,88887.0
RIBBLE VALLEY,2877.0,3875.0,5138.0,6653.0,8480.0,11087.0,14227.0,17596.0,20890.0,24145.0,27309.0,30368.0,33607.0,36759.0,39737.0,42527.0,45070.0,47403.0,49405.0,51150.0,52621.0,53892.0,54964.0,55721.0,56297.0,56707.0,57022.0,57298.0
RICHMONDSHIRE,5.0,6.0,8.0,11.0,14.0,19.0,25.0,31.0,37.0,43.0,49.0,55.0,62.0,68.0,74.0,80.0,85.0,90.0,94.0,98.0,101.0,104.0,106.0,108.0,110.0,111.0,112.0,113.0
ROCHDALE,6759.0,9195.0,12279.0,15982.0,20427.0,26754.0,34354.0,42464.0,50354.0,58133.0,65677.0,72954.0,80634.0,88093.0,95130.0,101718.0,107732.0,113242.0,117943.0,121950.0,125415.0,128364.0,130646.0,132226.0,133473.0,134454.0,135238.0,135844.0
ROSSENDALE,2481.0,3369.0,4498.0,5866.0,7527.0,9893.0,12738.0,15786.0,18761.0,21700.0,24555.0,27314.0,30246.0,33100.0,35796.0,38323.0,40633.0,42752.0,44571.0,46154.0,47527.0,48706.0,49635.0,50299.0,50815.0,51226.0,51545.0,51793.0
SALFORD,7215.0,9845.0,13135.0,17025.0,21622.0,28161.0,36011.0,44380.0,52513.0,60527.0,68295.0,75786.0,83687.0,91357.0,98594.0,105366.0,111520.0,117141.0,121900.0,125933.0,129341.0,132107.0,134374.0,136033.0,137210.0,138057.0,138766.0,139352.0
SEFTON,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
SOUTH LAKELAND,4548.0,6178.0,8225.0,10697.0,13703.0,17980.0,23130.0,28687.0,34145.0,39563.0,44847.0,49972.0,55517.0,60940.0,66080.0,70908.0,75338.0,79417.0,82941.0,86015.0,88610.0,90814.0,92632.0,94027.0,95159.0,96018.0,96707.0,97270.0
SOUTH RIBBLE,4217.0,5725.0,7667.0,10046.0,12962.0,17123.0,22132.0,27495.0,32726.0,37891.0,42905.0,47746.0,52877.0,57866.0,62577.0,66990.0,71021.0,74719.0,77889.0,80656.0,83043.0,85063.0,86756.0,88011.0,89019.0,89763.0,90282.0,90704.0
ST HELENS,2067.0,2813.0,3775.0,4956.0,6407.0,8474.0,10958.0,13613.0,16198.0,18748.0,21221.0,23608.0,26132.0,28584.0,30898.0,33065.0,35044.0,36858.0,38412.0,39714.0,40836.0,41799.0,42604.0,43219.0,43732.0,44130.0,44431.0,44652.0
STAFFORDSHIRE MOORLANDS,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0
STOCKPORT,11524.0,15575.0,20589.0,26445.0,33307.0,43052.0,54745.0,67225.0,79363.0,91339.0,102958.0,114173.0,125963.0,137417.0,148172.0,158084.0,167075.0,175257.0,182236.0,188219.0,193304.0,197647.0,201129.0,203574.0,205516.0,206917.0,207965.0,208844.0
TAMESIDE,6755.0,9217.0,12361.0,16184.0,20828.0,27435.0,35366.0,43826.0,52053.0,60166.0,68033.0,75621.0,83647.0,91442.0,98788.0,105636.0,111890.0,117620.0,122528.0,126775.0,130397.0,133520.0,136017.0,137791.0,139234.0,140373.0,141277.0,141958.0
TRAFFORD,8564.0,11530.0,15236.0,19575.0,24662.0,31895.0,40570.0,49786.0,58716.0,67499.0,75998.0,84182.0,92652.0,100850.0,108568.0,115776.0,122335.0,128326.0,133413.0,137631.0,141226.0,144187.0,146456.0,148024.0,149190.0,150029.0,150673.0,151222.0
WARRINGTON,958.0,1296.0,1713.0,2197.0,2761.0,3561.0,4522.0,5545.0,6540.0,7521.0,8472.0,9389.0,10351.0,11285.0,12166.0,12991.0,13743.0,14431.0,15019.0,15507.0,15884.0,16209.0,16482.0,16662.0,16806.0,16903.0,16973.0,17039.0
WEST LANCASHIRE,3941.0,5359.0,7166.0,9352.0,11994.0,15764.0,20300.0,25152.0,29882.0,34548.0,39076.0,43447.0,48073.0,52568.0,56812.0,60786.0,64416.0,67744.0,70595.0,73081.0,75232.0,77023.0,78455.0,79522.0,80312.0,80884.0,81309.0,81662.0
WIGAN,10769.0,14659.0,19690.0,25882.0,33497.0,44360.0,57430.0,71407.0,85030.0,98472.0,111514.0,124102.0,137439.0,150400.0,162636.0,174096.0,184565.0,194163.0,202391.0,209528.0,215651.0,220782.0,225054.0,228282.0,230941.0,232975.0,234532.0,235757.0
WYRE,4151.0,5669.0,7593.0,9923.0,12747.0,16764.0,21592.0,26761.0,31802.0,36782.0,41621.0,46295.0,51281.0,56134.0,60720.0,65020.0,68951.0,72560.0,75660.0,78370.0,80718.0,82718.0,84294.0,85362.0,86222.0,86888.0,87394.0,87810.0
